region,Time,sex,edu,agest,prjpropfinal
24,2010,f,e2,30,13.40293253881468
25,2010,f,e2,30,18.75166908714411
26,2010,f,e2,30,15.150276397659123
27,2010,f,e2,30,20.498086115091382
28,2010,f,e2,30,17.603673416245027
29,2010,f,e2,30,14.831946133127213
31,2010,f,e2,30,12.723643754876669
32,2010,f,e2,30,10.95226808437036
33,2010,f,e2,30,8.012750711597668
35,2010,f,e2,30,7.865873247932069
41,2010,f,e2,30,11.60185366691903
42,2010,f,e2,30,10.760717461747422
43,2010,f,e2,30,7.773020022585509
50,2010,f,e2,30,10.62216019403561
51,2010,f,e2,30,12.149964749648488
52,2010,f,e2,30,9.91624333578584
53,2010,f,e2,30,6.504884636099843
11,2015,f,e2,30,11.246696726002083
12,2015,f,e2,30,11.195904011694806
13,2015,f,e2,30,8.031351659630134
14,2015,f,e2,30,5.581364520260569
15,2015,f,e2,30,11.370945585236424
16,2015,f,e2,30,6.463022911636782
17,2015,f,e2,30,7.117512213051749
21,2015,f,e2,30,10.87544068794418
22,2015,f,e2,30,12.787406886490537
23,2015,f,e2,30,10.11620001548321
24,2015,f,e2,30,8.911001934431301
25,2015,f,e2,30,13.007655309406958
26,2015,f,e2,30,10.262886991893009
27,2015,f,e2,30,14.53602522469934
28,2015,f,e2,30,12.049458625221904
29,2015,f,e2,30,9.961028971472048
31,2015,f,e2,30,8.398731476144476
32,2015,f,e2,30,7.141775444985941
33,2015,f,e2,30,5.089857399650509
35,2015,f,e2,30,4.977287867895139
41,2015,f,e2,30,7.550316504751524
42,2015,f,e2,30,6.930418292654248
43,2015,f,e2,30,4.983020015471141
50,2015,f,e2,30,6.959144055067139
51,2015,f,e2,30,7.991365107844691
52,2015,f,e2,30,6.465847726657203
53,2015,f,e2,30,4.059052961548498
11,2020,f,e2,30,7.255016202783899
12,2020,f,e2,30,7.27104762823414
13,2020,f,e2,30,5.130098768899922
14,2020,f,e2,30,3.5095114841877737
15,2020,f,e2,30,7.388479373824642
16,2020,f,e2,30,4.0580582479382175
17,2020,f,e2,30,4.477618427949554
21,2020,f,e2,30,7.083379095065022
22,2020,f,e2,30,8.3732327913526845
23,2020,f,e2,30,6.524515944927593
24,2020,f,e2,30,5.688088645574441
25,2020,f,e2,30,8.505581326749992
26,2020,f,e2,30,6.61720048940517
27,2020,f,e2,30,9.622934109410604
28,2020,f,e2,30,7.807574858100859
29,2020,f,e2,30,6.411259897692321
31,2020,f,e2,30,5.328444678714439
32,2020,f,e2,30,4.499662474094619
33,2020,f,e2,30,3.1786743475515005
35,2020,f,e2,30,3.099394966299203
41,2020,f,e2,30,4.760088978766365
42,2020,f,e2,30,4.349013205621018
43,2020,f,e2,30,3.108309297099124
50,2020,f,e2,30,4.389671319341823
51,2020,f,e2,30,5.073002800186903
52,2020,f,e2,30,4.076725589078691
53,2020,f,e2,30,2.499997411382042
11,2025,f,e2,30,6.934572208515728
12,2025,f,e2,30,6.9828110319242
13,2025,f,e2,30,4.895720570563182
14,2025,f,e2,30,3.3092284769676312
15,2025,f,e2,30,7.117684717688503
16,2025,f,e2,30,3.8108386228892823
17,2025,f,e2,30,4.2211533030602375
21,2025,f,e2,30,6.864756580541006
22,2025,f,e2,30,8.119479629743456
23,2025,f,e2,30,6.258117327330316
24,2025,f,e2,30,5.429366111368752
25,2025,f,e2,30,8.232350166039842
26,2025,f,e2,30,6.366174039976437
27,2025,f,e2,30,9.411579757664876
28,2025,f,e2,30,7.503071805139082
29,2025,f,e2,30,6.146237911046692
31,2025,f,e2,30,5.05756087880024
32,2025,f,e2,30,4.255824593429181
33,2025,f,e2,30,2.985390164762377
35,2025,f,e2,30,2.900467205449234
41,2025,f,e2,30,4.48672547012029
42,2025,f,e2,30,4.082336902521739
43,2025,f,e2,30,2.9299985483313864
50,2025,f,e2,30,4.16331123126309
51,2025,f,e2,30,4.8162921839221715
52,2025,f,e2,30,3.86915045980326
53,2025,f,e2,30,2.3185711315459545
11,2030,f,e2,30,6.067971604938391
12,2030,f,e2,30,6.104605208056392
13,2030,f,e2,30,4.263930964644205
14,2030,f,e2,30,2.8440256540370212
15,2030,f,e2,30,6.279128250949477
16,2030,f,e2,30,3.2679986777700236
17,2030,f,e2,30,3.6319350870997424
21,2030,f,e2,30,6.074665501852239
22,2030,f,e2,30,7.195276763088166
23,2030,f,e2,30,5.4869690843925865
24,2030,f,e2,30,4.741062834018769
25,2030,f,e2,30,7.288063824758925
26,2030,f,e2,30,5.6025697273521065
27,2030,f,e2,30,8.417548467780462
28,2030,f,e2,30,6.595704325785359
29,2030,f,e2,30,5.385758252234268
31,2030,f,e2,30,4.387414171895376
32,2030,f,e2,30,3.6771474370517145
33,2030,f,e2,30,2.5596993008739775
35,2030,f,e2,30,2.475759200790414
41,2030,f,e2,30,3.8609649370728993
42,2030,f,e2,30,3.498945895855869
43,2030,f,e2,30,2.5219986651160604
50,2030,f,e2,30,3.604771640833051
51,2030,f,e2,30,4.1759967428008276
52,2030,f,e2,30,3.3541817102089384
53,2030,f,e2,30,1.9578078722038028
11,2035,f,e2,30,4.802718972791352
12,2035,f,e2,30,4.79584053260041
13,2035,f,e2,30,3.3494025017070737
14,2035,f,e2,30,2.2001336499891275
15,2035,f,e2,30,5.018008936442561
16,2035,f,e2,30,2.5261252659475266
17,2035,f,e2,30,2.8142446064080473
21,2035,f,e2,30,4.8518476063809155
22,2035,f,e2,30,5.7573378706037754
23,2035,f,e2,30,4.34742131664082
24,2035,f,e2,30,3.741532752084186
25,2035,f,e2,30,5.826817397044056
26,2035,f,e2,30,4.456108534839373
27,2035,f,e2,30,6.798022669771312
28,2035,f,e2,30,5.2343371472228695
29,2035,f,e2,30,4.260377643953544
31,2035,f,e2,30,3.435484758850408
32,2035,f,e2,30,2.8660167364776092
33,2035,f,e2,30,1.9803432336532245
35,2035,f,e2,30,1.9043642719452736
41,2035,f,e2,30,2.9960130990181653
42,2035,f,e2,30,2.7045365002217037
43,2035,f,e2,30,1.9584834059390073
50,2035,f,e2,30,2.8149690304513557
51,2035,f,e2,30,3.2676810809354286
52,2035,f,e2,30,2.625188451477635
53,2035,f,e2,30,1.4848099117213482
11,2040,f,e2,30,3.3115205025287895
12,2040,f,e2,30,3.285624744261362
13,2040,f,e2,30,2.288230449084585
14,2040,f,e2,30,1.4811349833053475
15,2040,f,e2,30,3.4879258988582253
16,2040,f,e2,30,1.700436860554412
17,2040,f,e2,30,1.9019585609638003
21,2040,f,e2,30,3.371250460538507
22,2040,f,e2,30,4.016220037957204
23,2040,f,e2,30,2.9978118231941804
24,2040,f,e2,30,2.5698447446652963
25,2040,f,e2,30,4.059704788572819
26,2040,f,e2,30,3.084737946673555
27,2040,f,e2,30,4.787172459169005
28,2040,f,e2,30,3.621154958071488
29,2040,f,e2,30,2.9322198400302346
31,2040,f,e2,30,2.3453803244421634
32,2040,f,e2,30,1.9474148860276108
33,2040,f,e2,30,1.335019695065767
35,2040,f,e2,30,1.2781514985350382
41,2040,f,e2,30,2.029267023515274
42,2040,f,e2,30,1.8249207773199831
43,2040,f,e2,30,1.3255817026168013
50,2040,f,e2,30,1.9169553084021311
51,2040,f,e2,30,2.2285123300088125
52,2040,f,e2,30,1.7895428782774323
53,2040,f,e2,30,0.9854139220346082
11,2045,f,e2,30,2.366056458391688
12,2045,f,e2,30,2.3324769438494584
13,2045,f,e2,30,1.626350654357464
14,2045,f,e2,30,1.03907883018303
15,2045,f,e2,30,2.5177151697752964
16,2045,f,e2,30,1.1911579786962962
17,2045,f,e2,30,1.3332708411587717
21,2045,f,e2,30,2.431671345484462
22,2045,f,e2,30,2.8976039972089014
23,2045,f,e2,30,2.146088942871896
24,2045,f,e2,30,1.8316155928035915
25,2045,f,e2,30,2.9252632906196525
26,2045,f,e2,30,2.214019442392048
27,2045,f,e2,30,3.4822281338470065
28,2045,f,e2,30,2.590361901816266
29,2045,f,e2,30,2.094815809077347
31,2045,f,e2,30,1.6591190888555136
32,2045,f,e2,30,1.3722398380992546
33,2045,f,e2,30,0.9362212599167656
35,2045,f,e2,30,0.8916230202818355
41,2045,f,e2,30,1.424666683939435
42,2045,f,e2,30,1.2772085757462204
43,2045,f,e2,30,0.9316571464551698
50,2045,f,e2,30,1.3531360253769615
51,2045,f,e2,30,1.5767388786868572
52,2045,f,e2,30,1.2666356977429345
53,2045,f,e2,30,0.6787004875045678
11,2050,f,e2,30,1.5956761944880753
12,2050,f,e2,30,1.5638644381028746
13,2050,f,e2,30,1.0947302565942805
14,2050,f,e2,30,0.6914576227890096
15,2050,f,e2,30,1.7181062182924387
16,2050,f,e2,30,0.7908026857238696
17,2050,f,e2,30,0.883138551628559
21,2050,f,e2,30,1.6584334472677829
22,2050,f,e2,30,1.970171739429253
23,2050,f,e2,30,1.4519882674848794
24,2050,f,e2,30,1.233796455879426
25,2050,f,e2,30,1.988490310400859
26,2050,f,e2,30,1.5010844853216672
27,2050,f,e2,30,2.387485629770635
28,2050,f,e2,30,1.747751134855691
29,2050,f,e2,30,1.4158157514106928
31,2050,f,e2,30,1.1072074008707755
32,2050,f,e2,30,0.9128448314134076
33,2050,f,e2,30,0.6208432574201107
35,2050,f,e2,30,0.5877530544653561
41,2050,f,e2,30,0.9432938890835872
42,2050,f,e2,30,0.8434564165356937
43,2050,f,e2,30,0.6183205158207881
50,2050,f,e2,30,0.900725999167304
51,2050,f,e2,30,1.0530136967598842
52,2050,f,e2,30,0.846567998557189
53,2050,f,e2,30,0.441586730831152
11,2055,f,e2,30,1.006860427700693
12,2055,f,e2,30,0.9806316945534111
13,2055,f,e2,30,0.6891837813167058
14,2055,f,e2,30,0.43110128922097585
15,2055,f,e2,30,1.0950398793597584
16,2055,f,e2,30,0.4922123771303667
17,2055,f,e2,30,0.548766792941637
21,2055,f,e2,30,1.055339868436893
22,2055,f,e2,30,1.2509162643283127
23,2055,f,e2,30,0.918493866325732
24,2055,f,e2,30,0.7774978399875782
25,2055,f,e2,30,1.261581607867543
26,2055,f,e2,30,0.9508187762986064
27,2055,f,e2,30,1.5251640238189763
28,2055,f,e2,30,1.1021419498279896
29,2055,f,e2,30,0.8940635674078259
31,2055,f,e2,30,0.6926623346562577
32,2055,f,e2,30,0.5695295017679202
33,2055,f,e2,30,0.38656588740635944
35,2055,f,e2,30,0.3641901769911384
41,2055,f,e2,30,0.586573136921854
42,2055,f,e2,30,0.5234326302939907
43,2055,f,e2,30,0.3852190396140613
50,2055,f,e2,30,0.5624609051439196
51,2055,f,e2,30,0.6592752224456566
52,2055,f,e2,30,0.5304253045379126
53,2055,f,e2,30,0.27062498265449453
11,2060,f,e2,30,0.609434964494435
12,2060,f,e2,30,0.589883206645539
13,2060,f,e2,30,0.41698137314658273
14,2060,f,e2,30,0.2585309007442957
15,2060,f,e2,30,0.6699996046944788
16,2060,f,e2,30,0.294573038142762
17,2060,f,e2,30,0.3274378025713474
21,2060,f,e2,30,0.6448646981124387
22,2060,f,e2,30,0.7612126039477184
23,2060,f,e2,30,0.5577069407454165
24,2060,f,e2,30,0.47052614857923425
25,2060,f,e2,30,0.7677500723813192
26,2060,f,e2,30,0.5782275334873381
27,2060,f,e2,30,0.93403596155838
28,2060,f,e2,30,0.6666913508642124
29,2060,f,e2,30,0.5424220415998836
31,2060,f,e2,30,0.4156968708006992
32,2060,f,e2,30,0.34104179027197506
33,2060,f,e2,30,0.23112774472533248
35,2060,f,e2,30,0.21661150248485112
41,2060,f,e2,30,0.3497748727004739
42,2060,f,e2,30,0.31156965869729597
43,2060,f,e2,30,0.23038507711607575
50,2060,f,e2,30,0.33689119676035134
51,2060,f,e2,30,0.39599343840506135
52,2060,f,e2,30,0.31898919431719036
53,2060,f,e2,30,0.15922357796124362
11,2010,m,e2,30,18.93252044277878
12,2010,m,e2,30,18.956795705429272
13,2010,m,e2,30,13.843868329801744
14,2010,m,e2,30,11.315767802964588
15,2010,m,e2,30,20.59600441033861
16,2010,m,e2,30,12.79424560231955
17,2010,m,e2,30,15.976859664450092
21,2010,m,e2,30,21.5272643215137
22,2010,m,e2,30,25.57380911826592
23,2010,m,e2,30,19.132265495054476
24,2010,m,e2,30,18.954922580714836
25,2010,m,e2,30,23.18890037432971
26,2010,m,e2,30,19.293859946254702
27,2010,m,e2,30,24.52351090177956
28,2010,m,e2,30,22.47827630312524
29,2010,m,e2,30,19.856688359306492
31,2010,m,e2,30,15.41729670025116
32,2010,m,e2,30,12.740895769238096
33,2010,m,e2,30,9.787513534807808
35,2010,m,e2,30,9.375146952342424
41,2010,m,e2,30,12.222348604472591
42,2010,m,e2,30,11.058894046254157
43,2010,m,e2,30,9.04271376613198
50,2010,m,e2,30,13.36353471958008
51,2010,m,e2,30,14.729207297135352
52,2010,m,e2,30,13.54045750729239
53,2010,m,e2,30,7.797187081770647
11,2015,m,e2,30,13.464962762692585
12,2015,m,e2,30,13.69709882805506
13,2015,m,e2,30,9.563680787130156
14,2015,m,e2,30,7.727760157673791
15,2015,m,e2,30,14.87499018844918
16,2015,m,e2,30,8.651247276190913
17,2015,m,e2,30,11.141179960333185
21,2015,m,e2,30,15.821410230235724
22,2015,m,e2,30,19.210029058307377
23,2015,m,e2,30,13.6738807438976
24,2015,m,e2,30,13.473393088665691
25,2015,m,e2,30,17.185200064079172
26,2015,m,e2,30,13.832208824215428
27,2015,m,e2,30,18.2966524075061
28,2015,m,e2,30,16.339628119629136
29,2015,m,e2,30,14.30577681489704
31,2015,m,e2,30,10.677612887981477
32,2015,m,e2,30,8.680544774741788
33,2015,m,e2,30,6.485546456146467
35,2015,m,e2,30,6.1901400625012135
41,2015,m,e2,30,8.233841482878628
42,2015,m,e2,30,7.374654940917282
43,2015,m,e2,30,6.028703183196267
50,2015,m,e2,30,9.181657758472946
51,2015,m,e2,30,10.226080103484076
52,2015,m,e2,30,9.321789517961909
53,2015,m,e2,30,5.106505791686677
11,2020,m,e2,30,9.743252047756078
12,2020,m,e2,30,10.026317795032442
13,2020,m,e2,30,6.800331225802655
14,2020,m,e2,30,5.446659106084479
15,2020,m,e2,30,10.906055664721958
16,2020,m,e2,30,6.06115739223965
17,2020,m,e2,30,7.955914165391073
21,2020,m,e2,30,11.719103555758712
22,2020,m,e2,30,14.428395000926894
23,2020,m,e2,30,9.950674059392115
24,2020,m,e2,30,9.737845294703368
25,2020,m,e2,30,12.762250929114572
26,2020,m,e2,30,10.047473226390167
27,2020,m,e2,30,13.668182559524784
28,2020,m,e2,30,11.982421581015531
29,2020,m,e2,30,10.435906583965403
31,2020,m,e2,30,7.592732105101585
32,2020,m,e2,30,6.10829779940144
33,2020,m,e2,30,4.496766131816139
35,2020,m,e2,30,4.281817556730928
41,2020,m,e2,30,5.76282156784354
42,2020,m,e2,30,5.128931021902244
43,2020,m,e2,30,4.192791247919781
50,2020,m,e2,30,6.4829730826098215
51,2020,m,e2,30,7.291606009254182
52,2020,m,e2,30,6.610062600290546
53,2020,m,e2,30,3.4978232709449935
11,2025,m,e2,30,8.129981680244796
12,2025,m,e2,30,8.356164203088413
13,2025,m,e2,30,5.558957575374747
14,2025,m,e2,30,4.425351209140444
15,2025,m,e2,30,9.14742844949082
16,2025,m,e2,30,4.8874166793069165
17,2025,m,e2,30,6.54274165961338
21,2025,m,e2,30,9.879015574165544
22,2025,m,e2,30,12.292424190160055
23,2025,m,e2,30,8.270884276938371
24,2025,m,e2,30,8.07911108531822
25,2025,m,e2,30,10.789458523573808
26,2025,m,e2,30,8.374279043613527
27,2025,m,e2,30,11.628649420875648
28,2025,m,e2,30,10.027254489650636
29,2025,m,e2,30,8.714179940972505
31,2025,m,e2,30,6.2418645323121424
32,2025,m,e2,30,4.985978925883249
33,2025,m,e2,30,3.60984361041509
35,2025,m,e2,30,3.427425254730618
41,2025,m,e2,30,4.66691938566607
42,2025,m,e2,30,4.134082531540351
43,2025,m,e2,30,3.3972157972564356
50,2025,m,e2,30,5.3117774564819165
51,2025,m,e2,30,6.007842643169766
52,2025,m,e2,30,5.427876312571724
53,2025,m,e2,30,2.775471969090122
11,2030,m,e2,30,6.775379414889084
12,2030,m,e2,30,6.952530742197041
13,2030,m,e2,30,4.539099329649115
14,2030,m,e2,30,3.5933624198333605
15,2030,m,e2,30,7.658682374798752
16,2030,m,e2,30,3.938480403744275
17,2030,m,e2,30,5.374044894727313
21,2030,m,e2,30,8.312127463197038
22,2030,m,e2,30,10.454788809963874
23,2030,m,e2,30,6.8613971897949835
24,2030,m,e2,30,6.691821962973123
25,2030,m,e2,30,9.105415609883377
26,2030,m,e2,30,6.968473362289979
27,2030,m,e2,30,9.877295658057257
28,2030,m,e2,30,8.373205742137847
29,2030,m,e2,30,7.263604434696472
31,2030,m,e2,30,5.126878879295021
32,2030,m,e2,30,4.068177496626934
33,2030,m,e2,30,2.8986389855732564
35,2030,m,e2,30,2.7450967808447366
41,2030,m,e2,30,3.778832279760223
42,2030,m,e2,30,3.3326554774740096
43,2030,m,e2,30,2.753285230628779
50,2030,m,e2,30,4.350436779887034
51,2030,m,e2,30,4.946374095813925
52,2030,m,e2,30,4.454355673086908
53,2030,m,e2,30,2.206037485032348
11,2035,m,e2,30,5.182940953169062
12,2035,m,e2,30,5.326095979454236
13,2035,m,e2,30,3.4146368746011446
14,2035,m,e2,30,2.6877753682606604
15,2035,m,e2,30,5.898933117356972
16,2035,m,e2,30,2.92753423789948
17,2035,m,e2,30,4.059360834094974
21,2035,m,e2,30,6.434312783500471
22,2035,m,e2,30,8.173984640001592
23,2035,m,e2,30,5.241833358282011
24,2035,m,e2,30,5.094106984692856
25,2035,m,e2,30,7.0580830392779745
26,2035,m,e2,30,5.326044724320462
27,2035,m,e2,30,7.705406240474606
28,2035,m,e2,30,6.426251135229261
29,2035,m,e2,30,5.564673754195995
31,2035,m,e2,30,3.8698863395684846
32,2035,m,e2,30,3.0513767748239897
33,2035,m,e2,30,2.147305646513924
35,2035,m,e2,30,2.0291825305878133
41,2035,m,e2,30,2.8184621953007567
42,2035,m,e2,30,2.475709733741173
43,2035,m,e2,30,2.053059647314807
50,2035,m,e2,30,3.271397166398951
51,2035,m,e2,30,3.7434339979373537
52,2035,m,e2,30,3.360122097247831
53,2035,m,e2,30,1.6176575557300956
11,2040,m,e2,30,4.212111506501177
12,2040,m,e2,30,4.324709708202172
13,2040,m,e2,30,2.7370774952361594
14,2040,m,e2,30,2.145531374587571
15,2040,m,e2,30,4.821948260307994
16,2040,m,e2,30,2.321065298292886
17,2040,m,e2,30,3.2639087704461467
21,2040,m,e2,30,5.285496123545333
22,2040,m,e2,30,6.753153464197491
23,2040,m,e2,30,4.253638187730973
24,2040,m,e2,30,4.123851068182568
25,2040,m,e2,30,5.80062034798462
26,2040,m,e2,30,4.329392020271598
27,2040,m,e2,30,6.369146974110328
28,2040,m,e2,30,5.235469354336608
29,2040,m,e2,30,4.531873238488403
31,2040,m,e2,30,3.1066744885980184
32,2040,m,e2,30,2.437731000776292
33,2040,m,e2,30,1.6945984589192646
35,2040,m,e2,30,1.5962448903191069
41,2040,m,e2,30,2.234796903782174
42,2040,m,e2,30,1.9569587003237865
43,2040,m,e2,30,1.6323391408777057
50,2040,m,e2,30,2.619418110250934
51,2040,m,e2,30,3.010853201510027
52,2040,m,e2,30,2.6975317902301046
53,2040,m,e2,30,1.2612032929242245
11,2045,m,e2,30,2.859528202671904
12,2045,m,e2,30,2.9241293070422136
13,2045,m,e2,30,1.8260884172453595
14,2045,m,e2,30,1.4240659750073883
15,2045,m,e2,30,3.2883591471067395
16,2045,m,e2,30,1.5328160207983936
17,2045,m,e2,30,2.1874457307391006
21,2045,m,e2,30,3.6126994723920456
22,2045,m,e2,30,4.656863706489954
23,2045,m,e2,30,2.875680811930173
24,2045,m,e2,30,2.7824495370950126
25,2045,m,e2,30,3.969404108368364
26,2045,m,e2,30,2.93091115818274
27,2045,m,e2,30,4.389646250558087
28,2045,m,e2,30,3.5548094554945555
29,2045,m,e2,30,3.0729677336933676
31,2045,m,e2,30,2.082985861603251
32,2045,m,e2,30,1.6259015070019591
33,2045,m,e2,30,1.1170924321096127
35,2045,m,e2,30,1.0498068098371227
41,2045,m,e2,30,1.4819887026028131
42,2045,m,e2,30,1.293644346184221
43,2045,m,e2,30,1.0838472761533493
50,2045,m,e2,30,1.7506156002516096
51,2045,m,e2,30,2.022610448607681
52,2045,m,e2,30,1.807821983910619
53,2045,m,e2,30,0.8227821716589312
11,2050,m,e2,30,1.9963913595471092
12,2050,m,e2,30,2.03070356781611
13,2050,m,e2,30,1.255936909452133
14,2050,m,e2,30,0.9749993474233548
15,2050,m,e2,30,2.3043953708548504
16,2050,m,e2,30,1.0447679116247803
17,2050,m,e2,30,1.5097383880064157
21,2050,m,e2,30,2.5324580489574853
22,2050,m,e2,30,3.284868310982893
23,2050,m,e2,30,1.9991463567452368
24,2050,m,e2,30,1.9302423520636236
25,2050,m,e2,30,2.7814910009143636
26,2050,m,e2,30,2.0384124252532163
27,2050,m,e2,30,3.09680835827364
28,2050,m,e2,30,2.476379675579787
29,2050,m,e2,30,2.1401403156824124
31,2050,m,e2,30,1.43905912341997
32,2050,m,e2,30,1.1186867117778951
33,2050,m,e2,30,0.7612449719510364
35,2050,m,e2,30,0.7138544959942895
41,2050,m,e2,30,1.0147592646420018
42,2050,m,e2,30,0.883544800207985
43,2050,m,e2,30,0.7436700240481734
50,2050,m,e2,30,1.2058743964213994
51,2050,m,e2,30,1.4001576975905354
52,2050,m,e2,30,1.2492299544070289
53,2050,m,e2,30,0.5548972211541361
11,2055,m,e2,30,1.47152547402817
12,2055,m,e2,30,1.489740537190935
13,2055,m,e2,30,0.914859771862344
14,2055,m,e2,30,0.7074168236893452
15,2055,m,e2,30,1.7060246945805682
16,2055,m,e2,30,0.7545432302776366
17,2055,m,e2,30,1.102037211819261
21,2055,m,e2,30,1.8751107199281067
22,2055,m,e2,30,2.4398176375051515
23,2055,m,e2,30,1.469541170731988
24,2055,m,e2,30,1.415000479690181
25,2055,m,e2,30,2.0553708201305776
26,2055,m,e2,30,1.4977769952994335
27,2055,m,e2,30,2.3026930315327436
28,2055,m,e2,30,1.8209115106720937
29,2055,m,e2,30,1.5748598184447289
31,2055,m,e2,30,1.050771320110334
32,2055,m,e2,30,0.8141679074390792
33,2055,m,e2,30,0.5494554957902315
35,2055,m,e2,30,0.5139707309564153
41,2055,m,e2,30,0.734924311053135
42,2055,m,e2,30,0.6385560855564045
43,2055,m,e2,30,0.5402474788236499
50,2055,m,e2,30,0.8780365751022885
51,2055,m,e2,30,1.024444494517572
52,2055,m,e2,30,0.9129318533055254
53,2055,m,e2,30,0.395929607735896
11,2060,m,e2,30,1.1165379495997545
12,2060,m,e2,30,1.1239824153046647
13,2060,m,e2,30,0.6877384100636172
14,2060,m,e2,30,0.5301927076021007
15,2060,m,e2,30,1.2992214961945947
16,2060,m,e2,30,0.5631695661209287
17,2060,m,e2,30,0.8296514711008075
21,2060,m,e2,30,1.427979779818608
22,2060,m,e2,30,1.858852060371628
23,2060,m,e2,30,1.1124572274192723
24,2060,m,e2,30,1.069132370907299
25,2060,m,e2,30,1.5616417900820476
26,2060,m,e2,30,1.134050432224922
27,2060,m,e2,30,1.7589781340229178
28,2060,m,e2,30,1.37874934833395
29,2060,m,e2,30,1.19379967762753
31,2060,m,e2,30,0.7907827604969779
32,2060,m,e2,30,0.6112482966538711
33,2060,m,e2,30,0.4094358247274741
35,2060,m,e2,30,0.38189961570402337
41,2060,m,e2,30,0.5487715465009535
42,2060,m,e2,30,0.4761155083266311
43,2060,m,e2,30,0.4050180933921574
50,2060,m,e2,30,0.6593411453543194
51,2060,m,e2,30,0.7719455287087318
52,2060,m,e2,30,0.6876681254705227
53,2060,m,e2,30,0.2916147382858934
11,2010,f,e3,30,18.812062919918223
12,2010,f,e3,30,13.513641863875526
13,2010,f,e3,30,15.55019178040851
14,2010,f,e3,30,11.63830182191236
15,2010,f,e3,30,19.086338504268397
16,2010,f,e3,30,12.93008240874437
17,2010,f,e3,30,16.585010000135046
21,2010,f,e3,30,18.705757172781375
22,2010,f,e3,30,20.27615104290581
23,2010,f,e3,30,17.900407644758726
24,2010,f,e3,30,20.196736888564995
25,2010,f,e3,30,20.7874463001343
26,2010,f,e3,30,21.18615215746504
27,2010,f,e3,30,21.83768562743693
28,2010,f,e3,30,20.72067927634216
29,2010,f,e3,30,18.50209432046236
31,2010,f,e3,30,19.415345762005764
32,2010,f,e3,30,18.904896992576244
33,2010,f,e3,30,14.731688982704592
35,2010,f,e3,30,13.384934080487728
41,2010,f,e3,30,16.39802412048282
42,2010,f,e3,30,15.29558620671137
43,2010,f,e3,30,19.094840556066274
50,2010,f,e3,30,19.61849253441264
51,2010,f,e3,30,17.614026655280544
52,2010,f,e3,30,19.422661064201215
53,2010,f,e3,30,11.35251500332315
11,2015,f,e3,30,15.943473040950506
12,2015,f,e3,30,11.53731199273014
13,2015,f,e3,30,12.879254778549344
14,2015,f,e3,30,9.332370255839294
15,2015,f,e3,30,16.304148629247564
16,2015,f,e3,30,10.368033581246108
17,2015,f,e3,30,13.517519887117745
21,2015,f,e3,30,16.097895242784173
22,2015,f,e3,30,17.70971701204738
23,2015,f,e3,30,15.127938126462965
24,2015,f,e3,30,16.873676703670277
25,2015,f,e3,30,18.120160484180584
26,2015,f,e3,30,18.03444939477216
27,2015,f,e3,30,19.459907610967186
28,2015,f,e3,30,17.822557733027597
29,2015,f,e3,30,15.614524522707285
31,2015,f,e3,30,16.104570030654536
32,2015,f,e3,30,15.490957064096817
33,2015,f,e3,30,11.759215107237472
35,2015,f,e3,30,10.642995096970877
41,2015,f,e3,30,13.410071845047115
42,2015,f,e3,30,12.37901687731515
43,2015,f,e3,30,15.382279251513628
50,2015,f,e3,30,16.151409306977687
51,2015,f,e3,30,14.55815752006238
52,2015,f,e3,30,15.914347557890435
53,2015,f,e3,30,8.90182420453202
11,2020,f,e3,30,16.350213071317143
12,2020,f,e3,30,11.911584681338452
13,2020,f,e3,30,13.078408591100022
14,2020,f,e3,30,9.32879015175612
15,2020,f,e3,30,16.84161333457774
16,2020,f,e3,30,10.349182812550882
17,2020,f,e3,30,13.518949940647094
21,2020,f,e3,30,16.66824212972751
22,2020,f,e3,30,18.435265018200923
23,2020,f,e3,30,15.510925478942164
24,2020,f,e3,30,17.12287256019247
25,2020,f,e3,30,18.836235158386
26,2020,f,e3,30,18.485649591385616
27,2020,f,e3,30,20.47998813362445
28,2020,f,e3,30,18.358861047093956
29,2020,f,e3,30,15.976992298743248
31,2020,f,e3,30,16.24287797492281
32,2020,f,e3,30,15.515975310866052
33,2020,f,e3,30,11.674702952962129
35,2020,f,e3,30,10.535984146366197
41,2020,f,e3,30,13.440273321542636
42,2020,f,e3,30,12.349361852297664
43,2020,f,e3,30,15.253846423971776
50,2020,f,e3,30,16.196220558336396
51,2020,f,e3,30,14.691888563072704
52,2020,f,e3,30,15.951514675732447
53,2020,f,e3,30,8.716074566521186
11,2025,f,e3,30,14.347282773103585
12,2025,f,e3,30,10.501897997168758
13,2025,f,e3,30,11.458050973080978
14,2025,f,e3,30,8.075517491895654
15,2025,f,e3,30,14.894719433330131
16,2025,f,e3,30,8.922227516949508
17,2025,f,e3,30,11.700164208177137
21,2025,f,e3,30,14.829940566209167
22,2025,f,e3,30,16.411541282487477
23,2025,f,e3,30,13.65834469635634
24,2025,f,e3,30,15.00459748623158
25,2025,f,e3,30,16.737049113307222
26,2025,f,e3,30,16.326905678104954
27,2025,f,e3,30,18.388642467768427
28,2025,f,e3,30,16.19696463392776
29,2025,f,e3,30,14.06131585239082
31,2025,f,e3,30,14.153654596103712
32,2025,f,e3,30,13.472488300275794
33,2025,f,e3,30,10.066206914886502
35,2025,f,e3,30,9.051719718437427
41,2025,f,e3,30,11.63020795125892
42,2025,f,e3,30,10.642106136159018
