scenario,age,sex,education,area,state,region,year,prjpropfinal
3,20,Male,e4,43,Rio Grande do Sul,South,2045,24.992646946853647
3,20,Male,e4,43,Rio Grande do Sul,South,2050,24.992646946853647
3,20,Male,e4,43,Rio Grande do Sul,South,2055,24.992646946853647
3,20,Male,e4,43,Rio Grande do Sul,South,2060,24.992646946853647
3,20,Male,e4,50,Mato Grosso do Sul,Center-West,2010,25.244839319150792
3,20,Male,e4,50,Mato Grosso do Sul,Center-West,2015,22.662597320025963
3,20,Male,e4,50,Mato Grosso do Sul,Center-West,2020,22.994844480763952
3,20,Male,e4,50,Mato Grosso do Sul,Center-West,2025,22.994844480763952
3,20,Male,e4,50,Mato Grosso do Sul,Center-West,2030,22.994844480763952
3,20,Male,e4,50,Mato Grosso do Sul,Center-West,2035,22.994844480763952
3,20,Male,e4,50,Mato Grosso do Sul,Center-West,2040,22.994844480763952
3,20,Male,e4,50,Mato Grosso do Sul,Center-West,2045,22.994844480763952
3,20,Male,e4,50,Mato Grosso do Sul,Center-West,2050,22.994844480763952
3,20,Male,e4,50,Mato Grosso do Sul,Center-West,2055,22.994844480763952
3,20,Male,e4,50,Mato Grosso do Sul,Center-West,2060,22.994844480763952
3,20,Male,e4,51,Mato Grosso,Center-West,2010,26.835531964372485
3,20,Male,e4,51,Mato Grosso,Center-West,2015,24.289404224486812
3,20,Male,e4,51,Mato Grosso,Center-West,2020,24.72046447995256
3,20,Male,e4,51,Mato Grosso,Center-West,2025,24.72046447995256
3,20,Male,e4,51,Mato Grosso,Center-West,2030,24.72046447995256
3,20,Male,e4,51,Mato Grosso,Center-West,2035,24.72046447995256
3,20,Male,e4,51,Mato Grosso,Center-West,2040,24.72046447995256
3,20,Male,e4,51,Mato Grosso,Center-West,2045,24.72046447995256
3,20,Male,e4,51,Mato Grosso,Center-West,2050,24.72046447995256
3,20,Male,e4,51,Mato Grosso,Center-West,2055,24.72046447995256
3,20,Male,e4,51,Mato Grosso,Center-West,2060,24.72046447995256
3,20,Male,e4,52,Goiás,Center-West,2010,25.939360939662482
3,20,Male,e4,52,Goiás,Center-West,2015,23.175622704800134
3,20,Male,e4,52,Goiás,Center-West,2020,23.517700438092564
3,20,Male,e4,52,Goiás,Center-West,2025,23.517700438092564
3,20,Male,e4,52,Goiás,Center-West,2030,23.517700438092564
3,20,Male,e4,52,Goiás,Center-West,2035,23.517700438092564
3,20,Male,e4,52,Goiás,Center-West,2040,23.517700438092564
3,20,Male,e4,52,Goiás,Center-West,2045,23.517700438092564
3,20,Male,e4,52,Goiás,Center-West,2050,23.517700438092564
3,20,Male,e4,52,Goiás,Center-West,2055,23.517700438092564
3,20,Male,e4,52,Goiás,Center-West,2060,23.517700438092564
3,20,Male,e4,53,Distrito Federal,Center-West,2010,19.93556232994352
3,20,Male,e4,53,Distrito Federal,Center-West,2015,17.029874350731042
3,20,Male,e4,53,Distrito Federal,Center-West,2020,17.194487200607238
3,20,Male,e4,53,Distrito Federal,Center-West,2025,17.194487200607238
3,20,Male,e4,53,Distrito Federal,Center-West,2030,17.194487200607238
3,20,Male,e4,53,Distrito Federal,Center-West,2035,17.194487200607238
3,20,Male,e4,53,Distrito Federal,Center-West,2040,17.194487200607238
3,20,Male,e4,53,Distrito Federal,Center-West,2045,17.194487200607238
3,20,Male,e4,53,Distrito Federal,Center-West,2050,17.194487200607238
3,20,Male,e4,53,Distrito Federal,Center-West,2055,17.194487200607238
3,20,Male,e4,53,Distrito Federal,Center-West,2060,17.194487200607238
3,20,Male,e5,11,Rondônia,North,2010,35.67376289439145
3,20,Male,e5,11,Rondônia,North,2015,40.87939071263596
3,20,Male,e5,11,Rondônia,North,2020,41.8700096735066
3,20,Male,e5,11,Rondônia,North,2025,41.8700096735066
3,20,Male,e5,11,Rondônia,North,2030,41.8700096735066
3,20,Male,e5,11,Rondônia,North,2035,41.8700096735066
3,20,Male,e5,11,Rondônia,North,2040,41.8700096735066
3,20,Male,e5,11,Rondônia,North,2045,41.8700096735066
3,20,Male,e5,11,Rondônia,North,2050,41.8700096735066
3,20,Male,e5,11,Rondônia,North,2055,41.8700096735066
3,20,Male,e5,11,Rondônia,North,2060,41.8700096735066
3,20,Male,e5,12,Acre,North,2010,34.11967404036671
3,20,Male,e5,12,Acre,North,2015,39.50898532386735
3,20,Male,e5,12,Acre,North,2020,41.07004245084022
3,20,Male,e5,12,Acre,North,2025,41.07004245084022
3,20,Male,e5,12,Acre,North,2030,41.07004245084022
3,20,Male,e5,12,Acre,North,2035,41.07004245084022
3,20,Male,e5,12,Acre,North,2040,41.07004245084022
3,20,Male,e5,12,Acre,North,2045,41.07004245084022
3,20,Male,e5,12,Acre,North,2050,41.07004245084022
3,20,Male,e5,12,Acre,North,2055,41.07004245084022
3,20,Male,e5,12,Acre,North,2060,41.07004245084022
3,20,Male,e5,13,Amazonas,North,2010,36.58421284524446
3,20,Male,e5,13,Amazonas,North,2015,42.16253299812729
3,20,Male,e5,13,Amazonas,North,2020,43.44679123251619
3,20,Male,e5,13,Amazonas,North,2025,43.44679123251619
3,20,Male,e5,13,Amazonas,North,2030,43.44679123251619
3,20,Male,e5,13,Amazonas,North,2035,43.44679123251619
3,20,Male,e5,13,Amazonas,North,2040,43.44679123251619
3,20,Male,e5,13,Amazonas,North,2045,43.44679123251619
3,20,Male,e5,13,Amazonas,North,2050,43.44679123251619
3,20,Male,e5,13,Amazonas,North,2055,43.44679123251619
3,20,Male,e5,13,Amazonas,North,2060,43.44679123251619
3,20,Male,e5,14,Roraima,North,2010,44.03266823312094
3,20,Male,e5,14,Roraima,North,2015,49.06868846426256
3,20,Male,e5,14,Roraima,North,2020,50.10861824947897
3,20,Male,e5,14,Roraima,North,2025,50.10861824947897
3,20,Male,e5,14,Roraima,North,2030,50.10861824947897
3,20,Male,e5,14,Roraima,North,2035,50.10861824947897
3,20,Male,e5,14,Roraima,North,2040,50.10861824947897
3,20,Male,e5,14,Roraima,North,2045,50.10861824947897
3,20,Male,e5,14,Roraima,North,2050,50.10861824947897
3,20,Male,e5,14,Roraima,North,2055,50.10861824947897
3,20,Male,e5,14,Roraima,North,2060,50.10861824947897
3,20,Male,e5,15,Pará,North,2010,28.781664028517614
3,20,Male,e5,15,Pará,North,2015,33.93439236344291
3,20,Male,e5,15,Pará,North,2020,35.246602255240646
3,20,Male,e5,15,Pará,North,2025,35.246602255240646
3,20,Male,e5,15,Pará,North,2030,35.246602255240646
3,20,Male,e5,15,Pará,North,2035,35.246602255240646
3,20,Male,e5,15,Pará,North,2040,35.246602255240646
3,20,Male,e5,15,Pará,North,2045,35.246602255240646
3,20,Male,e5,15,Pará,North,2050,35.246602255240646
3,20,Male,e5,15,Pará,North,2055,35.246602255240646
3,20,Male,e5,15,Pará,North,2060,35.246602255240646
3,20,Male,e5,16,Amapá,North,2010,42.58251156492569
3,20,Male,e5,16,Amapá,North,2015,47.49166350458804
3,20,Male,e5,16,Amapá,North,2020,48.54367596648419
3,20,Male,e5,16,Amapá,North,2025,48.54367596648419
3,20,Male,e5,16,Amapá,North,2030,48.54367596648419
3,20,Male,e5,16,Amapá,North,2035,48.54367596648419
3,20,Male,e5,16,Amapá,North,2040,48.54367596648419
3,20,Male,e5,16,Amapá,North,2045,48.54367596648419
3,20,Male,e5,16,Amapá,North,2050,48.54367596648419
3,20,Male,e5,16,Amapá,North,2055,48.54367596648419
3,20,Male,e5,16,Amapá,North,2060,48.54367596648419
3,20,Male,e5,17,Tocantins,North,2010,42.47186435861533
3,20,Male,e5,17,Tocantins,North,2015,47.62990510989481
3,20,Male,e5,17,Tocantins,North,2020,48.547157393144964
3,20,Male,e5,17,Tocantins,North,2025,48.547157393144964
3,20,Male,e5,17,Tocantins,North,2030,48.547157393144964
3,20,Male,e5,17,Tocantins,North,2035,48.547157393144964
3,20,Male,e5,17,Tocantins,North,2040,48.547157393144964
3,20,Male,e5,17,Tocantins,North,2045,48.547157393144964
3,20,Male,e5,17,Tocantins,North,2050,48.547157393144964
3,20,Male,e5,17,Tocantins,North,2055,48.547157393144964
3,20,Male,e5,17,Tocantins,North,2060,48.547157393144964
3,20,Male,e5,21,Maranhão,Northeast,2010,32.04570957958309
3,20,Male,e5,21,Maranhão,Northeast,2015,37.46949893160311
3,20,Male,e5,21,Maranhão,Northeast,2020,38.72983556604634
3,20,Male,e5,21,Maranhão,Northeast,2025,38.72983556604634
3,20,Male,e5,21,Maranhão,Northeast,2030,38.72983556604634
3,20,Male,e5,21,Maranhão,Northeast,2035,38.72983556604634
3,20,Male,e5,21,Maranhão,Northeast,2040,38.72983556604634
3,20,Male,e5,21,Maranhão,Northeast,2045,38.72983556604634
3,20,Male,e5,21,Maranhão,Northeast,2050,38.72983556604634
3,20,Male,e5,21,Maranhão,Northeast,2055,38.72983556604634
3,20,Male,e5,21,Maranhão,Northeast,2060,38.72983556604634
3,20,Male,e5,22,Piauí,Northeast,2010,31.76937257846985
3,20,Male,e5,22,Piauí,Northeast,2015,37.03207390923483
3,20,Male,e5,22,Piauí,Northeast,2020,38.36181968543145
3,20,Male,e5,22,Piauí,Northeast,2025,38.36181968543145
3,20,Male,e5,22,Piauí,Northeast,2030,38.36181968543145
3,20,Male,e5,22,Piauí,Northeast,2035,38.36181968543145
3,20,Male,e5,22,Piauí,Northeast,2040,38.36181968543145
3,20,Male,e5,22,Piauí,Northeast,2045,38.36181968543145
3,20,Male,e5,22,Piauí,Northeast,2050,38.36181968543145
3,20,Male,e5,22,Piauí,Northeast,2055,38.36181968543145
3,20,Male,e5,22,Piauí,Northeast,2060,38.36181968543145
3,20,Male,e5,23,Ceará,Northeast,2010,39.364529577774974
3,20,Male,e5,23,Ceará,Northeast,2015,44.963608253163166
3,20,Male,e5,23,Ceará,Northeast,2020,46.049938519213875
3,20,Male,e5,23,Ceará,Northeast,2025,46.049938519213875
3,20,Male,e5,23,Ceará,Northeast,2030,46.049938519213875
3,20,Male,e5,23,Ceará,Northeast,2035,46.049938519213875
3,20,Male,e5,23,Ceará,Northeast,2040,46.049938519213875
3,20,Male,e5,23,Ceará,Northeast,2045,46.049938519213875
3,20,Male,e5,23,Ceará,Northeast,2050,46.049938519213875
3,20,Male,e5,23,Ceará,Northeast,2055,46.049938519213875
3,20,Male,e5,23,Ceará,Northeast,2060,46.049938519213875
3,20,Male,e5,24,Rio Grande do Norte,Northeast,2010,37.610545665942425
3,20,Male,e5,24,Rio Grande do Norte,Northeast,2015,43.07928525401644
3,20,Male,e5,24,Rio Grande do Norte,Northeast,2020,44.199115074041245
3,20,Male,e5,24,Rio Grande do Norte,Northeast,2025,44.199115074041245
3,20,Male,e5,24,Rio Grande do Norte,Northeast,2030,44.199115074041245
3,20,Male,e5,24,Rio Grande do Norte,Northeast,2035,44.199115074041245
3,20,Male,e5,24,Rio Grande do Norte,Northeast,2040,44.199115074041245
3,20,Male,e5,24,Rio Grande do Norte,Northeast,2045,44.199115074041245
3,20,Male,e5,24,Rio Grande do Norte,Northeast,2050,44.199115074041245
3,20,Male,e5,24,Rio Grande do Norte,Northeast,2055,44.199115074041245
3,20,Male,e5,24,Rio Grande do Norte,Northeast,2060,44.199115074041245
3,20,Male,e5,25,Paraíba,Northeast,2010,34.48020558868438
3,20,Male,e5,25,Paraíba,Northeast,2015,39.89911015128233
3,20,Male,e5,25,Paraíba,Northeast,2020,41.15896442972946
3,20,Male,e5,25,Paraíba,Northeast,2025,41.15896442972946
3,20,Male,e5,25,Paraíba,Northeast,2030,41.15896442972946
3,20,Male,e5,25,Paraíba,Northeast,2035,41.15896442972946
3,20,Male,e5,25,Paraíba,Northeast,2040,41.15896442972946
3,20,Male,e5,25,Paraíba,Northeast,2045,41.15896442972946
3,20,Male,e5,25,Paraíba,Northeast,2050,41.15896442972946
3,20,Male,e5,25,Paraíba,Northeast,2055,41.15896442972946
3,20,Male,e5,25,Paraíba,Northeast,2060,41.15896442972946
3,20,Male,e5,26,Pernambuco,Northeast,2010,33.39190419327607
3,20,Male,e5,26,Pernambuco,Northeast,2015,38.811696887972836
3,20,Male,e5,26,Pernambuco,Northeast,2020,40.08849970464954
3,20,Male,e5,26,Pernambuco,Northeast,2025,40.08849970464954
3,20,Male,e5,26,Pernambuco,Northeast,2030,40.08849970464954
3,20,Male,e5,26,Pernambuco,Northeast,2035,40.08849970464954
3,20,Male,e5,26,Pernambuco,Northeast,2040,40.08849970464954
3,20,Male,e5,26,Pernambuco,Northeast,2045,40.08849970464954
3,20,Male,e5,26,Pernambuco,Northeast,2050,40.08849970464954
3,20,Male,e5,26,Pernambuco,Northeast,2055,40.08849970464954
3,20,Male,e5,26,Pernambuco,Northeast,2060,40.08849970464954
3,20,Male,e5,27,Alagoas,Northeast,2010,28.03000459928388
3,20,Male,e5,27,Alagoas,Northeast,2015,33.14448010544462
3,20,Male,e5,27,Alagoas,Northeast,2020,34.444957224437424
3,20,Male,e5,27,Alagoas,Northeast,2025,34.444957224437424
3,20,Male,e5,27,Alagoas,Northeast,2030,34.444957224437424
3,20,Male,e5,27,Alagoas,Northeast,2035,34.444957224437424
3,20,Male,e5,27,Alagoas,Northeast,2040,34.444957224437424
3,20,Male,e5,27,Alagoas,Northeast,2045,34.444957224437424
3,20,Male,e5,27,Alagoas,Northeast,2050,34.444957224437424
3,20,Male,e5,27,Alagoas,Northeast,2055,34.444957224437424
3,20,Male,e5,27,Alagoas,Northeast,2060,34.444957224437424
3,20,Male,e5,28,Sergipe,Northeast,2010,33.81977780688089
3,20,Male,e5,28,Sergipe,Northeast,2015,39.13020060565748
3,20,Male,e5,28,Sergipe,Northeast,2020,40.498678820459794
3,20,Male,e5,28,Sergipe,Northeast,2025,40.498678820459794
3,20,Male,e5,28,Sergipe,Northeast,2030,40.498678820459794
3,20,Male,e5,28,Sergipe,Northeast,2035,40.498678820459794
3,20,Male,e5,28,Sergipe,Northeast,2040,40.498678820459794
3,20,Male,e5,28,Sergipe,Northeast,2045,40.498678820459794
3,20,Male,e5,28,Sergipe,Northeast,2050,40.498678820459794
3,20,Male,e5,28,Sergipe,Northeast,2055,40.498678820459794
3,20,Male,e5,28,Sergipe,Northeast,2060,40.498678820459794
3,20,Male,e5,29,Bahia,Northeast,2010,33.242464841997396
3,20,Male,e5,29,Bahia,Northeast,2015,38.752594753977334
3,20,Male,e5,29,Bahia,Northeast,2020,39.94122329009389
3,20,Male,e5,29,Bahia,Northeast,2025,39.94122329009389
3,20,Male,e5,29,Bahia,Northeast,2030,39.94122329009389
3,20,Male,e5,29,Bahia,Northeast,2035,39.94122329009389
3,20,Male,e5,29,Bahia,Northeast,2040,39.94122329009389
3,20,Male,e5,29,Bahia,Northeast,2045,39.94122329009389
3,20,Male,e5,29,Bahia,Northeast,2050,39.94122329009389
3,20,Male,e5,29,Bahia,Northeast,2055,39.94122329009389
3,20,Male,e5,29,Bahia,Northeast,2060,39.94122329009389
3,20,Male,e5,31,Minas Gerais,Southeast,2010,41.54083291037541
3,20,Male,e5,31,Minas Gerais,Southeast,2015,46.480782674383114
3,20,Male,e5,31,Minas Gerais,Southeast,2020,47.27853605092275
3,20,Male,e5,31,Minas Gerais,Southeast,2025,47.27853605092275
3,20,Male,e5,31,Minas Gerais,Southeast,2030,47.27853605092275
3,20,Male,e5,31,Minas Gerais,Southeast,2035,47.27853605092275
3,20,Male,e5,31,Minas Gerais,Southeast,2040,47.27853605092275
3,20,Male,e5,31,Minas Gerais,Southeast,2045,47.27853605092275
3,20,Male,e5,31,Minas Gerais,Southeast,2050,47.27853605092275
3,20,Male,e5,31,Minas Gerais,Southeast,2055,47.27853605092275
3,20,Male,e5,31,Minas Gerais,Southeast,2060,47.27853605092275
3,20,Male,e5,32,Espírito Santo,Southeast,2010,43.912105151065695
3,20,Male,e5,32,Espírito Santo,Southeast,2015,48.6606396794226
3,20,Male,e5,32,Espírito Santo,Southeast,2020,49.45649599608817
3,20,Male,e5,32,Espírito Santo,Southeast,2025,49.45649599608817
3,20,Male,e5,32,Espírito Santo,Southeast,2030,49.45649599608817
3,20,Male,e5,32,Espírito Santo,Southeast,2035,49.45649599608817
3,20,Male,e5,32,Espírito Santo,Southeast,2040,49.45649599608817
3,20,Male,e5,32,Espírito Santo,Southeast,2045,49.45649599608817
3,20,Male,e5,32,Espírito Santo,Southeast,2050,49.45649599608817
3,20,Male,e5,32,Espírito Santo,Southeast,2055,49.45649599608817
3,20,Male,e5,32,Espírito Santo,Southeast,2060,49.45649599608817
3,20,Male,e5,33,Rio de Janeiro,Southeast,2010,47.18032942048059
3,20,Male,e5,33,Rio de Janeiro,Southeast,2015,51.7846460328712
3,20,Male,e5,33,Rio de Janeiro,Southeast,2020,52.58733810104643
3,20,Male,e5,33,Rio de Janeiro,Southeast,2025,52.58733810104643
3,20,Male,e5,33,Rio de Janeiro,Southeast,2030,52.58733810104643
3,20,Male,e5,33,Rio de Janeiro,Southeast,2035,52.58733810104643
3,20,Male,e5,33,Rio de Janeiro,Southeast,2040,52.58733810104643
3,20,Male,e5,33,Rio de Janeiro,Southeast,2045,52.58733810104643
3,20,Male,e5,33,Rio de Janeiro,Southeast,2050,52.58733810104643
3,20,Male,e5,33,Rio de Janeiro,Southeast,2055,52.58733810104643
3,20,Male,e5,33,Rio de Janeiro,Southeast,2060,52.58733810104643
3,20,Male,e5,35,São Paulo,Southeast,2010,49.195953639930956
3,20,Male,e5,35,São Paulo,Southeast,2015,52.95131895132875
3,20,Male,e5,35,São Paulo,Southeast,2020,53.654759678804574
3,20,Male,e5,35,São Paulo,Southeast,2025,53.654759678804574
3,20,Male,e5,35,São Paulo,Southeast,2030,53.654759678804574
3,20,Male,e5,35,São Paulo,Southeast,2035,53.654759678804574
3,20,Male,e5,35,São Paulo,Southeast,2040,53.654759678804574
3,20,Male,e5,35,São Paulo,Southeast,2045,53.654759678804574
3,20,Male,e5,35,São Paulo,Southeast,2050,53.654759678804574
3,20,Male,e5,35,São Paulo,Southeast,2055,53.654759678804574
3,20,Male,e5,35,São Paulo,Southeast,2060,53.654759678804574
3,20,Male,e5,41,Paraná,South,2010,44.62450362888297
3,20,Male,e5,41,Paraná,South,2015,48.788933790010184
3,20,Male,e5,41,Paraná,South,2020,49.482471675421934
3,20,Male,e5,41,Paraná,South,2025,49.482471675421934
3,20,Male,e5,41,Paraná,South,2030,49.482471675421934
3,20,Male,e5,41,Paraná,South,2035,49.482471675421934
3,20,Male,e5,41,Paraná,South,2040,49.482471675421934
3,20,Male,e5,41,Paraná,South,2045,49.482471675421934
3,20,Male,e5,41,Paraná,South,2050,49.482471675421934
3,20,Male,e5,41,Paraná,South,2055,49.482471675421934
3,20,Male,e5,41,Paraná,South,2060,49.482471675421934
3,20,Male,e5,42,Santa Catarina,South,2010,48.667424357908175
3,20,Male,e5,42,Santa Catarina,South,2015,52.59765791910777
3,20,Male,e5,42,Santa Catarina,South,2020,53.19451546591618
3,20,Male,e5,42,Santa Catarina,South,2025,53.19451546591618
3,20,Male,e5,42,Santa Catarina,South,2030,53.19451546591618
3,20,Male,e5,42,Santa Catarina,South,2035,53.19451546591618
3,20,Male,e5,42,Santa Catarina,South,2040,53.19451546591618
3,20,Male,e5,42,Santa Catarina,South,2045,53.19451546591618
3,20,Male,e5,42,Santa Catarina,South,2050,53.19451546591618
3,20,Male,e5,42,Santa Catarina,South,2055,53.19451546591618
3,20,Male,e5,42,Santa Catarina,South,2060,53.19451546591618
3,20,Male,e5,43,Rio Grande do Sul,South,2010,45.32182499051973
3,20,Male,e5,43,Rio Grande do Sul,South,2015,50.173885445307654
3,20,Male,e5,43,Rio Grande do Sul,South,2020,50.80645849053557
3,20,Male,e5,43,Rio Grande do Sul,South,2025,50.80645849053557
3,20,Male,e5,43,Rio Grande do Sul,South,2030,50.80645849053557
3,20,Male,e5,43,Rio Grande do Sul,South,2035,50.80645849053557
3,20,Male,e5,43,Rio Grande do Sul,South,2040,50.80645849053557
3,20,Male,e5,43,Rio Grande do Sul,South,2045,50.80645849053557
3,20,Male,e5,43,Rio Grande do Sul,South,2050,50.80645849053557
3,20,Male,e5,43,Rio Grande do Sul,South,2055,50.80645849053557
3,20,Male,e5,43,Rio Grande do Sul,South,2060,50.80645849053557
3,20,Male,e5,50,Mato Grosso do Sul,Center-West,2010,39.59818463231937
3,20,Male,e5,50,Mato Grosso do Sul,Center-West,2015,44.174688104417974
3,20,Male,e5,50,Mato Grosso do Sul,Center-West,2020,44.92581805332307
3,20,Male,e5,50,Mato Grosso do Sul,Center-West,2025,44.92581805332307
3,20,Male,e5,50,Mato Grosso do Sul,Center-West,2030,44.92581805332307
3,20,Male,e5,50,Mato Grosso do Sul,Center-West,2035,44.92581805332307
3,20,Male,e5,50,Mato Grosso do Sul,Center-West,2040,44.92581805332307
3,20,Male,e5,50,Mato Grosso do Sul,Center-West,2045,44.92581805332307
3,20,Male,e5,50,Mato Grosso do Sul,Center-West,2050,44.92581805332307
3,20,Male,e5,50,Mato Grosso do Sul,Center-West,2055,44.92581805332307
3,20,Male,e5,50,Mato Grosso do Sul,Center-West,2060,44.92581805332307
3,20,Male,e5,51,Mato Grosso,Center-West,2010,37.80009697630427
3,20,Male,e5,51,Mato Grosso,Center-West,2015,42.516813882458216
3,20,Male,e5,51,Mato Grosso,Center-West,2020,43.37127441338112
3,20,Male,e5,51,Mato Grosso,Center-West,2025,43.37127441338112
3,20,Male,e5,51,Mato Grosso,Center-West,2030,43.37127441338112
3,20,Male,e5,51,Mato Grosso,Center-West,2035,43.37127441338112
3,20,Male,e5,51,Mato Grosso,Center-West,2040,43.37127441338112
3,20,Male,e5,51,Mato Grosso,Center-West,2045,43.37127441338112
3,20,Male,e5,51,Mato Grosso,Center-West,2050,43.37127441338112
3,20,Male,e5,51,Mato Grosso,Center-West,2055,43.37127441338112
3,20,Male,e5,51,Mato Grosso,Center-West,2060,43.37127441338112
3,20,Male,e5,52,Goiás,Center-West,2010,42.130449117881234
3,20,Male,e5,52,Goiás,Center-West,2015,46.77667768641924
3,20,Male,e5,52,Goiás,Center-West,2020,47.576722682681215
3,20,Male,e5,52,Goiás,Center-West,2025,47.576722682681215
3,20,Male,e5,52,Goiás,Center-West,2030,47.576722682681215
3,20,Male,e5,52,Goiás,Center-West,2035,47.576722682681215
3,20,Male,e5,52,Goiás,Center-West,2040,47.576722682681215
3,20,Male,e5,52,Goiás,Center-West,2045,47.576722682681215
3,20,Male,e5,52,Goiás,Center-West,2050,47.576722682681215
3,20,Male,e5,52,Goiás,Center-West,2055,47.576722682681215
3,20,Male,e5,52,Goiás,Center-West,2060,47.576722682681215
3,20,Male,e5,53,Distrito Federal,Center-West,2010,51.281295218440476
3,20,Male,e5,53,Distrito Federal,Center-West,2015,54.43811555828127
3,20,Male,e5,53,Distrito Federal,Center-West,2020,55.09124348815488
3,20,Male,e5,53,Distrito Federal,Center-West,2025,55.09124348815488
3,20,Male,e5,53,Distrito Federal,Center-West,2030,55.09124348815488
3,20,Male,e5,53,Distrito Federal,Center-West,2035,55.09124348815488
3,20,Male,e5,53,Distrito Federal,Center-West,2040,55.09124348815488
3,20,Male,e5,53,Distrito Federal,Center-West,2045,55.09124348815488
3,20,Male,e5,53,Distrito Federal,Center-West,2050,55.09124348815488
3,20,Male,e5,53,Distrito Federal,Center-West,2055,55.09124348815488
3,20,Male,e5,53,Distrito Federal,Center-West,2060,55.09124348815488
3,20,Male,e6,11,Rondônia,North,2010,2.851702789907815
3,20,Male,e6,11,Rondônia,North,2015,4.577935894017039
3,20,Male,e6,11,Rondônia,North,2020,4.683964736815847
3,20,Male,e6,11,Rondônia,North,2025,4.683964736815847
3,20,Male,e6,11,Rondônia,North,2030,4.683964736815847
3,20,Male,e6,11,Rondônia,North,2035,4.683964736815847
3,20,Male,e6,11,Rondônia,North,2040,4.683964736815847
3,20,Male,e6,11,Rondônia,North,2045,4.683964736815847
3,20,Male,e6,11,Rondônia,North,2050,4.683964736815847
3,20,Male,e6,11,Rondônia,North,2055,4.683964736815847
3,20,Male,e6,11,Rondônia,North,2060,4.683964736815847
3,20,Male,e6,12,Acre,North,2010,2.591348559402084
3,20,Male,e6,12,Acre,North,2015,4.203652328333991
3,20,Male,e6,12,Acre,North,2020,4.365171671917287
3,20,Male,e6,12,Acre,North,2025,4.365171671917287
3,20,Male,e6,12,Acre,North,2030,4.365171671917287
3,20,Male,e6,12,Acre,North,2035,4.365171671917287
3,20,Male,e6,12,Acre,North,2040,4.365171671917287
3,20,Male,e6,12,Acre,North,2045,4.365171671917287
3,20,Male,e6,12,Acre,North,2050,4.365171671917287
3,20,Male,e6,12,Acre,North,2055,4.365171671917287
3,20,Male,e6,12,Acre,North,2060,4.365171671917287
3,20,Male,e6,13,Amazonas,North,2010,2.051991974671422
3,20,Male,e6,13,Amazonas,North,2015,3.312978294093418
3,20,Male,e6,13,Amazonas,North,2020,3.4103179150915333
3,20,Male,e6,13,Amazonas,North,2025,3.4103179150915333
3,20,Male,e6,13,Amazonas,North,2030,3.4103179150915333
3,20,Male,e6,13,Amazonas,North,2035,3.4103179150915333
3,20,Male,e6,13,Amazonas,North,2040,3.4103179150915333
3,20,Male,e6,13,Amazonas,North,2045,3.4103179150915333
3,20,Male,e6,13,Amazonas,North,2050,3.4103179150915333
3,20,Male,e6,13,Amazonas,North,2055,3.4103179150915333
3,20,Male,e6,13,Amazonas,North,2060,3.4103179150915333
3,20,Male,e6,14,Roraima,North,2010,3.8083814774779925
3,20,Male,e6,14,Roraima,North,2015,5.9453831071242105
3,20,Male,e6,14,Roraima,North,2020,6.065031836786763
3,20,Male,e6,14,Roraima,North,2025,6.065031836786763
3,20,Male,e6,14,Roraima,North,2030,6.065031836786763
3,20,Male,e6,14,Roraima,North,2035,6.065031836786763
3,20,Male,e6,14,Roraima,North,2040,6.065031836786763
3,20,Male,e6,14,Roraima,North,2045,6.065031836786763
3,20,Male,e6,14,Roraima,North,2050,6.065031836786763
3,20,Male,e6,14,Roraima,North,2055,6.065031836786763
3,20,Male,e6,14,Roraima,North,2060,6.065031836786763
3,20,Male,e6,15,Pará,North,2010,1.8980010758393624
3,20,Male,e6,15,Pará,North,2015,3.1349497615779294
3,20,Male,e6,15,Pará,North,2020,3.2527675533578817
3,20,Male,e6,15,Pará,North,2025,3.2527675533578817
3,20,Male,e6,15,Pará,North,2030,3.2527675533578817
3,20,Male,e6,15,Pará,North,2035,3.2527675533578817
3,20,Male,e6,15,Pará,North,2040,3.2527675533578817
3,20,Male,e6,15,Pará,North,2045,3.2527675533578817
3,20,Male,e6,15,Pará,North,2050,3.2527675533578817
3,20,Male,e6,15,Pará,North,2055,3.2527675533578817
3,20,Male,e6,15,Pará,North,2060,3.2527675533578817
3,20,Male,e6,16,Amapá,North,2010,4.1109243930515795
3,20,Male,e6,16,Amapá,North,2015,6.422964948231213
3,20,Male,e6,16,Amapá,North,2020,6.5583726988350195
3,20,Male,e6,16,Amapá,North,2025,6.5583726988350195
3,20,Male,e6,16,Amapá,North,2030,6.5583726988350195
3,20,Male,e6,16,Amapá,North,2035,6.5583726988350195
3,20,Male,e6,16,Amapá,North,2040,6.5583726988350195
3,20,Male,e6,16,Amapá,North,2045,6.5583726988350195
3,20,Male,e6,16,Amapá,North,2050,6.5583726988350195
3,20,Male,e6,16,Amapá,North,2055,6.5583726988350195
3,20,Male,e6,16,Amapá,North,2060,6.5583726988350195
3,20,Male,e6,17,Tocantins,North,2010,3.2423861012876007
3,20,Male,e6,17,Tocantins,North,2015,5.093931184166579
3,20,Male,e6,17,Tocantins,North,2020,5.186596060374565
3,20,Male,e6,17,Tocantins,North,2025,5.186596060374565
3,20,Male,e6,17,Tocantins,North,2030,5.186596060374565
3,20,Male,e6,17,Tocantins,North,2035,5.186596060374565
3,20,Male,e6,17,Tocantins,North,2040,5.186596060374565
