region,Time,sex,edu,agest,asfr
41,2035,f,e3,15,129.82087164148922
42,2035,f,e3,15,134.8640022818831
43,2035,f,e3,15,109.38159210800646
50,2035,f,e3,15,159.31696476124304
51,2035,f,e3,15,169.0061888733418
52,2035,f,e3,15,133.63066368044753
53,2035,f,e3,15,103.24852442780332
11,2040,f,e3,15,122.19088505386725
12,2040,f,e3,15,126.80438462984466
13,2040,f,e3,15,130.7805467824709
14,2040,f,e3,15,196.40971565681684
15,2040,f,e3,15,119.39778136087074
16,2040,f,e3,15,128.3925479471788
17,2040,f,e3,15,159.7404422924503
21,2040,f,e3,15,119.07606336827509
22,2040,f,e3,15,110.57573011657091
23,2040,f,e3,15,98.98199243599217
24,2040,f,e3,15,93.60005925306268
25,2040,f,e3,15,104.16489854049476
26,2040,f,e3,15,116.10808824681014
27,2040,f,e3,15,105.13815970212072
28,2040,f,e3,15,90.06705231740354
29,2040,f,e3,15,95.9608629113268
31,2040,f,e3,15,104.45059531161492
32,2040,f,e3,15,127.690254358078
33,2040,f,e3,15,112.00716251436197
35,2040,f,e3,15,122.78663014886409
41,2040,f,e3,15,129.82087164148922
42,2040,f,e3,15,134.8640022818831
43,2040,f,e3,15,109.38159210800646
50,2040,f,e3,15,159.31696476124304
51,2040,f,e3,15,169.0061888733418
52,2040,f,e3,15,133.63066368044753
53,2040,f,e3,15,103.24852442780332
11,2045,f,e3,15,122.19088505386725
12,2045,f,e3,15,126.80438462984466
13,2045,f,e3,15,130.7805467824709
14,2045,f,e3,15,196.40971565681684
15,2045,f,e3,15,119.39778136087074
16,2045,f,e3,15,128.3925479471788
17,2045,f,e3,15,159.7404422924503
21,2045,f,e3,15,119.07606336827509
22,2045,f,e3,15,110.57573011657091
23,2045,f,e3,15,98.98199243599217
24,2045,f,e3,15,93.60005925306268
25,2045,f,e3,15,104.16489854049476
26,2045,f,e3,15,116.10808824681014
27,2045,f,e3,15,105.13815970212072
28,2045,f,e3,15,90.06705231740354
29,2045,f,e3,15,95.9608629113268
31,2045,f,e3,15,104.45059531161492
32,2045,f,e3,15,127.690254358078
33,2045,f,e3,15,112.00716251436197
35,2045,f,e3,15,122.78663014886409
41,2045,f,e3,15,129.82087164148922
42,2045,f,e3,15,134.8640022818831
43,2045,f,e3,15,109.38159210800646
50,2045,f,e3,15,159.31696476124304
51,2045,f,e3,15,169.0061888733418
52,2045,f,e3,15,133.63066368044753
53,2045,f,e3,15,103.24852442780332
11,2050,f,e3,15,122.19088505386725
12,2050,f,e3,15,126.80438462984466
13,2050,f,e3,15,130.7805467824709
14,2050,f,e3,15,196.40971565681684
15,2050,f,e3,15,119.39778136087074
16,2050,f,e3,15,128.3925479471788
17,2050,f,e3,15,159.7404422924503
21,2050,f,e3,15,119.07606336827509
22,2050,f,e3,15,110.57573011657091
23,2050,f,e3,15,98.98199243599217
24,2050,f,e3,15,93.60005925306268
25,2050,f,e3,15,104.16489854049476
26,2050,f,e3,15,116.10808824681014
27,2050,f,e3,15,105.13815970212072
28,2050,f,e3,15,90.06705231740354
29,2050,f,e3,15,95.9608629113268
31,2050,f,e3,15,104.45059531161492
32,2050,f,e3,15,127.690254358078
33,2050,f,e3,15,112.00716251436197
35,2050,f,e3,15,122.78663014886409
41,2050,f,e3,15,129.82087164148922
42,2050,f,e3,15,134.8640022818831
43,2050,f,e3,15,109.38159210800646
50,2050,f,e3,15,159.31696476124304
51,2050,f,e3,15,169.0061888733418
52,2050,f,e3,15,133.63066368044753
53,2050,f,e3,15,103.24852442780332
11,2055,f,e3,15,122.19088505386725
12,2055,f,e3,15,126.80438462984466
13,2055,f,e3,15,130.7805467824709
14,2055,f,e3,15,196.40971565681684
15,2055,f,e3,15,119.39778136087074
16,2055,f,e3,15,128.3925479471788
17,2055,f,e3,15,159.7404422924503
21,2055,f,e3,15,119.07606336827509
22,2055,f,e3,15,110.57573011657091
23,2055,f,e3,15,98.98199243599217
24,2055,f,e3,15,93.60005925306268
25,2055,f,e3,15,104.16489854049476
26,2055,f,e3,15,116.10808824681014
27,2055,f,e3,15,105.13815970212072
28,2055,f,e3,15,90.06705231740354
29,2055,f,e3,15,95.9608629113268
31,2055,f,e3,15,104.45059531161492
32,2055,f,e3,15,127.690254358078
33,2055,f,e3,15,112.00716251436197
35,2055,f,e3,15,122.78663014886409
41,2055,f,e3,15,129.82087164148922
42,2055,f,e3,15,134.8640022818831
43,2055,f,e3,15,109.38159210800646
50,2055,f,e3,15,159.31696476124304
51,2055,f,e3,15,169.0061888733418
52,2055,f,e3,15,133.63066368044753
53,2055,f,e3,15,103.24852442780332
11,2010,f,e4,15,39.944072604527115
12,2010,f,e4,15,57.55592166127276
13,2010,f,e4,15,52.280296805469504
14,2010,f,e4,15,53.771411468810534
15,2010,f,e4,15,45.780000120362565
16,2010,f,e4,15,52.35002769997327
17,2010,f,e4,15,48.67218359633938
21,2010,f,e4,15,42.51441393329521
22,2010,f,e4,15,36.755610254376435
23,2010,f,e4,15,31.964654112590647
24,2010,f,e4,15,28.20234787826743
25,2010,f,e4,15,32.63516340722775
26,2010,f,e4,15,34.19498293867976
27,2010,f,e4,15,37.40805110969052
28,2010,f,e4,15,27.740434897095568
29,2010,f,e4,15,32.157000513569855
31,2010,f,e4,15,26.68142569609961
32,2010,f,e4,15,31.20726179341525
33,2010,f,e4,15,32.59264259462148
35,2010,f,e4,15,31.616892879303617
41,2010,f,e4,15,34.24943635077045
42,2010,f,e4,15,31.247809074886298
43,2010,f,e4,15,28.180863803879472
50,2010,f,e4,15,43.87753849590003
51,2010,f,e4,15,45.15789154194455
52,2010,f,e4,15,40.91693990199743
53,2010,f,e4,15,30.30040769631886
11,2015,f,e4,15,41.77008735216263
12,2015,f,e4,15,54.19849289769851
13,2015,f,e4,15,51.58631056468894
14,2015,f,e4,15,53.771411468810534
15,2015,f,e4,15,44.364123827980215
16,2015,f,e4,15,48.9059469302382
17,2015,f,e4,15,47.903675434291905
21,2015,f,e4,15,40.95629405092314
22,2015,f,e4,15,36.97055534358331
23,2015,f,e4,15,31.773248998143988
24,2015,f,e4,15,28.374313414110528
25,2015,f,e4,15,32.63516340722775
26,2015,f,e4,15,36.00530556484516
27,2015,f,e4,15,35.195747011805594
28,2015,f,e4,15,27.42340135541448
29,2015,f,e4,15,31.56876269929724
31,2015,f,e4,15,27.91831298002476
32,2015,f,e4,15,33.66601575289645
33,2015,f,e4,15,35.87240537143874
35,2015,f,e4,15,33.3310617703502
41,2015,f,e4,15,36.073370830989006
42,2015,f,e4,15,34.452712569746424
43,2015,f,e4,15,31.291738379632402
50,2015,f,e4,15,43.87753849590003
51,2015,f,e4,15,45.15789154194455
52,2015,f,e4,15,45.57836343513637
53,2015,f,e4,15,30.652738018369078
11,2020,f,e4,15,38.34630970034602
12,2020,f,e4,15,45.3252883082523
13,2020,f,e4,15,46.728406879224956
14,2020,f,e4,15,53.771411468810534
15,2020,f,e4,15,40.3524743328969
16,2020,f,e4,15,42.01778539076803
17,2020,f,e4,15,44.57347339875291
21,2020,f,e4,15,37.17228862230524
22,2020,f,e4,15,34.82110445151452
23,2020,f,e4,15,29.47638762478418
24,2020,f,e4,15,25.45089930477793
25,2020,f,e4,15,31.69737135529592
26,2020,f,e4,15,32.384660312514356
27,2020,f,e4,15,32.78232435956749
28,2020,f,e4,15,24.88713302196574
29,2020,f,e4,15,29.804049256479377
31,2020,f,e4,15,26.15133114584597
32,2020,f,e4,15,31.77466655329553
33,2020,f,e4,15,31.15774637976393
35,2020,f,e4,15,29.52179756802446
41,2020,f,e4,15,33.236139417315705
42,2020,f,e4,15,34.653019038175195
43,2020,f,e4,15,28.36385642598258
50,2020,f,e4,15,43.87753849590003
51,2020,f,e4,15,45.15789154194455
52,2020,f,e4,15,41.43487585012398
53,2020,f,e4,15,26.07244383171623
11,2025,f,e4,15,38.34630970034602
12,2025,f,e4,15,45.3252883082523
13,2025,f,e4,15,46.728406879224956
14,2025,f,e4,15,53.771411468810534
15,2025,f,e4,15,40.3524743328969
16,2025,f,e4,15,42.01778539076803
17,2025,f,e4,15,44.57347339875291
21,2025,f,e4,15,37.17228862230524
22,2025,f,e4,15,34.82110445151452
23,2025,f,e4,15,29.47638762478418
24,2025,f,e4,15,25.45089930477793
25,2025,f,e4,15,31.69737135529592
26,2025,f,e4,15,32.384660312514356
27,2025,f,e4,15,32.78232435956749
28,2025,f,e4,15,24.88713302196574
29,2025,f,e4,15,29.804049256479377
31,2025,f,e4,15,26.15133114584597
32,2025,f,e4,15,31.77466655329553
33,2025,f,e4,15,31.15774637976393
35,2025,f,e4,15,29.52179756802446
41,2025,f,e4,15,33.236139417315705
42,2025,f,e4,15,34.653019038175195
43,2025,f,e4,15,28.36385642598258
50,2025,f,e4,15,43.87753849590003
51,2025,f,e4,15,45.15789154194455
52,2025,f,e4,15,41.43487585012398
53,2025,f,e4,15,26.07244383171623
11,2030,f,e4,15,38.34630970034602
12,2030,f,e4,15,45.3252883082523
13,2030,f,e4,15,46.728406879224956
14,2030,f,e4,15,53.771411468810534
15,2030,f,e4,15,40.3524743328969
16,2030,f,e4,15,42.01778539076803
17,2030,f,e4,15,44.57347339875291
21,2030,f,e4,15,37.17228862230524
22,2030,f,e4,15,34.82110445151452
23,2030,f,e4,15,29.47638762478418
24,2030,f,e4,15,25.45089930477793
25,2030,f,e4,15,31.69737135529592
26,2030,f,e4,15,32.384660312514356
27,2030,f,e4,15,32.78232435956749
28,2030,f,e4,15,24.88713302196574
29,2030,f,e4,15,29.804049256479377
31,2030,f,e4,15,26.15133114584597
32,2030,f,e4,15,31.77466655329553
33,2030,f,e4,15,31.15774637976393
35,2030,f,e4,15,29.52179756802446
41,2030,f,e4,15,33.236139417315705
42,2030,f,e4,15,34.653019038175195
43,2030,f,e4,15,28.36385642598258
50,2030,f,e4,15,43.87753849590003
51,2030,f,e4,15,45.15789154194455
52,2030,f,e4,15,41.43487585012398
53,2030,f,e4,15,26.07244383171623
11,2035,f,e4,15,38.34630970034602
12,2035,f,e4,15,45.3252883082523
13,2035,f,e4,15,46.728406879224956
14,2035,f,e4,15,53.771411468810534
15,2035,f,e4,15,40.3524743328969
16,2035,f,e4,15,42.01778539076803
17,2035,f,e4,15,44.57347339875291
21,2035,f,e4,15,37.17228862230524
22,2035,f,e4,15,34.82110445151452
23,2035,f,e4,15,29.47638762478418
24,2035,f,e4,15,25.45089930477793
25,2035,f,e4,15,31.69737135529592
26,2035,f,e4,15,32.384660312514356
27,2035,f,e4,15,32.78232435956749
28,2035,f,e4,15,24.88713302196574
29,2035,f,e4,15,29.804049256479377
31,2035,f,e4,15,26.15133114584597
32,2035,f,e4,15,31.77466655329553
33,2035,f,e4,15,31.15774637976393
35,2035,f,e4,15,29.52179756802446
41,2035,f,e4,15,33.236139417315705
42,2035,f,e4,15,34.653019038175195
43,2035,f,e4,15,28.36385642598258
50,2035,f,e4,15,43.87753849590003
51,2035,f,e4,15,45.15789154194455
52,2035,f,e4,15,41.43487585012398
53,2035,f,e4,15,26.07244383171623
11,2040,f,e4,15,38.34630970034602
12,2040,f,e4,15,45.3252883082523
13,2040,f,e4,15,46.728406879224956
14,2040,f,e4,15,53.771411468810534
15,2040,f,e4,15,40.3524743328969
16,2040,f,e4,15,42.01778539076803
17,2040,f,e4,15,44.57347339875291
21,2040,f,e4,15,37.17228862230524
22,2040,f,e4,15,34.82110445151452
23,2040,f,e4,15,29.47638762478418
24,2040,f,e4,15,25.45089930477793
25,2040,f,e4,15,31.69737135529592
26,2040,f,e4,15,32.384660312514356
27,2040,f,e4,15,32.78232435956749
28,2040,f,e4,15,24.88713302196574
29,2040,f,e4,15,29.804049256479377
31,2040,f,e4,15,26.15133114584597
32,2040,f,e4,15,31.77466655329553
33,2040,f,e4,15,31.15774637976393
35,2040,f,e4,15,29.52179756802446
41,2040,f,e4,15,33.236139417315705
42,2040,f,e4,15,34.653019038175195
43,2040,f,e4,15,28.36385642598258
50,2040,f,e4,15,43.87753849590003
51,2040,f,e4,15,45.15789154194455
52,2040,f,e4,15,41.43487585012398
53,2040,f,e4,15,26.07244383171623
11,2045,f,e4,15,38.34630970034602
12,2045,f,e4,15,45.3252883082523
13,2045,f,e4,15,46.728406879224956
14,2045,f,e4,15,53.771411468810534
15,2045,f,e4,15,40.3524743328969
16,2045,f,e4,15,42.01778539076803
17,2045,f,e4,15,44.57347339875291
21,2045,f,e4,15,37.17228862230524
22,2045,f,e4,15,34.82110445151452
23,2045,f,e4,15,29.47638762478418
24,2045,f,e4,15,25.45089930477793
25,2045,f,e4,15,31.69737135529592
26,2045,f,e4,15,32.384660312514356
27,2045,f,e4,15,32.78232435956749
28,2045,f,e4,15,24.88713302196574
29,2045,f,e4,15,29.804049256479377
31,2045,f,e4,15,26.15133114584597
32,2045,f,e4,15,31.77466655329553
33,2045,f,e4,15,31.15774637976393
35,2045,f,e4,15,29.52179756802446
41,2045,f,e4,15,33.236139417315705
42,2045,f,e4,15,34.653019038175195
43,2045,f,e4,15,28.36385642598258
50,2045,f,e4,15,43.87753849590003
51,2045,f,e4,15,45.15789154194455
52,2045,f,e4,15,41.43487585012398
53,2045,f,e4,15,26.07244383171623
11,2050,f,e4,15,38.34630970034602
12,2050,f,e4,15,45.3252883082523
13,2050,f,e4,15,46.728406879224956
14,2050,f,e4,15,53.771411468810534
15,2050,f,e4,15,40.3524743328969
16,2050,f,e4,15,42.01778539076803
17,2050,f,e4,15,44.57347339875291
21,2050,f,e4,15,37.17228862230524
22,2050,f,e4,15,34.82110445151452
23,2050,f,e4,15,29.47638762478418
24,2050,f,e4,15,25.45089930477793
25,2050,f,e4,15,31.69737135529592
26,2050,f,e4,15,32.384660312514356
27,2050,f,e4,15,32.78232435956749
28,2050,f,e4,15,24.88713302196574
29,2050,f,e4,15,29.804049256479377
31,2050,f,e4,15,26.15133114584597
32,2050,f,e4,15,31.77466655329553
33,2050,f,e4,15,31.15774637976393
35,2050,f,e4,15,29.52179756802446
41,2050,f,e4,15,33.236139417315705
42,2050,f,e4,15,34.653019038175195
43,2050,f,e4,15,28.36385642598258
50,2050,f,e4,15,43.87753849590003
51,2050,f,e4,15,45.15789154194455
52,2050,f,e4,15,41.43487585012398
53,2050,f,e4,15,26.07244383171623
11,2055,f,e4,15,38.34630970034602
12,2055,f,e4,15,45.3252883082523
13,2055,f,e4,15,46.728406879224956
14,2055,f,e4,15,53.771411468810534
15,2055,f,e4,15,40.3524743328969
16,2055,f,e4,15,42.01778539076803
17,2055,f,e4,15,44.57347339875291
21,2055,f,e4,15,37.17228862230524
22,2055,f,e4,15,34.82110445151452
23,2055,f,e4,15,29.47638762478418
24,2055,f,e4,15,25.45089930477793
25,2055,f,e4,15,31.69737135529592
26,2055,f,e4,15,32.384660312514356
27,2055,f,e4,15,32.78232435956749
28,2055,f,e4,15,24.88713302196574
29,2055,f,e4,15,29.804049256479377
31,2055,f,e4,15,26.15133114584597
32,2055,f,e4,15,31.77466655329553
33,2055,f,e4,15,31.15774637976393
35,2055,f,e4,15,29.52179756802446
41,2055,f,e4,15,33.236139417315705
42,2055,f,e4,15,34.653019038175195
43,2055,f,e4,15,28.36385642598258
50,2055,f,e4,15,43.87753849590003
51,2055,f,e4,15,45.15789154194455
52,2055,f,e4,15,41.43487585012398
53,2055,f,e4,15,26.07244383171623
11,2010,f,e5,15,35.3122037119903
12,2010,f,e5,15,70.26692652751353
13,2010,f,e5,15,40.52638012666387
14,2010,f,e5,15,61.90868005672159
15,2010,f,e5,15,37.814068391606554
16,2010,f,e5,15,63.280046864655354
17,2010,f,e5,15,40.82914518913094
21,2010,f,e5,15,45.80045861660168
22,2010,f,e5,15,34.22092630160001
23,2010,f,e5,15,28.14233033689283
24,2010,f,e5,15,29.70124871349684
25,2010,f,e5,15,32.64341809249789
26,2010,f,e5,15,27.667536685882897
27,2010,f,e5,15,23.89632505659232
28,2010,f,e5,15,24.619771527169178
29,2010,f,e5,15,28.8371738672105
31,2010,f,e5,15,22.78688983475743
32,2010,f,e5,15,29.3493644128428
33,2010,f,e5,15,26.42577497927706
35,2010,f,e5,15,30.72465530017521
41,2010,f,e5,15,32.03375493743558
42,2010,f,e5,15,23.257098300792567
43,2010,f,e5,15,18.06668375365026
50,2010,f,e5,15,36.79621213022166
51,2010,f,e5,15,42.68400199469201
52,2010,f,e5,15,34.729679100453026
53,2010,f,e5,15,25.84234037690945
11,2015,f,e5,15,36.92647588168128
12,2015,f,e5,15,66.16802248007524
13,2015,f,e5,15,39.98841932852232
14,2015,f,e5,15,61.90868005672159
15,2015,f,e5,15,36.64456112176304
16,2015,f,e5,15,59.1168858867175
17,2015,f,e5,15,40.184474475618345
21,2015,f,e5,15,44.12190777724979
22,2015,f,e5,15,34.42104867763276
23,2015,f,e5,15,27.97381338876773
24,2015,f,e5,15,29.882353888579143
25,2015,f,e5,15,32.64341809249789
26,2015,f,e5,15,29.1322886280767
27,2015,f,e5,15,22.483101531740083
28,2015,f,e5,15,24.33840270971582
29,2015,f,e5,15,28.309664589151772
31,2015,f,e5,15,23.843235721136917
32,2015,f,e5,15,31.661738578703144
33,2015,f,e5,15,29.08497246146847
35,2015,f,e5,15,32.39044986464255
41,2015,f,e5,15,33.739694549488355
42,2015,f,e5,15,25.64244171625847
43,2015,f,e5,15,20.06105793424802
50,2015,f,e5,15,36.79621213022166
51,2015,f,e5,15,42.68400199469201
52,2015,f,e5,15,38.6862248207578
53,2015,f,e5,15,26.14283270687351
11,2020,f,e5,15,33.89971556351068
12,2020,f,e5,15,55.3352046404169
13,2020,f,e5,15,36.22269374153143
14,2020,f,e5,15,61.90868005672159
15,2020,f,e5,15,33.330957190539785
16,2020,f,e5,15,50.79056393084179
17,2020,f,e5,15,37.39090138373044
21,2020,f,e5,15,40.04542716739519
22,2020,f,e5,15,32.419824917305284
23,2020,f,e5,15,25.95161001126645
24,2020,f,e5,15,26.80356591218008
25,2020,f,e5,15,31.70538883696635
26,2020,f,e5,15,26.2027847436891
27,2020,f,e5,15,20.94140314099219
28,2020,f,e5,15,22.08745217008892
29,2020,f,e5,15,26.727136754975582
31,2020,f,e5,15,22.33417016916623
32,2020,f,e5,15,29.882989220349028
33,2020,f,e5,15,25.26237608081833
35,2020,f,e5,15,28.688684165826253
41,2020,f,e5,15,31.08601070851736
42,2020,f,e5,15,25.79152567972509
43,2020,f,e5,15,18.18399988192072
50,2020,f,e5,15,36.79621213022166
51,2020,f,e5,15,42.68400199469201
52,2020,f,e5,15,35.169295291598
53,2020,f,e5,15,22.23643241734069
11,2025,f,e5,15,33.89971556351068
12,2025,f,e5,15,55.3352046404169
13,2025,f,e5,15,36.22269374153143
14,2025,f,e5,15,61.90868005672159
15,2025,f,e5,15,33.330957190539785
16,2025,f,e5,15,50.79056393084179
17,2025,f,e5,15,37.39090138373044
21,2025,f,e5,15,40.04542716739519
22,2025,f,e5,15,32.419824917305284
23,2025,f,e5,15,25.95161001126645
24,2025,f,e5,15,26.80356591218008
25,2025,f,e5,15,31.70538883696635
26,2025,f,e5,15,26.2027847436891
27,2025,f,e5,15,20.94140314099219
28,2025,f,e5,15,22.08745217008892
29,2025,f,e5,15,26.727136754975582
31,2025,f,e5,15,22.33417016916623
32,2025,f,e5,15,29.882989220349028
33,2025,f,e5,15,25.26237608081833
35,2025,f,e5,15,28.688684165826253
41,2025,f,e5,15,31.08601070851736
42,2025,f,e5,15,25.79152567972509
43,2025,f,e5,15,18.18399988192072
50,2025,f,e5,15,36.79621213022166
51,2025,f,e5,15,42.68400199469201
52,2025,f,e5,15,35.169295291598
53,2025,f,e5,15,22.23643241734069
11,2030,f,e5,15,33.89971556351068
12,2030,f,e5,15,55.3352046404169
13,2030,f,e5,15,36.22269374153143
14,2030,f,e5,15,61.90868005672159
15,2030,f,e5,15,33.330957190539785
16,2030,f,e5,15,50.79056393084179
17,2030,f,e5,15,37.39090138373044
21,2030,f,e5,15,40.04542716739519
22,2030,f,e5,15,32.419824917305284
23,2030,f,e5,15,25.95161001126645
24,2030,f,e5,15,26.80356591218008
25,2030,f,e5,15,31.70538883696635
26,2030,f,e5,15,26.2027847436891
27,2030,f,e5,15,20.94140314099219
28,2030,f,e5,15,22.08745217008892
29,2030,f,e5,15,26.727136754975582
31,2030,f,e5,15,22.33417016916623
32,2030,f,e5,15,29.882989220349028
33,2030,f,e5,15,25.26237608081833
35,2030,f,e5,15,28.688684165826253
41,2030,f,e5,15,31.08601070851736
42,2030,f,e5,15,25.79152567972509
43,2030,f,e5,15,18.18399988192072
50,2030,f,e5,15,36.79621213022166
51,2030,f,e5,15,42.68400199469201
52,2030,f,e5,15,35.169295291598
53,2030,f,e5,15,22.23643241734069
11,2035,f,e5,15,33.89971556351068
12,2035,f,e5,15,55.3352046404169
13,2035,f,e5,15,36.22269374153143
14,2035,f,e5,15,61.90868005672159
15,2035,f,e5,15,33.330957190539785
16,2035,f,e5,15,50.79056393084179
17,2035,f,e5,15,37.39090138373044
21,2035,f,e5,15,40.04542716739519
22,2035,f,e5,15,32.419824917305284
23,2035,f,e5,15,25.95161001126645
24,2035,f,e5,15,26.80356591218008
25,2035,f,e5,15,31.70538883696635
26,2035,f,e5,15,26.2027847436891
27,2035,f,e5,15,20.94140314099219
28,2035,f,e5,15,22.08745217008892
29,2035,f,e5,15,26.727136754975582
31,2035,f,e5,15,22.33417016916623
32,2035,f,e5,15,29.882989220349028
33,2035,f,e5,15,25.26237608081833
35,2035,f,e5,15,28.688684165826253
41,2035,f,e5,15,31.08601070851736
42,2035,f,e5,15,25.79152567972509
43,2035,f,e5,15,18.18399988192072
50,2035,f,e5,15,36.79621213022166
51,2035,f,e5,15,42.68400199469201
52,2035,f,e5,15,35.169295291598
53,2035,f,e5,15,22.23643241734069
11,2040,f,e5,15,33.89971556351068
12,2040,f,e5,15,55.3352046404169
13,2040,f,e5,15,36.22269374153143
14,2040,f,e5,15,61.90868005672159
15,2040,f,e5,15,33.330957190539785
16,2040,f,e5,15,50.79056393084179
17,2040,f,e5,15,37.39090138373044
21,2040,f,e5,15,40.04542716739519
22,2040,f,e5,15,32.419824917305284
23,2040,f,e5,15,25.95161001126645
24,2040,f,e5,15,26.80356591218008
25,2040,f,e5,15,31.70538883696635
26,2040,f,e5,15,26.2027847436891
27,2040,f,e5,15,20.94140314099219
28,2040,f,e5,15,22.08745217008892
29,2040,f,e5,15,26.727136754975582
31,2040,f,e5,15,22.33417016916623
32,2040,f,e5,15,29.882989220349028
33,2040,f,e5,15,25.26237608081833
35,2040,f,e5,15,28.688684165826253
41,2040,f,e5,15,31.08601070851736
42,2040,f,e5,15,25.79152567972509
43,2040,f,e5,15,18.18399988192072
50,2040,f,e5,15,36.79621213022166
51,2040,f,e5,15,42.68400199469201
52,2040,f,e5,15,35.169295291598
53,2040,f,e5,15,22.23643241734069
11,2045,f,e5,15,33.89971556351068
12,2045,f,e5,15,55.3352046404169
13,2045,f,e5,15,36.22269374153143
14,2045,f,e5,15,61.90868005672159
15,2045,f,e5,15,33.330957190539785
16,2045,f,e5,15,50.79056393084179
17,2045,f,e5,15,37.39090138373044
21,2045,f,e5,15,40.04542716739519
22,2045,f,e5,15,32.419824917305284
23,2045,f,e5,15,25.95161001126645
24,2045,f,e5,15,26.80356591218008
25,2045,f,e5,15,31.70538883696635
26,2045,f,e5,15,26.2027847436891
27,2045,f,e5,15,20.94140314099219
28,2045,f,e5,15,22.08745217008892
29,2045,f,e5,15,26.727136754975582
31,2045,f,e5,15,22.33417016916623
32,2045,f,e5,15,29.882989220349028
33,2045,f,e5,15,25.26237608081833
35,2045,f,e5,15,28.688684165826253
41,2045,f,e5,15,31.08601070851736
42,2045,f,e5,15,25.79152567972509
43,2045,f,e5,15,18.18399988192072
50,2045,f,e5,15,36.79621213022166
51,2045,f,e5,15,42.68400199469201
52,2045,f,e5,15,35.169295291598
53,2045,f,e5,15,22.23643241734069
11,2050,f,e5,15,33.89971556351068
12,2050,f,e5,15,55.3352046404169
13,2050,f,e5,15,36.22269374153143
14,2050,f,e5,15,61.90868005672159
15,2050,f,e5,15,33.330957190539785
16,2050,f,e5,15,50.79056393084179
17,2050,f,e5,15,37.39090138373044
21,2050,f,e5,15,40.04542716739519
22,2050,f,e5,15,32.419824917305284
23,2050,f,e5,15,25.95161001126645
24,2050,f,e5,15,26.80356591218008
25,2050,f,e5,15,31.70538883696635
