area,year,age_interval,edu,sex,n
14,1991,40-44,e3,0,1162.27707531
14,1991,40-44,e3,1,1602.72488381
14,1991,40-44,e4,0,463.06467683
14,1991,40-44,e4,1,422.80822863
14,1991,40-44,e5,0,400.25428273
14,1991,40-44,e5,1,443.00780145
14,1991,40-44,e6,0,137.77782603
14,1991,40-44,e6,1,218.88916256
14,1991,45-49,e1,0,1038.77909067
14,1991,45-49,e1,1,1600.41533024
14,1991,45-49,e2,0,315.50282718
14,1991,45-49,e2,1,797.83763477
14,1991,45-49,e3,0,595.51056438
14,1991,45-49,e3,1,1041.62358381
14,1991,45-49,e4,0,295.76954842
14,1991,45-49,e4,1,266.03802791
14,1991,45-49,e5,0,204.37535616
14,1991,45-49,e5,1,300.10559554
14,1991,45-49,e6,0,16.43961072
14,1991,45-49,e6,1,134.0480298
14,1991,50-54,e1,0,1084.08823033
14,1991,50-54,e1,1,1355.91129599
14,1991,50-54,e2,0,421.28600541
14,1991,50-54,e2,1,608.43098156
14,1991,50-54,e3,0,610.34245584
14,1991,50-54,e3,1,841.35719011
14,1991,50-54,e4,0,109.48528003999999
14,1991,50-54,e4,1,203.69249035
14,1991,50-54,e5,0,105.07995473
14,1991,50-54,e5,1,100.73671512
14,1991,50-54,e6,0,100.27624665
14,1991,50-54,e6,1,86.704822
14,1991,55-59,e1,0,800.40526065
14,1991,55-59,e1,1,863.9215792
14,1991,55-59,e2,0,200.04937611
14,1991,55-59,e2,1,263.78408233
14,1991,55-59,e3,0,161.59462218000002
14,1991,55-59,e3,1,503.29251517
14,1991,55-59,e4,0,159.93959933
14,1991,55-59,e4,1,98.87553825
14,1991,55-59,e5,0,42.78609476
14,1991,55-59,e5,1,155.28854255000002
14,1991,55-59,e6,0,2.3561221
14,1991,55-59,e6,1,47.94090157
14,1991,60-64,e1,0,806.66119911
14,1991,60-64,e1,1,689.44778487
14,1991,60-64,e2,0,125.71104548
14,1991,60-64,e2,1,169.06461419000001
14,1991,60-64,e3,0,275.0548431
14,1991,60-64,e3,1,364.44093164
14,1991,60-64,e4,0,79.85526138
14,1991,60-64,e4,1,70.72013894
14,1991,60-64,e5,0,29.27254668
14,1991,60-64,e5,1,18.22710966
14,1991,60-64,e6,1,21.15275015
14,1991,65-69,e1,0,498.71873326
14,1991,65-69,e1,1,590.34822111
14,1991,65-69,e2,0,89.68949029
14,1991,65-69,e2,1,221.89369028
14,1991,65-69,e3,0,186.85212896
14,1991,65-69,e3,1,212.94751673
14,1991,65-69,e4,0,43.94685179
14,1991,65-69,e4,1,33.527651829999996
14,1991,65-69,e5,0,6.3849836700000004
14,1991,65-69,e5,1,55.99118809
14,1991,65-69,e6,0,12.19127593
14,1991,70-74,e1,0,320.16593685
14,1991,70-74,e1,1,496.4526265
14,1991,70-74,e2,0,100.04739278
14,1991,70-74,e2,1,97.30089895
14,1991,70-74,e3,0,32.92982581
14,1991,70-74,e3,1,87.6846193
14,1991,70-74,e4,0,23.42226322
14,1991,70-74,e4,1,10.71367696
14,1991,70-74,e5,1,11.24584206
14,1991,75-79,e1,0,221.35634069
14,1991,75-79,e1,1,235.40808556
14,1991,75-79,e2,0,43.604739550000005
14,1991,75-79,e2,1,56.52959824
14,1991,75-79,e3,0,81.0420359
14,1991,75-79,e3,1,70.08908247
14,1991,75-79,e4,0,6.25208628
14,1991,75-79,e5,0,10.70527953
14,1991,80-84,e1,0,126.61737868
14,1991,80-84,e1,1,77.29303977
14,1991,80-84,e2,0,29.98593079
14,1991,80-84,e2,1,38.28365653
14,1991,80-84,e3,0,27.28034112
14,1991,80-84,e3,1,11.8894883
14,1991,80-84,e5,1,7.48720362
14,1991,85-89,e1,0,85.58709248
14,1991,85-89,e1,1,89.36581022
14,1991,90-94,e1,0,23.9396848
14,1991,90-94,e1,1,44.07734636
14,1991,90-94,e4,0,26.73021182
14,1991,95-99,e1,1,19.05391251
14,1991,100+,e1,0,22.50259819
14,1991,100+,e3,1,14.05382576
15,1991,0-4,NA,0,351041.95677988
15,1991,0-4,NA,1,362853.66837757
15,1991,05-09,e1,0,199620.44017119
15,1991,05-09,e1,1,216056.84317902
15,1991,05-09,e2,0,155933.32492272
15,1991,05-09,e2,1,149454.32185872
15,1991,05-09,e3,0,373.82054309
15,1991,05-09,e3,1,146.04908707
15,1991,10-14,e1,0,44935.59806205
15,1991,10-14,e1,1,62056.78568788
15,1991,10-14,e2,0,211886.7001789
15,1991,10-14,e2,1,218310.45294174
15,1991,10-14,e3,0,75997.03005385
15,1991,10-14,e3,1,56726.12439426
15,1991,10-14,e4,0,1516.01230665
15,1991,10-14,e4,1,1043.07221568
15,1991,15-19,e1,0,29343.62329932
15,1991,15-19,e1,1,43260.467317
15,1991,15-19,e2,0,71799.16143808
15,1991,15-19,e2,1,90177.90266084
15,1991,15-19,e3,0,127789.00128052
15,1991,15-19,e3,1,112093.63855528
15,1991,15-19,e4,0,42350.90230213
15,1991,15-19,e4,1,32253.94475503
15,1991,15-19,e5,0,7019.01888649
15,1991,15-19,e5,1,4694.62637383
15,1991,15-19,e6,0,43.08958886
15,1991,15-19,e6,1,14.95345465
15,1991,20-24,e1,0,28660.96288962
15,1991,20-24,e1,1,39103.11061702
15,1991,20-24,e2,0,41008.29938311
15,1991,20-24,e2,1,53513.21008996
15,1991,20-24,e3,0,79354.98466955
15,1991,20-24,e3,1,73896.08346047
15,1991,20-24,e4,0,43295.96287439
15,1991,20-24,e4,1,38334.23621283
15,1991,20-24,e5,0,33463.51968426
15,1991,20-24,e5,1,24098.20581218
15,1991,20-24,e6,0,1422.98475316
15,1991,20-24,e6,1,1057.06879734
15,1991,25-29,e1,0,27689.32410699
15,1991,25-29,e1,1,35223.18970091
15,1991,25-29,e2,0,38019.673567930004
15,1991,25-29,e2,1,43996.44426313
15,1991,25-29,e3,0,55026.93646115
15,1991,25-29,e3,1,53296.32698515
15,1991,25-29,e4,0,29911.32466067
15,1991,25-29,e4,1,27162.86444054
15,1991,25-29,e5,0,32289.45336387
15,1991,25-29,e5,1,25933.42118694
15,1991,25-29,e6,0,4861.17760802
15,1991,25-29,e6,1,3665.72434492
15,1991,30-34,e1,0,29192.66481971
15,1991,30-34,e1,1,34053.14279954
15,1991,30-34,e2,0,33967.18914592
15,1991,30-34,e2,1,39782.20006775
15,1991,30-34,e3,0,45989.73306182
15,1991,30-34,e3,1,43974.53608055
15,1991,30-34,e4,0,20833.03847102
15,1991,30-34,e4,1,20639.36024572
15,1991,30-34,e5,0,25332.921965730002
15,1991,30-34,e5,1,20347.70105515
15,1991,30-34,e6,0,5090.52081822
15,1991,30-34,e6,1,4930.6845357
15,1991,35-39,e1,0,29608.28713152
15,1991,35-39,e1,1,31463.88178049
15,1991,35-39,e2,0,32116.76443583
15,1991,35-39,e2,1,36797.40089201
15,1991,35-39,e3,0,33985.97137427
15,1991,35-39,e3,1,34657.08455471
15,1991,35-39,e4,0,13406.89656015
15,1991,35-39,e4,1,12684.48647786
15,1991,35-39,e5,0,17917.08915597
15,1991,35-39,e5,1,14555.7335586
15,1991,35-39,e6,0,5260.44141401
15,1991,35-39,e6,1,4145.70936678
15,1991,40-44,e1,0,28386.07299822
15,1991,40-44,e1,1,32277.87562126
15,1991,40-44,e2,0,27528.73956289
15,1991,40-44,e2,1,32821.98528548
15,1991,40-44,e3,0,24146.08269063
15,1991,40-44,e3,1,24813.64303517
15,1991,40-44,e4,0,7283.81936025
15,1991,40-44,e4,1,7054.72126691
15,1991,40-44,e5,0,10948.3864876
15,1991,40-44,e5,1,9324.2653163
15,1991,40-44,e6,0,3778.13186044
15,1991,40-44,e6,1,4263.41876562
15,1991,45-49,e1,0,27508.29072182
15,1991,45-49,e1,1,28212.96258158
15,1991,45-49,e2,0,23979.21365836
15,1991,45-49,e2,1,26629.25650412
15,1991,45-49,e3,0,17951.83571463
15,1991,45-49,e3,1,18929.66880079
15,1991,45-49,e4,0,4525.714483
15,1991,45-49,e4,1,4980.40290037
15,1991,45-49,e5,0,6204.3945677
15,1991,45-49,e5,1,4824.955322
15,1991,45-49,e6,0,2196.49817997
15,1991,45-49,e6,1,2817.26281908
15,1991,50-54,e1,0,23360.38037922
15,1991,50-54,e1,1,23850.1778182
15,1991,50-54,e2,0,19127.58168848
15,1991,50-54,e2,1,22347.95139273
15,1991,50-54,e3,0,14022.10317674
15,1991,50-54,e3,1,15060.37946353
15,1991,50-54,e4,0,2876.77048884
15,1991,50-54,e4,1,2887.80666433
15,1991,50-54,e5,0,3563.88488118
15,1991,50-54,e5,1,2777.03492434
15,1991,50-54,e6,0,1055.72494231
15,1991,50-54,e6,1,1917.5346873400001
15,1991,55-59,e1,0,20844.79186626
15,1991,55-59,e1,1,19634.44967259
15,1991,55-59,e2,0,13552.57884737
15,1991,55-59,e2,1,16914.23982351
15,1991,55-59,e3,0,10334.02170787
15,1991,55-59,e3,1,10187.93288938
15,1991,55-59,e4,0,1863.28776814
15,1991,55-59,e4,1,2016.37301069
15,1991,55-59,e5,0,2150.20054588
15,1991,55-59,e5,1,1872.05795044
15,1991,55-59,e6,0,785.50854954
15,1991,55-59,e6,1,1112.19070563
15,1991,60-64,e1,0,18895.23366971
15,1991,60-64,e1,1,17366.03326389
15,1991,60-64,e2,0,10425.210183700001
15,1991,60-64,e2,1,13027.99979643
15,1991,60-64,e3,0,8215.91113522
15,1991,60-64,e3,1,8342.10225785
15,1991,60-64,e4,0,1068.26586371
15,1991,60-64,e4,1,1178.06355546
15,1991,60-64,e5,0,1525.0418401
15,1991,60-64,e5,1,1417.53457398
15,1991,60-64,e6,0,458.08549958
15,1991,60-64,e6,1,834.379162
15,1991,65-69,e1,0,16119.93728049
15,1991,65-69,e1,1,13854.54183614
15,1991,65-69,e2,0,6887.75121648
15,1991,65-69,e2,1,10205.71231229
15,1991,65-69,e3,0,5282.73671187
15,1991,65-69,e3,1,4944.0033087
15,1991,65-69,e4,0,622.27702434
15,1991,65-69,e4,1,916.20085638
15,1991,65-69,e5,0,949.72809497
15,1991,65-69,e5,1,1057.62574124
15,1991,65-69,e6,0,231.5267057
15,1991,65-69,e6,1,361.2537867
15,1991,70-74,e1,0,11609.72179611
15,1991,70-74,e1,1,9867.81412566
15,1991,70-74,e2,0,4381.59224966
15,1991,70-74,e2,1,5834.19564794
15,1991,70-74,e3,0,3273.74749955
15,1991,70-74,e3,1,3239.91200534
15,1991,70-74,e4,0,442.85649999
15,1991,70-74,e4,1,351.41863692
15,1991,70-74,e5,0,522.22536135
15,1991,70-74,e5,1,383.6953929
15,1991,70-74,e6,0,187.82461747
15,1991,70-74,e6,1,242.48881589
15,1991,75-79,e1,0,10233.60341753
15,1991,75-79,e1,1,7581.78361934
15,1991,75-79,e2,0,3043.67972556
15,1991,75-79,e2,1,3489.95548752
15,1991,75-79,e3,0,2001.76562626
15,1991,75-79,e3,1,1886.07082927
15,1991,75-79,e4,0,440.24871781
15,1991,75-79,e4,1,273.21805241
15,1991,75-79,e5,0,286.34124697
15,1991,75-79,e5,1,227.69448575
15,1991,75-79,e6,0,182.55904153
15,1991,75-79,e6,1,158.26674529
15,1991,80-84,e1,0,6116.28833901
15,1991,80-84,e1,1,3995.86912223
15,1991,80-84,e2,0,1529.48357394
15,1991,80-84,e2,1,1551.71200035
15,1991,80-84,e3,0,1111.1416223
15,1991,80-84,e3,1,839.96515518
15,1991,80-84,e4,0,149.56902193
15,1991,80-84,e4,1,32.85525702
15,1991,80-84,e5,0,111.30704399
15,1991,80-84,e5,1,98.51491093
15,1991,80-84,e6,0,33.72890346
15,1991,80-84,e6,1,104.82521354
15,1991,85-89,e1,0,3022.33962644
15,1991,85-89,e1,1,1667.58995117
15,1991,85-89,e2,0,546.44463329
15,1991,85-89,e2,1,556.77475973
15,1991,85-89,e3,0,480.91142754
15,1991,85-89,e3,1,380.34611944
15,1991,85-89,e4,0,46.40814791
15,1991,85-89,e4,1,38.985256
15,1991,85-89,e5,0,68.66787038
15,1991,85-89,e5,1,15.205691819999998
15,1991,85-89,e6,0,21.71349292
15,1991,85-89,e6,1,10.71872732
15,1991,90-94,e1,0,998.39295557
15,1991,90-94,e1,1,481.6505012
15,1991,90-94,e2,0,194.17048036
15,1991,90-94,e2,1,198.49999647
15,1991,90-94,e3,0,64.23999207
15,1991,90-94,e3,1,82.01057252999999
15,1991,90-94,e4,1,6.20987128
15,1991,90-94,e5,1,7.01644296
15,1991,95-99,e1,0,275.26517072
15,1991,95-99,e1,1,45.31861319
15,1991,95-99,e2,0,43.48327816
15,1991,95-99,e2,1,21.94672438
15,1991,95-99,e3,0,38.36458478
15,1991,95-99,e3,1,16.69596133
15,1991,95-99,e5,1,4.87797572
15,1991,100+,e1,0,236.08114634
15,1991,100+,e1,1,100.65098245
15,1991,100+,e2,0,29.08954037
15,1991,100+,e2,1,54.74161787
15,1991,100+,e3,0,48.76280425
15,1991,100+,e3,1,45.21264257
15,1991,100+,e4,0,18.28575161
15,1991,100+,e4,1,10.32530826
15,1991,100+,e5,1,11.32220366
16,1991,0-4,NA,0,22521.82900591
16,1991,0-4,NA,1,22924.87353232
16,1991,05-09,e1,0,11607.65011126
16,1991,05-09,e1,1,13045.17416741
16,1991,05-09,e2,0,10520.99360711
16,1991,05-09,e2,1,10080.96597304
16,1991,05-09,e3,0,4.41981548
16,1991,05-09,e3,1,6.0936872
16,1991,10-14,e1,0,1820.71821745
16,1991,10-14,e1,1,2578.44239116
16,1991,10-14,e2,0,10699.41455589
16,1991,10-14,e2,1,11630.45692191
16,1991,10-14,e3,0,7708.83558432
16,1991,10-14,e3,1,6338.79684961
16,1991,10-14,e4,0,120.94892278
16,1991,10-14,e4,1,89.67639936
16,1991,15-19,e1,0,1339.07604059
16,1991,15-19,e1,1,1628.91234032
16,1991,15-19,e2,0,2160.93863834
16,1991,15-19,e2,1,2929.86134419
16,1991,15-19,e3,0,9023.31802313
16,1991,15-19,e3,1,8814.19088177
16,1991,15-19,e4,0,3609.7269598
16,1991,15-19,e4,1,2677.22097023
16,1991,15-19,e5,0,551.07123373
16,1991,15-19,e5,1,384.24853705
16,1991,15-19,e6,0,15.940611950000001
16,1991,20-24,e1,0,1528.69666045
16,1991,20-24,e1,1,1470.64371942
16,1991,20-24,e2,0,1624.5940336
16,1991,20-24,e2,1,1497.96815357
16,1991,20-24,e3,0,4525.66124921
16,1991,20-24,e3,1,4985.48374327
16,1991,20-24,e4,0,3027.06331668
16,1991,20-24,e4,1,3339.36359421
16,1991,20-24,e5,0,2540.95829099
16,1991,20-24,e5,1,1794.32984544
16,1991,20-24,e6,0,112.23612092
16,1991,20-24,e6,1,110.07689014
16,1991,25-29,e1,0,1541.61656583
16,1991,25-29,e1,1,1424.67168329
16,1991,25-29,e2,0,1470.58778586
16,1991,25-29,e2,1,1520.60218443
16,1991,25-29,e3,0,3175.45089998
16,1991,25-29,e3,1,3696.40234673
16,1991,25-29,e4,0,2139.55164295
16,1991,25-29,e4,1,2049.29023531
16,1991,25-29,e5,0,2527.87147187
16,1991,25-29,e5,1,1894.7206332599999
16,1991,25-29,e6,0,351.811465
16,1991,25-29,e6,1,368.35546548
16,1991,30-34,e1,0,1392.06119324
16,1991,30-34,e1,1,1438.14405869
16,1991,30-34,e2,0,1503.4190452
16,1991,30-34,e2,1,1588.82511939
16,1991,30-34,e3,0,2810.55568784
16,1991,30-34,e3,1,2676.52319796
16,1991,30-34,e4,0,1347.25160885
16,1991,30-34,e4,1,1724.25287526
16,1991,30-34,e5,0,1984.00025693
16,1991,30-34,e5,1,1442.32988779
16,1991,30-34,e6,0,300.30790157
16,1991,30-34,e6,1,464.76378356000004
16,1991,35-39,e1,0,1602.44029852
16,1991,35-39,e1,1,1370.43931015
16,1991,35-39,e2,0,1045.47879813
16,1991,35-39,e2,1,1392.53056887
16,1991,35-39,e3,0,1929.48338578
16,1991,35-39,e3,1,1944.52055808
16,1991,35-39,e4,0,782.3651738
16,1991,35-39,e4,1,975.2472612299999
16,1991,35-39,e5,0,1440.11896388
16,1991,35-39,e5,1,1138.80994524
16,1991,35-39,e6,0,404.8261106
16,1991,35-39,e6,1,541.86740429
16,1991,40-44,e1,0,1510.01240643
16,1991,40-44,e1,1,1192.09571306
16,1991,40-44,e2,0,981.36753701
16,1991,40-44,e2,1,927.28485806
16,1991,40-44,e3,0,1179.11935344
16,1991,40-44,e3,1,1684.89646524
16,1991,40-44,e4,0,414.994488
16,1991,40-44,e4,1,442.7795898
16,1991,40-44,e5,0,885.00887505
16,1991,40-44,e5,1,765.29165319
16,1991,40-44,e6,0,259.20525303
16,1991,40-44,e6,1,292.44670587
16,1991,45-49,e1,0,1593.99498661
16,1991,45-49,e1,1,1335.96523961
16,1991,45-49,e2,0,870.49172024
16,1991,45-49,e2,1,882.50566728
16,1991,45-49,e3,0,1195.539235
16,1991,45-49,e3,1,1591.47377737
16,1991,45-49,e4,0,208.6950038
16,1991,45-49,e4,1,321.1569019
16,1991,45-49,e5,0,440.13625746
16,1991,45-49,e5,1,289.68273440999997
16,1991,45-49,e6,0,176.38645669000002
16,1991,45-49,e6,1,265.50419784
16,1991,50-54,e1,0,1438.68689813
16,1991,50-54,e1,1,995.89002886
16,1991,50-54,e2,0,525.40449374
16,1991,50-54,e2,1,676.2406361
16,1991,50-54,e3,0,819.70797263
16,1991,50-54,e3,1,945.08853574
16,1991,50-54,e4,0,214.39217551
16,1991,50-54,e4,1,215.42870091
16,1991,50-54,e5,0,176.03419003
16,1991,50-54,e5,1,310.59523428
16,1991,50-54,e6,0,79.69100832
16,1991,50-54,e6,1,100.89746703
16,1991,55-59,e1,0,1225.71602713
16,1991,55-59,e1,1,955.03286058
16,1991,55-59,e2,0,472.5604498
16,1991,55-59,e2,1,569.82573793
16,1991,55-59,e3,0,513.37057407
16,1991,55-59,e3,1,608.28868754
16,1991,55-59,e4,0,89.59138761
16,1991,55-59,e4,1,116.02078395
16,1991,55-59,e5,0,101.06413349
16,1991,55-59,e5,1,125.53070453000001
16,1991,55-59,e6,0,25.02276204
16,1991,55-59,e6,1,50.40937424
16,1991,60-64,e1,0,1063.95004257
16,1991,60-64,e1,1,961.94255276
16,1991,60-64,e2,0,383.28709965
16,1991,60-64,e2,1,482.74032155
16,1991,60-64,e3,0,356.01374791
16,1991,60-64,e3,1,433.27733179
16,1991,60-64,e4,0,40.93723963
16,1991,60-64,e4,1,90.50656005
16,1991,60-64,e5,0,57.52323412
16,1991,60-64,e5,1,95.07870693
16,1991,60-64,e6,0,28.00353715
16,1991,60-64,e6,1,43.266964900000005
16,1991,65-69,e1,0,767.03774236
16,1991,65-69,e1,1,559.00880971
16,1991,65-69,e2,0,184.31965098
16,1991,65-69,e2,1,293.3509212
16,1991,65-69,e3,0,202.34367556
16,1991,65-69,e3,1,283.8476893
16,1991,65-69,e4,0,28.55422693
16,1991,65-69,e4,1,17.29183369
16,1991,65-69,e5,0,24.96931764
16,1991,65-69,e5,1,40.73037198
16,1991,65-69,e6,1,20.99345693
16,1991,70-74,e1,0,752.30854045
16,1991,70-74,e1,1,630.58185846
16,1991,70-74,e2,0,84.34240959
16,1991,70-74,e2,1,148.62999518
16,1991,70-74,e3,0,93.75299515
16,1991,70-74,e3,1,182.86175168
16,1991,70-74,e4,0,6.412122
16,1991,70-74,e4,1,7.9594844600000005
16,1991,70-74,e5,1,14.86455701
16,1991,75-79,e1,0,551.60046858
16,1991,75-79,e1,1,374.81612714
16,1991,75-79,e2,0,40.66433498
16,1991,75-79,e2,1,102.15916531
16,1991,75-79,e3,0,49.59232049
16,1991,75-79,e3,1,69.94477001999999
16,1991,75-79,e4,0,6.10549856
16,1991,75-79,e4,1,4.20410708
16,1991,75-79,e5,0,10.21247947
16,1991,80-84,e1,0,566.6482790700001
16,1991,80-84,e1,1,306.11675347
16,1991,80-84,e2,0,37.14568724
16,1991,80-84,e2,1,58.58392414
16,1991,80-84,e3,0,29.26922679
16,1991,80-84,e3,1,43.59343697
16,1991,80-84,e4,1,23.95927267
16,1991,85-89,e1,0,243.87575424
16,1991,85-89,e1,1,112.02088903
16,1991,85-89,e2,0,14.32745554
16,1991,85-89,e2,1,10.27551011
16,1991,85-89,e3,0,6.41865507
16,1991,85-89,e3,1,5.99764523
16,1991,90-94,e1,0,74.26056489
16,1991,90-94,e1,1,28.028023349999998
16,1991,90-94,e3,1,15.37251825
16,1991,100+,e1,0,3.84112376
16,1991,100+,e1,1,7.79323276
16,1991,100+,e4,0,12.66473786
17,1991,0-4,NA,0,61564.98809731
17,1991,0-4,NA,1,63447.26597352
17,1991,05-09,e1,0,36377.12120838
17,1991,05-09,e1,1,40324.56699667
17,1991,05-09,e2,0,27601.60616906
17,1991,05-09,e2,1,27081.78388996
17,1991,05-09,e3,0,33.51576338
17,1991,05-09,e3,1,24.64072892
17,1991,10-14,e1,0,8311.31983008
17,1991,10-14,e1,1,11788.17494675
17,1991,10-14,e2,0,39926.59495226
17,1991,10-14,e2,1,41668.60477115
17,1991,10-14,e3,0,14224.67455439
17,1991,10-14,e3,1,10512.85861501
17,1991,10-14,e4,0,195.95826674
17,1991,10-14,e4,1,181.08298624
17,1991,15-19,e1,0,4175.17105276
17,1991,15-19,e1,1,7914.989332
17,1991,15-19,e2,0,12961.10082165
17,1991,15-19,e2,1,17748.28033542
17,1991,15-19,e3,0,25894.32224875
17,1991,15-19,e3,1,22263.41932452
17,1991,15-19,e4,0,6401.48528362
17,1991,15-19,e4,1,4187.5717809
17,1991,15-19,e5,0,1115.4381834
17,1991,15-19,e5,1,792.08526978
17,1991,20-24,e1,0,5691.98364745
17,1991,20-24,e1,1,8281.51860855
17,1991,20-24,e2,0,6701.8969089
17,1991,20-24,e2,1,9622.98166788
17,1991,20-24,e3,0,15386.53091601
17,1991,20-24,e3,1,14995.82895484
17,1991,20-24,e4,0,6708.09308294
17,1991,20-24,e4,1,4792.2193623699995
17,1991,20-24,e5,0,5192.69706458
17,1991,20-24,e5,1,3168.90241876
17,1991,20-24,e6,0,231.15254955
17,1991,20-24,e6,1,110.55978745
17,1991,25-29,e1,0,5397.21482691
17,1991,25-29,e1,1,7778.66770282
17,1991,25-29,e2,0,7256.74943621
17,1991,25-29,e2,1,8205.67886529
17,1991,25-29,e3,0,11702.49835081
17,1991,25-29,e3,1,11023.34571425
17,1991,25-29,e4,0,4164.132665
17,1991,25-29,e4,1,3939.68152599
17,1991,25-29,e5,0,4951.70817474
17,1991,25-29,e5,1,3471.50893571
17,1991,25-29,e6,0,681.26174941
17,1991,25-29,e6,1,441.42054004
17,1991,30-34,e1,0,6108.99529121
17,1991,30-34,e1,1,7341.77637685
17,1991,30-34,e2,0,6540.43528491
17,1991,30-34,e2,1,6850.44543253
17,1991,30-34,e3,0,8649.93040887
17,1991,30-34,e3,1,8372.90318153
17,1991,30-34,e4,0,3009.77336682
17,1991,30-34,e4,1,2862.48873077
17,1991,30-34,e5,0,3634.12803637
17,1991,30-34,e5,1,2718.81795576
17,1991,30-34,e6,0,606.55920533
17,1991,30-34,e6,1,636.59286419
17,1991,35-39,e1,0,7038.57990132
17,1991,35-39,e1,1,7439.34580271
17,1991,35-39,e2,0,6767.52022637
17,1991,35-39,e2,1,7100.33336601
17,1991,35-39,e3,0,6002.23467758
17,1991,35-39,e3,1,6065.69898087
17,1991,35-39,e4,0,1500.61094199
17,1991,35-39,e4,1,1694.60346961
17,1991,35-39,e5,0,2560.06718514
17,1991,35-39,e5,1,1794.80005146
17,1991,35-39,e6,0,441.88801256
17,1991,35-39,e6,1,564.37563004
17,1991,40-44,e1,0,7384.31502824
17,1991,40-44,e1,1,8004.85665553
17,1991,40-44,e2,0,5527.6658481
17,1991,40-44,e2,1,6276.94901165
17,1991,40-44,e3,0,3933.80055672
17,1991,40-44,e3,1,4677.49711622
17,1991,40-44,e4,0,675.60720554
17,1991,40-44,e4,1,1091.06558777
17,1991,40-44,e5,0,1573.9221431
17,1991,40-44,e5,1,1090.57787029
17,1991,40-44,e6,0,270.47685405
17,1991,40-44,e6,1,443.34187013
17,1991,45-49,e1,0,7591.69270053
17,1991,45-49,e1,1,7668.76433697
17,1991,45-49,e2,0,4186.57494362
17,1991,45-49,e2,1,5118.14050178
17,1991,45-49,e3,0,2827.29316985
17,1991,45-49,e3,1,3340.95691667
17,1991,45-49,e4,0,378.79076916
17,1991,45-49,e4,1,583.87887761
17,1991,45-49,e5,0,704.22427639
17,1991,45-49,e5,1,549.33870012
17,1991,45-49,e6,0,205.09101153
17,1991,45-49,e6,1,261.52578421
17,1991,50-54,e1,0,7083.525974
17,1991,50-54,e1,1,7298.34577479
17,1991,50-54,e2,0,3062.36307948
17,1991,50-54,e2,1,4040.40357478
17,1991,50-54,e3,0,1930.37541394
17,1991,50-54,e3,1,2513.9133992
17,1991,50-54,e4,0,233.64245274
17,1991,50-54,e4,1,458.61016319
17,1991,50-54,e5,0,467.49135144
17,1991,50-54,e5,1,360.63388905
17,1991,50-54,e6,0,95.52041911
17,1991,50-54,e6,1,134.55809975
17,1991,55-59,e1,0,6461.49766146
17,1991,55-59,e1,1,6284.31531784
17,1991,55-59,e2,0,2412.72336509
17,1991,55-59,e2,1,3445.5035211
17,1991,55-59,e3,0,1198.8113571
17,1991,55-59,e3,1,1730.9904233299999
17,1991,55-59,e4,0,111.37187009
17,1991,55-59,e4,1,118.82700241
17,1991,55-59,e5,0,140.85240757
17,1991,55-59,e5,1,269.85266296
17,1991,55-59,e6,0,50.12120738
17,1991,55-59,e6,1,86.58816668
17,1991,60-64,e1,0,5408.93461217
17,1991,60-64,e1,1,5751.15439527
17,1991,60-64,e2,0,1481.88864472
17,1991,60-64,e2,1,2125.65348952
17,1991,60-64,e3,0,891.93115821
17,1991,60-64,e3,1,1095.1320585
17,1991,60-64,e4,0,68.94821041
17,1991,60-64,e4,1,95.38971689
17,1991,60-64,e5,0,68.63868472
17,1991,60-64,e5,1,124.20694218
17,1991,60-64,e6,0,23.4645907
17,1991,60-64,e6,1,39.74957454
17,1991,65-69,e1,0,4664.58882389
17,1991,65-69,e1,1,4677.24929117
17,1991,65-69,e2,0,924.8787327
17,1991,65-69,e2,1,1560.84352014
17,1991,65-69,e3,0,362.94010306
17,1991,65-69,e3,1,792.9753051
17,1991,65-69,e4,0,44.019386260000005
17,1991,65-69,e4,1,142.74019867
17,1991,65-69,e5,0,69.28756181
17,1991,65-69,e5,1,38.38747799
17,1991,65-69,e6,1,16.2394956
17,1991,70-74,e1,0,3386.43428071
17,1991,70-74,e1,1,3395.75429499
17,1991,70-74,e2,0,523.23132011
17,1991,70-74,e2,1,1052.4000736
17,1991,70-74,e3,0,260.35030999
17,1991,70-74,e3,1,513.67848148
17,1991,70-74,e4,0,13.75201743
17,1991,70-74,e4,1,7.88851075
17,1991,70-74,e5,0,35.63800153
17,1991,70-74,e5,1,16.0576452
17,1991,70-74,e6,1,39.4904074
17,1991,75-79,e1,0,2481.8121591
17,1991,75-79,e1,1,2397.27974768
17,1991,75-79,e2,0,318.93966223
17,1991,75-79,e2,1,443.35995133
17,1991,75-79,e3,0,109.12383633
17,1991,75-79,e3,1,228.36124138
17,1991,75-79,e4,0,23.25680104
17,1991,75-79,e4,1,36.52085617
17,1991,75-79,e5,0,2.69404175
17,1991,75-79,e5,1,22.98920726
17,1991,75-79,e6,1,1.95333351
17,1991,80-84,e1,0,1698.5386774199999
17,1991,80-84,e1,1,1293.71153704
17,1991,80-84,e2,0,151.02462695
17,1991,80-84,e2,1,261.98761651
17,1991,80-84,e3,0,87.82770482
17,1991,80-84,e3,1,132.29417834
17,1991,80-84,e4,1,6.15148317
17,1991,80-84,e5,0,11.706815989999999
17,1991,85-89,e1,0,567.46900833
17,1991,85-89,e1,1,501.36237558
17,1991,85-89,e2,0,28.08361318
17,1991,85-89,e2,1,123.73538404
