age_group,year,area,npx,sex
75,2018,Rio Grande do Norte,0.7646136946301682,male
80,2018,Rio Grande do Norte,0.6496166476283066,male
85,2018,Rio Grande do Norte,0.5011093345044373,male
90,2018,Rio Grande do Norte,0,male
0,2019,Rio Grande do Norte,0.9850362593065086,male
1,2019,Rio Grande do Norte,0.9979677398341488,male
5,2019,Rio Grande do Norte,0.9983667939589174,male
10,2019,Rio Grande do Norte,0.9978076789113093,male
15,2019,Rio Grande do Norte,0.9926701735232316,male
20,2019,Rio Grande do Norte,0.988946367934839,male
25,2019,Rio Grande do Norte,0.9880859126489829,male
30,2019,Rio Grande do Norte,0.9878039373171024,male
35,2019,Rio Grande do Norte,0.9830508624350472,male
40,2019,Rio Grande do Norte,0.9795416536673639,male
45,2019,Rio Grande do Norte,0.9730643793914627,male
50,2019,Rio Grande do Norte,0.9612511473813279,male
55,2019,Rio Grande do Norte,0.9473643210516037,male
60,2019,Rio Grande do Norte,0.9241597761803116,male
65,2019,Rio Grande do Norte,0.8903926915371388,male
70,2019,Rio Grande do Norte,0.8488180875145759,male
75,2019,Rio Grande do Norte,0.7664228748035082,male
80,2019,Rio Grande do Norte,0.6521203194623328,male
85,2019,Rio Grande do Norte,0.5043391246895763,male
90,2019,Rio Grande do Norte,0,male
0,2020,Rio Grande do Norte,0.9855192404519458,male
1,2020,Rio Grande do Norte,0.9980063840785209,male
5,2020,Rio Grande do Norte,0.9983984739276711,male
10,2020,Rio Grande do Norte,0.9978508424116775,male
15,2020,Rio Grande do Norte,0.992803100259515,male
20,2020,Rio Grande do Norte,0.9891413301386662,male
25,2020,Rio Grande do Norte,0.9883075094945122,male
30,2020,Rio Grande do Norte,0.9880278241951885,male
35,2020,Rio Grande do Norte,0.9833621711002105,male
40,2020,Rio Grande do Norte,0.979888519621884,male
45,2020,Rio Grande do Norte,0.9734693267236418,male
50,2020,Rio Grande do Norte,0.9618016967924841,male
55,2020,Rio Grande do Norte,0.9480062177265655,male
60,2020,Rio Grande do Norte,0.9249634028157334,male
65,2020,Rio Grande do Norte,0.8914939607231133,male
70,2020,Rio Grande do Norte,0.8499924364867235,male
75,2020,Rio Grande do Norte,0.7681895748805615,male
80,2020,Rio Grande do Norte,0.6545675828439976,male
85,2020,Rio Grande do Norte,0.5075001004283721,male
90,2020,Rio Grande do Norte,0,male
0,2021,Rio Grande do Norte,0.9859411108670523,male
1,2021,Rio Grande do Norte,0.9980444505106094,male
5,2021,Rio Grande do Norte,0.9984296795470513,male
10,2021,Rio Grande do Norte,0.9978933601033614,male
15,2021,Rio Grande do Norte,0.9929340498802206,male
20,2021,Rio Grande do Norte,0.9893334044674837,male
25,2021,Rio Grande do Norte,0.9885258297639041,male
30,2021,Rio Grande do Norte,0.9882484011475855,male
35,2021,Rio Grande do Norte,0.9836689044075793,male
40,2021,Rio Grande do Norte,0.9802303000017372,male
45,2021,Rio Grande do Norte,0.9738683606925786,male
50,2021,Rio Grande do Norte,0.9623442879268983,male
55,2021,Rio Grande do Norte,0.9486388971070596,male
60,2021,Rio Grande do Norte,0.9257556282164,male
65,2021,Rio Grande do Norte,0.8925799613891303,male
70,2021,Rio Grande do Norte,0.8511506247102345,male
75,2021,Rio Grande do Norte,0.7699332253293376,male
80,2021,Rio Grande do Norte,0.6569852252871784,male
85,2021,Rio Grande do Norte,0.5106266617674295,male
90,2021,Rio Grande do Norte,0,male
0,2022,Rio Grande do Norte,0.9863095484293474,male
1,2022,Rio Grande do Norte,0.9980810452050056,male
5,2022,Rio Grande do Norte,0.9984596781055689,male
10,2022,Rio Grande do Norte,0.9979342336274987,male
15,2022,Rio Grande do Norte,0.9930599466232424,male
20,2022,Rio Grande do Norte,0.989518078508201,male
25,2022,Rio Grande do Norte,0.988735743986101,male
30,2022,Rio Grande do Norte,0.9884604856416754,male
35,2022,Rio Grande do Norte,0.9839638534197309,male
40,2022,Rio Grande do Norte,0.9805589612084087,male
45,2022,Rio Grande do Norte,0.9742521000771506,male
50,2022,Rio Grande do Norte,0.9628661581935385,male
55,2022,Rio Grande do Norte,0.9492474727976924,male
60,2022,Rio Grande do Norte,0.9265178012707577,male
65,2022,Rio Grande do Norte,0.8936250988458114,male
70,2022,Rio Grande do Norte,0.8522653469672243,male
75,2022,Rio Grande do Norte,0.7716126233816915,male
80,2022,Rio Grande do Norte,0.6593159497087979,male
85,2022,Rio Grande do Norte,0.5136444429995555,male
90,2022,Rio Grande do Norte,0,male
0,2023,Rio Grande do Norte,0.9866313239843485,male
1,2023,Rio Grande do Norte,0.9981164565553854,male
5,2023,Rio Grande do Norte,0.9984887060869158,male
10,2023,Rio Grande do Norte,0.9979737851483613,male
15,2023,Rio Grande do Norte,0.9931817816317533,male
20,2023,Rio Grande do Norte,0.9896968049463769,male
25,2023,Rio Grande do Norte,0.9889389028106254,male
30,2023,Rio Grande do Norte,0.9886657453418359,male
35,2023,Rio Grande do Norte,0.9842493346931059,male
40,2023,Rio Grande do Norte,0.9808770833467516,male
45,2023,Rio Grande do Norte,0.9746235550045386,male
50,2023,Rio Grande do Norte,0.9633713931936048,male
55,2023,Rio Grande do Norte,0.9498367031307243,male
60,2023,Rio Grande do Norte,0.9272558676336121,male
65,2023,Rio Grande do Norte,0.8946374913560177,male
70,2023,Rio Grande do Norte,0.8533452502598193,male
75,2023,Rio Grande do Norte,0.7732406746209681,male
80,2023,Rio Grande do Norte,0.6615774492372848,male
85,2023,Rio Grande do Norte,0.5165760004409737,male
90,2023,Rio Grande do Norte,0,male
0,2024,Rio Grande do Norte,0.9869123877528464,male
1,2024,Rio Grande do Norte,0.9981506592213129,male
5,2024,Rio Grande do Norte,0.9985167427865879,male
10,2024,Rio Grande do Norte,0.9980119864131709,male
15,2024,Rio Grande do Norte,0.9932994668563404,male
20,2024,Rio Grande do Norte,0.9898694535814102,male
25,2024,Rio Grande do Norte,0.9891351577332114,male
30,2024,Rio Grande do Norte,0.9888640301638,male
35,2024,Rio Grande do Norte,0.9845251371480762,male
40,2024,Rio Grande do Norte,0.9811844301333298,male
45,2024,Rio Grande do Norte,0.9749824475259554,male
50,2024,Rio Grande do Norte,0.9638596078717782,male
55,2024,Rio Grande do Norte,0.9504061337594764,male
60,2024,Rio Grande do Norte,0.9279692463401649,male
65,2024,Rio Grande do Norte,0.8956163117575916,male
70,2024,Rio Grande do Norte,0.8543894420224402,male
75,2024,Rio Grande do Norte,0.7748159274706659,male
80,2024,Rio Grande do Norte,0.6637675177858122,male
85,2024,Rio Grande do Norte,0.5194181668710229,male
90,2024,Rio Grande do Norte,0,male
0,2025,Rio Grande do Norte,0.9871579541449353,male
1,2025,Rio Grande do Norte,0.9981836398199189,male
5,2025,Rio Grande do Norte,0.9985437772967006,male
10,2025,Rio Grande do Norte,0.9980488225179711,male
15,2025,Rio Grande do Norte,0.9934129553823091,male
20,2025,Rio Grande do Norte,0.9900359545701586,male
25,2025,Rio Grande do Norte,0.9893244288651265,male
30,2025,Rio Grande do Norte,0.9890552593490058,male
35,2025,Rio Grande do Norte,0.9847911461571929,male
40,2025,Rio Grande do Norte,0.9814808727791471,male
45,2025,Rio Grande do Norte,0.975328625235272,male
50,2025,Rio Grande do Norte,0.964330588017886,male
55,2025,Rio Grande do Norte,0.9509555096485139,male
60,2025,Rio Grande do Norte,0.9286576062152523,male
65,2025,Rio Grande do Norte,0.8965610758226742,male
70,2025,Rio Grande do Norte,0.8553973955831325,male
75,2025,Rio Grande do Norte,0.7763374826846579,male
80,2025,Rio Grande do Norte,0.6658847169319542,male
85,2025,Rio Grande do Norte,0.5221687690380425,male
90,2025,Rio Grande do Norte,0,male
0,2026,Rio Grande do Norte,0.9873725825352475,male
1,2026,Rio Grande do Norte,0.9982153951629503,male
5,2026,Rio Grande do Norte,0.9985698070609424,male
10,2026,Rio Grande do Norte,0.9980842899393719,male
15,2026,Rio Grande do Norte,0.9935222353827214,male
20,2026,Rio Grande do Norte,0.9901962895727315,male
25,2026,Rio Grande do Norte,0.9895066948765862,male
30,2026,Rio Grande do Norte,0.9892394113047203,male
35,2026,Rio Grande do Norte,0.9850473294517659,male
40,2026,Rio Grande do Norte,0.9817663743019326,male
45,2026,Rio Grande do Norte,0.9756620429841584,male
50,2026,Rio Grande do Norte,0.9647842655095146,male
55,2026,Rio Grande do Norte,0.951484746285869,male
60,2026,Rio Grande do Norte,0.9293208300074376,male
65,2026,Rio Grande do Norte,0.8974715935614705,male
70,2026,Rio Grande do Norte,0.8563688983913066,male
75,2026,Rio Grande do Norte,0.7778049171038877,male
80,2026,Rio Grande do Norte,0.667928273381329,male
85,2026,Rio Grande do Norte,0.5248265004930499,male
90,2026,Rio Grande do Norte,0,male
0,2027,Rio Grande do Norte,0.9875602525319229,male
1,2027,Rio Grande do Norte,0.9982459306403599,male
5,2027,Rio Grande do Norte,0.9985948365497266,male
10,2027,Rio Grande do Norte,0.9981183947298957,male
15,2027,Rio Grande do Norte,0.9936273245712323,male
20,2027,Rio Grande do Norte,0.9903504836272301,male
25,2027,Rio Grande do Norte,0.9896819837667015,male
30,2027,Rio Grande do Norte,0.9894165142790606,male
35,2027,Rio Grande do Norte,0.9852937241800851,male
40,2027,Rio Grande do Norte,0.9820409751173639,male
45,2027,Rio Grande do Norte,0.975982746082178,male
50,2027,Rio Grande do Norte,0.9652206955457172,male
55,2027,Rio Grande do Norte,0.9519939031957605,male
60,2027,Rio Grande do Norte,0.9299589813561034,male
65,2027,Rio Grande do Norte,0.8983479242877813,male
70,2027,Rio Grande do Norte,0.8573040042160046,male
75,2027,Rio Grande do Norte,0.7792182129629819,male
80,2027,Rio Grande do Norte,0.6698979833577877,male
85,2027,Rio Grande do Norte,0.5273908021312894,male
90,2027,Rio Grande do Norte,0,male
0,2028,Rio Grande do Norte,0.987724432978954,male
1,2028,Rio Grande do Norte,0.9982752587666092,male
5,2028,Rio Grande do Norte,0.998618876068778,male
10,2028,Rio Grande do Norte,0.9981511508949854,male
15,2028,Rio Grande do Norte,0.9937282652109736,male
20,2028,Rio Grande do Norte,0.9904985978365718,male
25,2028,Rio Grande do Norte,0.9898503645547644,male
30,2028,Rio Grande do Norte,0.989586637966727,male
35,2028,Rio Grande do Norte,0.9855304252519383,male
40,2028,Rio Grande do Norte,0.9823047800599206,male
45,2028,Rio Grande do Norte,0.9762908551590086,male
50,2028,Rio Grande do Norte,0.9656400361169363,male
55,2028,Rio Grande do Norte,0.9524831600407915,male
60,2028,Rio Grande do Norte,0.9305722749604407,male
65,2028,Rio Grande do Norte,0.8991903359697616,male
70,2028,Rio Grande do Norte,0.8582029898789093,male
75,2028,Rio Grande do Norte,0.7805776936565223,male
80,2028,Rio Grande do Norte,0.6717941252848728,male
85,2028,Rio Grande do Norte,0.5298617523637317,male
90,2028,Rio Grande do Norte,0,male
0,2029,Rio Grande do Norte,0.9878681444267869,male
1,2029,Rio Grande do Norte,0.9983033978928383,male
5,2029,Rio Grande do Norte,0.9986419407037248,male
10,2029,Rio Grande do Norte,0.9981825789552009,male
15,2029,Rio Grande do Norte,0.9938251196909456,male
20,2029,Rio Grande do Norte,0.9906407228848225,male
25,2029,Rio Grande do Norte,0.9900119399129721,male
30,2029,Rio Grande do Norte,0.9897498860657815,male
35,2029,Rio Grande do Norte,0.9857575749990869,male
40,2029,Rio Grande do Norte,0.9825579468670467,male
45,2029,Rio Grande do Norte,0.9765865527293188,male
50,2029,Rio Grande do Norte,0.9660425297703671,male
55,2029,Rio Grande do Norte,0.9529527953857655,male
60,2029,Rio Grande do Norte,0.9311610500475738,male
65,2029,Rio Grande do Norte,0.8999992690167078,male
70,2029,Rio Grande do Norte,0.8590663166888027,male
75,2029,Rio Grande do Norte,0.7818839662759905,male
80,2029,Rio Grande do Norte,0.6736173812942373,male
85,2029,Rio Grande do Norte,0.5322399677737154,male
90,2029,Rio Grande do Norte,0,male
0,2030,Rio Grande do Norte,0.9879940151401331,male
1,2030,Rio Grande do Norte,0.9983303710796818,male
5,2030,Rio Grande do Norte,0.998664049396397,male
10,2030,Rio Grande do Norte,0.9982127046877713,male
15,2030,Rio Grande do Norte,0.9939179666525138,male
20,2030,Rio Grande do Norte,0.9907769733580757,male
25,2030,Rio Grande do Norte,0.9901668397124951,male
30,2030,Rio Grande do Norte,0.9899063897571122,male
35,2030,Rio Grande do Norte,0.9859753541135277,male
40,2030,Rio Grande do Norte,0.9828006760846703,male
45,2030,Rio Grande do Norte,0.9768700714124376,male
50,2030,Rio Grande do Norte,0.9664284876094684,male
55,2030,Rio Grande do Norte,0.9534031680545059,male
60,2030,Rio Grande do Norte,0.9317257470602931,male
65,2030,Rio Grande do Norte,0.9007753044090927,male
70,2030,Rio Grande do Norte,0.8598945964840086,male
75,2030,Rio Grande do Norte,0.7831378708328733,male
80,2030,Rio Grande do Norte,0.6753687675427298,male
85,2030,Rio Grande do Norte,0.5345265143912727,male
90,2030,Rio Grande do Norte,0,male
0,2031,Rio Grande do Norte,0.9881043309264089,male
1,2031,Rio Grande do Norte,0.9983562051204837,male
5,2031,Rio Grande do Norte,0.9986852241444235,male
10,2031,Rio Grande do Norte,0.9982415580360692,male
15,2031,Rio Grande do Norte,0.9940068976312825,male
20,2031,Rio Grande do Norte,0.9909074828194369,male
25,2031,Rio Grande do Norte,0.9903152154257985,male
30,2031,Rio Grande do Norte,0.9900563020489198,male
35,2031,Rio Grande do Norte,0.9861839737844855,male
40,2031,Rio Grande do Norte,0.9830332023065078,male
45,2031,Rio Grande do Norte,0.977141683705558,male
50,2031,Rio Grande do Norte,0.9667982753932989,male
55,2031,Rio Grande do Norte,0.9538347009255843,male
60,2031,Rio Grande do Norte,0.9322668873771333,male
65,2031,Rio Grande do Norte,0.9015191359296408,male
70,2031,Rio Grande do Norte,0.860688562029407,male
75,2031,Rio Grande do Norte,0.7843404358368811,male
80,2031,Rio Grande do Norte,0.6770495729687722,male
85,2031,Rio Grande do Norte,0.5367228292508132,male
90,2031,Rio Grande do Norte,0,male
0,2032,Rio Grande do Norte,0.9882010791960173,male
1,2032,Rio Grande do Norte,0.9983809297020029,male
5,2032,Rio Grande do Norte,0.9987054893135376,male
10,2032,Rio Grande do Norte,0.9982691721725893,male
15,2032,Rio Grande do Norte,0.9940920141703652,male
20,2032,Rio Grande do Norte,0.9910323995740346,male
25,2032,Rio Grande do Norte,0.990457235312587,male
30,2032,Rio Grande do Norte,0.9901997929128705,male
35,2032,Rio Grande do Norte,0.9863836689330898,male
40,2032,Rio Grande do Norte,0.9832557866350006,male
45,2032,Rio Grande do Norte,0.97740169318038606,male
50,2032,Rio Grande do Norte,0.9671523015616893,male
55,2032,Rio Grande do Norte,0.9542478669662708,male
60,2032,Rio Grande do Norte,0.9327850558184037,male
65,2032,Rio Grande do Norte,0.9022315461702269,male
70,2032,Rio Grande do Norte,0.8614490414254422,male
75,2032,Rio Grande do Norte,0.7854928397574894,male
80,2032,Rio Grande do Norte,0.678661305912599,male
85,2032,Rio Grande do Norte,0.5388306516153036,male
90,2032,Rio Grande do Norte,0,male
0,2033,Rio Grande do Norte,0.9882859877322017,male
1,2033,Rio Grande do Norte,0.9984045766886159,male
5,2033,Rio Grande do Norte,0.9987248710511116,male
10,2033,Rio Grande do Norte,0.9982955826998134,male
15,2033,Rio Grande do Norte,0.9941734253572996,male
20,2033,Rio Grande do Norte,0.9911518830543733,male
25,2033,Rio Grande do Norte,0.9905930803103471,male
30,2033,Rio Grande do Norte,0.9903370451320819,male
35,2033,Rio Grande do Norte,0.9865746924345338,male
40,2033,Rio Grande do Norte,0.9834687102414661,male
45,2033,Rio Grande do Norte,0.9776504269610269,male
50,2033,Rio Grande do Norte,0.9674910069953201,male
55,2033,Rio Grande do Norte,0.9546431772839105,male
60,2033,Rio Grande do Norte,0.9332808856658487,male
65,2033,Rio Grande do Norte,0.9029133859519053,male
70,2033,Rio Grande do Norte,0.8621769361459177,male
75,2033,Rio Grande do Norte,0.7865963778292909,male
80,2033,Rio Grande do Norte,0.6802056479197809,male
85,2033,Rio Grande do Norte,0.5408519630970439,male
90,2033,Rio Grande do Norte,0,male
0,2034,Rio Grande do Norte,0.988360558672592,male
1,2034,Rio Grande do Norte,0.9984271795159884,male
5,2034,Rio Grande do Norte,0.9987433967894174,male
10,2034,Rio Grande do Norte,0.9983208269732945,male
15,2034,Rio Grande do Norte,0.9942512457366486,male
20,2034,Rio Grande do Norte,0.9912661007559825,male
25,2034,Rio Grande do Norte,0.9907229405500091,male
30,2034,Rio Grande do Norte,0.9904682507806589,male
35,2034,Rio Grande do Norte,0.9867573102167458,male
40,2034,Rio Grande do Norte,0.9836722689021193,male
45,2034,Rio Grande do Norte,0.9778882293396873,male
50,2034,Rio Grande do Norte,0.967814856317703,male
55,2034,Rio Grande do Norte,0.9550211709712066,male
60,2034,Rio Grande do Norte,0.9337550459194814,male
65,2034,Rio Grande do Norte,0.9035655567878962,male
70,2034,Rio Grande do Norte,0.8628732023128005,male
75,2034,Rio Grande do Norte,0.7876524336425275,male
80,2034,Rio Grande do Norte,0.6816844140102011,male
85,2034,Rio Grande do Norte,0.5427889358402718,male
90,2034,Rio Grande do Norte,0,male
0,2035,Rio Grande do Norte,0.9884260982009662,male
1,2035,Rio Grande do Norte,0.998448772680777,male
5,2035,Rio Grande do Norte,0.9987610948275955,male
10,2035,Rio Grande do Norte,0.9983449435319603,male
15,2035,Rio Grande do Norte,0.9943255935523245,male
20,2035,Rio Grande do Norte,0.9913752256561809,male
25,2035,Rio Grande do Norte,0.990847012420489,male
30,2035,Rio Grande do Norte,0.9905936082577609,male
35,2035,Rio Grande do Norte,0.986931797129013,male
40,2035,Rio Grande do Norte,0.9838667683914767,male
45,2035,Rio Grande do Norte,0.9781154563923393,male
50,2035,Rio Grande do Norte,0.9681243305532519,male
55,2035,Rio Grande do Norte,0.9553824065299817,male
60,2035,Rio Grande do Norte,0.9342082305246209,male
65,2035,Rio Grande do Norte,0.9041889960307471,male
70,2035,Rio Grande do Norte,0.8635388348278432,male
75,2035,Rio Grande do Norte,0.7886624549720205,male
80,2035,Rio Grande do Norte,0.6830995187012188,male
85,2035,Rio Grande do Norte,0.544643887923855,male
90,2035,Rio Grande do Norte,0,male
0,2036,Rio Grande do Norte,0.9884837424264203,male
1,2036,Rio Grande do Norte,0.9984693913138933,male
5,2036,Rio Grande do Norte,0.9987779939821049,male
10,2036,Rio Grande do Norte,0.9983679716217115,male
15,2036,Rio Grande do Norte,0.994396589276932,male
20,2036,Rio Grande do Norte,0.9914794340535107,male
25,2036,Rio Grande do Norte,0.9909654961112234,male
30,2036,Rio Grande do Norte,0.9907133198045875,male
35,2036,Rio Grande do Norte,0.9870984334814041,male
40,2036,Rio Grande do Norte,0.9840525206228614,male
45,2036,Rio Grande do Norte,0.9783324714659702,male
50,2036,Rio Grande do Norte,0.9684199209681912,male
55,2036,Rio Grande do Norte,0.9557274546723848,male
60,2036,Rio Grande do Norte,0.9346411493196496,male
65,2036,Rio Grande do Norte,0.9047846643674277,male
70,2036,Rio Grande do Norte,0.8641748540044053,male
75,2036,Rio Grande do Norte,0.7896279333282687,male
80,2036,Rio Grande do Norte,0.6844529471073981,male
85,2036,Rio Grande do Norte,0.5464192451719346,male
90,2036,Rio Grande do Norte,0,male
0,2037,Rio Grande do Norte,0.9885344798953632,male
1,2037,Rio Grande do Norte,0.9984890708259905,male
5,2037,Rio Grande do Norte,0.998794123296364,male
10,2037,Rio Grande do Norte,0.9983899507996571,male
15,2037,Rio Grande do Norte,0.9944643543893023,male
20,2037,Rio Grande do Norte,0.991578903771041,male
25,2037,Rio Grande do Norte,0.9910785935682066,male
30,2037,Rio Grande do Norte,0.9908275894391351,male
35,2037,Rio Grande do Norte,0.9872575021647376,male
40,2037,Rio Grande do Norte,0.9842298404355969,male
45,2037,Rio Grande do Norte,0.9785396414204851,male
50,2037,Rio Grande do Norte,0.968702123936324,male
55,2037,Rio Grande do Norte,0.9560568923161218,male
60,2037,Rio Grande do Norte,0.9350545204765681,male
65,2037,Rio Grande do Norte,0.9053535353544713,male
70,2037,Rio Grande do Norte,0.8647822943726768,male
75,2037,Rio Grande do Norte,0.7905503867551602,male
80,2037,Rio Grande do Norte,0.68574673048803,male
85,2037,Rio Grande do Norte,0.5481175086114067,male
90,2037,Rio Grande do Norte,0,male
0,2038,Rio Grande do Norte,0.9885791711445773,male
1,2038,Rio Grande do Norte,0.9985078466150397,male
5,2038,Rio Grande do Norte,0.9988095118012686,male
10,2038,Rio Grande do Norte,0.9984109206076718,male
15,2038,Rio Grande do Norte,0.9945290103654699,male
20,2038,Rio Grande do Norte,0.9916738126726836,male
25,2038,Rio Grande do Norte,0.991186506805784,male
30,2038,Rio Grande do Norte,0.9909366212503826,male
35,2038,Rio Grande do Norte,0.9874092862702274,male
40,2038,Rio Grande do Norte,0.9843990429389033,male
45,2038,Rio Grande do Norte,0.9787373335204318,male
50,2038,Rio Grande do Norte,0.9689714366879141,male
55,2038,Rio Grande do Norte,0.9563712976090246,male
60,2038,Rio Grande do Norte,0.9354490642295026,male
65,2038,Rio Grande do Norte,0.9058965867158999,male
70,2038,Rio Grande do Norte,0.8653621953638262,male
75,2038,Rio Grande do Norte,0.7914313454438286,male
80,2038,Rio Grande do Norte,0.6869829256697688,male
85,2038,Rio Grande do Norte,0.5497412268772399,male
90,2038,Rio Grande do Norte,0,male
0,2039,Rio Grande do Norte,0.9886185656644698,male
1,2039,Rio Grande do Norte,0.9985257538270311,male
5,2039,Rio Grande do Norte,0.998824188319244,male
10,2039,Rio Grande do Norte,0.9984309203052667,male
15,2039,Rio Grande do Norte,0.9945906778523619,male
20,2039,Rio Grande do Norte,0.9917643374475349,male
25,2039,Rio Grande do Norte,0.9912894365231073,male
30,2039,Rio Grande do Norte,0.9910406180002905,male
35,2039,Rio Grande do Norte,0.9875540671372242,male
40,2039,Rio Grande do Norte,0.9845604413328237,male
45,2039,Rio Grande do Norte,0.9789259128837071,male
50,2039,Rio Grande do Norte,0.969228353816036,male
55,2039,Rio Grande do Norte,0.956671245836917,male
60,2039,Rio Grande do Norte,0.9358254977093294,male
65,2039,Rio Grande do Norte,0.9064147931573667,male
70,2039,Rio Grande do Norte,0.8659155936110468,male
75,2039,Rio Grande do Norte,0.792272339778084,male
80,2039,Rio Grande do Norte,0.6881635978299745,male
85,2039,Rio Grande do Norte,0.5512929729331575,male
90,2039,Rio Grande do Norte,0,male
0,2040,Rio Grande do Norte,0.9886533166028064,male
1,2040,Rio Grande do Norte,0.9985428271619514,male
5,2040,Rio Grande do Norte,0.9988381813053925,male
10,2040,Rio Grande do Norte,0.9984499886530092,male
15,2040,Rio Grande do Norte,0.994649475997261,male
20,2040,Rio Grande do Norte,0.9918506526227976,male
25,2040,Rio Grande do Norte,0.991387580980448,male
30,2040,Rio Grande do Norte,0.9911397799883469,male
35,2040,Rio Grande do Norte,0.9876921227662552,male
40,2040,Rio Grande do Norte,0.9847143451362789,male
45,2040,Rio Grande do Norte,0.9791057404057587,male
50,2040,Rio Grande do Norte,0.969473364430042,male
55,2040,Rio Grande do Norte,0.9569573060864349,male
60,2040,Rio Grande do Norte,0.9361845307244869,male
65,2040,Rio Grande do Norte,0.9069091204793029,male
70,2040,Rio Grande do Norte,0.8664435166365481,male
75,2040,Rio Grande do Norte,0.7930748904711861,male
80,2040,Rio Grande do Norte,0.6892908061833894,male
85,2040,Rio Grande do Norte,0.5527753245416206,male
90,2040,Rio Grande do Norte,0,male
0,2041,Rio Grande do Norte,0.9886839935020943,male
1,2041,Rio Grande do Norte,0.998559100718206,male
5,2041,Rio Grande do Norte,0.9988515187201421,male
10,2041,Rio Grande do Norte,0.9984681637388658,male
15,2041,Rio Grande do Norte,0.9947055219096073,male
20,2041,Rio Grande do Norte,0.9919329297709482,male
25,2041,Rio Grande do Norte,0.9914811350963653,male
30,2041,Rio Grande do Norte,0.991234304139258,male
35,2041,Rio Grande do Norte,0.9878237265426687,male
40,2041,Rio Grande do Norte,0.984861058761352,male
45,2041,Rio Grande do Norte,0.9792771710882787,male
50,2041,Rio Grande do Norte,0.9697069498599148,male
55,2041,Rio Grande do Norte,0.957230038550845,male
60,2041,Rio Grande do Norte,0.9365268623483405,male
65,2041,Rio Grande do Norte,0.9073805207991165,male
70,2041,Rio Grande do Norte,0.8669469777224201,male
75,2041,Rio Grande do Norte,0.7938405004952477,male
80,2041,Rio Grande do Norte,0.6903665921687127,male
85,2041,Rio Grande do Norte,0.5541908479807143,male
90,2041,Rio Grande do Norte,0,male
0,2042,Rio Grande do Norte,0.9887110933291781,male
1,2042,Rio Grande do Norte,0.998574607869579,male
5,2042,Rio Grande do Norte,0.9988642279285502,male
10,2042,Rio Grande do Norte,0.9984854828408728,male
15,2042,Rio Grande do Norte,0.9947589302348478,male
20,2042,Rio Grande do Norte,0.9920113368814242,male
25,2042,Rio Grande do Norte,0.9915702897319564,male
30,2042,Rio Grande do Norte,0.9913243832796601,male
35,2042,Rio Grande do Norte,0.9879491462235077,male
40,2042,Rio Grande do Norte,0.9850008803810499,male
45,2042,Rio Grande do Norte,0.9794405527108587,male
50,2042,Rio Grande do Norte,0.969929581828061,male
55,2042,Rio Grande do Norte,0.9574899923817253,male
60,2042,Rio Grande do Norte,0.9368531781918574,male
65,2042,Rio Grande do Norte,0.9078299287172719,male
70,2042,Rio Grande do Norte,0.867426971789581,male
75,2042,Rio Grande do Norte,0.7945706485425265,male
80,2042,Rio Grande do Norte,0.6913929697813463,male
85,2042,Rio Grande do Norte,0.5555420845648691,male
90,2042,Rio Grande do Norte,0,male
0,2043,Rio Grande do Norte,0.9887350500239453,male
1,2043,Rio Grande do Norte,0.998589381169643,male
5,2043,Rio Grande do Norte,0.9988763356220959,male
10,2043,Rio Grande do Norte,0.9985019823204517,male
15,2043,Rio Grande do Norte,0.9948098128228577,male
20,2043,Rio Grande do Norte,0.9920860378712133,male
25,2043,Rio Grande do Norte,0.9916552311330792,male
30,2043,Rio Grande do Norte,0.9914102055744476,male
35,2043,Rio Grande do Norte,0.9880686431467621,male
40,2043,Rio Grande do Norte,0.9851341010450428,male
45,2043,Rio Grande do Norte,0.9795962247925312,male
50,2043,Rio Grande do Norte,0.9701417210165179,male
55,2043,Rio Grande do Norte,0.9577377040026336,male
60,2043,Rio Grande do Norte,0.9371641482568219,male
65,2043,Rio Grande do Norte,0.9082582582843014,male
70,2043,Rio Grande do Norte,0.8678844721325925,male
75,2043,Rio Grande do Norte,0.7952667837921059,male
80,2043,Rio Grande do Norte,0.6923719177437163,male
85,2043,Rio Grande do Norte,0.5568315395806855,male
90,2043,Rio Grande do Norte,0,male
0,2044,Rio Grande do Norte,0.988756242765451,male
1,2044,Rio Grande do Norte,0.9986034522792501,male
5,2044,Rio Grande do Norte,0.9988878677593772,male
10,2044,Rio Grande do Norte,0.9985176975414957,male
15,2044,Rio Grande do Norte,0.9948582784759247,male
20,2044,Rio Grande do Norte,0.9921571922123441,male
25,2044,Rio Grande do Norte,0.9917361405055483,male
30,2044,Rio Grande do Norte,0.991491954097454,male
35,2044,Rio Grande do Norte,0.9881824716279005,male
40,2044,Rio Grande do Norte,0.9852610040042848,male
45,2044,Rio Grande do Norte,0.9797445177975698,male
50,2044,Rio Grande do Norte,0.9703438159676115,male
55,2044,Rio Grande do Norte,0.9579736958125791,male
60,2044,Rio Grande do Norte,0.9374604252793468,male
65,2044,Rio Grande do Norte,0.9086664006454533,male
70,2044,Rio Grande do Norte,0.8683204278790024,male
75,2044,Rio Grande do Norte,0.7959303217858935,male
80,2044,Rio Grande do Norte,0.6933053732448873,male
85,2044,Rio Grande do Norte,0.5580616732980503,male
90,2044,Rio Grande do Norte,0,male
0,2045,Rio Grande do Norte,0.9887750031282255,male
1,2045,Rio Grande do Norte,0.9986168519133689,male
