region,Time,sex,edu,agest,nSx
12,2050,m,e4,1,0.9988159695544796
12,2050,m,e5,1,0.9998157853398192
12,2050,m,e6,1,0.9998157853398192
13,2050,m,e1,1,0.9980190588058104
13,2050,m,e2,1,0.9980190588058104
13,2050,m,e3,1,0.9980190588058104
13,2050,m,e4,1,0.9980190588058104
13,2050,m,e5,1,0.9990180768826932
13,2050,m,e6,1,0.9990180768826932
14,2050,m,e1,1,0.998766425744708
14,2050,m,e2,1,0.998766425744708
14,2050,m,e3,1,0.998766425744708
14,2050,m,e4,1,0.998766425744708
14,2050,m,e5,1,0.9997661919366446
14,2050,m,e6,1,0.9997661919366446
15,2050,m,e1,1,0.9978921198534108
15,2050,m,e2,1,0.9978921198534108
15,2050,m,e3,1,0.9978921198534108
15,2050,m,e4,1,0.9978921198534108
15,2050,m,e5,1,0.998891010864275
15,2050,m,e6,1,0.998891010864275
16,2050,m,e1,1,0.9979550204679056
16,2050,m,e2,1,0.9979550204679056
16,2050,m,e3,1,0.9979550204679056
16,2050,m,e4,1,0.9979550204679056
16,2050,m,e5,1,0.998953974442348
16,2050,m,e6,1,0.998953974442348
17,2050,m,e1,1,0.9979268660536486
17,2050,m,e2,1,0.9979268660536486
17,2050,m,e3,1,0.9979268660536486
17,2050,m,e4,1,0.9979268660536486
17,2050,m,e5,1,0.998925791845494
17,2050,m,e6,1,0.998925791845494
21,2050,m,e1,1,0.9984914174049612
21,2050,m,e2,1,0.9984914174049612
21,2050,m,e3,1,0.9984914174049612
21,2050,m,e4,1,0.9984914174049612
21,2050,m,e5,1,0.9994909083132744
21,2050,m,e6,1,0.9994909083132744
22,2050,m,e1,1,0.998361086083414
22,2050,m,e2,1,0.998361086083414
22,2050,m,e3,1,0.998361086083414
22,2050,m,e4,1,0.998361086083414
22,2050,m,e5,1,0.999360446529944
22,2050,m,e6,1,0.999360446529944
23,2050,m,e1,1,0.9985910645571728
23,2050,m,e2,1,0.9985910645571728
23,2050,m,e3,1,0.9985910645571728
23,2050,m,e4,1,0.9985910645571728
23,2050,m,e5,1,0.999590655212385
23,2050,m,e6,1,0.999590655212385
24,2050,m,e1,1,0.9988263490193906
24,2050,m,e2,1,0.9988263490193906
24,2050,m,e3,1,0.9988263490193906
24,2050,m,e4,1,0.9988263490193906
24,2050,m,e5,1,0.999826175194585
24,2050,m,e6,1,0.999826175194585
25,2050,m,e1,1,0.9986583878365346
25,2050,m,e2,1,0.9986583878365346
25,2050,m,e3,1,0.9986583878365346
25,2050,m,e4,1,0.9986583878365346
25,2050,m,e5,1,0.9996580458824168
25,2050,m,e6,1,0.9996580458824168
26,2050,m,e1,1,0.9990892676750646
26,2050,m,e2,1,0.9990892676750646
26,2050,m,e3,1,0.9990892676750646
26,2050,m,e4,1,0.9990892676750646
26,2050,m,e5,1,1
26,2050,m,e6,1,1
27,2050,m,e1,1,0.9987425336507668
27,2050,m,e2,1,0.9987425336507668
27,2050,m,e3,1,0.9987425336507668
27,2050,m,e4,1,0.9987425336507668
27,2050,m,e5,1,0.9997422759266936
27,2050,m,e6,1,0.9997422759266936
28,2050,m,e1,1,0.998462578361393
28,2050,m,e2,1,0.998462578361393
28,2050,m,e3,1,0.998462578361393
28,2050,m,e4,1,0.998462578361393
28,2050,m,e5,1,0.9994620404017946
28,2050,m,e6,1,0.9994620404017946
29,2050,m,e1,1,0.9985733937181656
29,2050,m,e2,1,0.9985733937181656
29,2050,m,e3,1,0.9985733937181656
29,2050,m,e4,1,0.9985733937181656
29,2050,m,e5,1,0.9995729666848504
29,2050,m,e6,1,0.9995729666848504
31,2050,m,e1,1,0.9993302480064352
31,2050,m,e2,1,0.9993302480064352
31,2050,m,e3,1,0.9993302480064352
31,2050,m,e4,1,0.9993302480064352
31,2050,m,e5,1,1
31,2050,m,e6,1,1
32,2050,m,e1,1,0.99932690926072
32,2050,m,e2,1,0.99932690926072
32,2050,m,e3,1,0.99932690926072
32,2050,m,e4,1,0.99932690926072
32,2050,m,e5,1,1
32,2050,m,e6,1,1
33,2050,m,e1,1,0.999351843286686
33,2050,m,e2,1,0.999351843286686
33,2050,m,e3,1,0.999351843286686
33,2050,m,e4,1,0.999351843286686
33,2050,m,e5,1,1
33,2050,m,e6,1,1
35,2050,m,e1,1,0.999508626723276
35,2050,m,e2,1,0.999508626723276
35,2050,m,e3,1,0.999508626723276
35,2050,m,e4,1,0.999508626723276
35,2050,m,e5,1,1
35,2050,m,e6,1,1
41,2050,m,e1,1,0.999555435688134
41,2050,m,e2,1,0.999555435688134
41,2050,m,e3,1,0.999555435688134
41,2050,m,e4,1,0.999555435688134
41,2050,m,e5,1,1
41,2050,m,e6,1,1
42,2050,m,e1,1,0.9996878129554052
42,2050,m,e2,1,0.9996878129554052
42,2050,m,e3,1,0.9996878129554052
42,2050,m,e4,1,0.9996878129554052
42,2050,m,e5,1,1
42,2050,m,e6,1,1
43,2050,m,e1,1,0.9996098795687596
43,2050,m,e2,1,0.9996098795687596
43,2050,m,e3,1,0.9996098795687596
43,2050,m,e4,1,0.9996098795687596
43,2050,m,e5,1,1
43,2050,m,e6,1,1
50,2050,m,e1,1,0.9988378634818802
50,2050,m,e2,1,0.9988378634818802
50,2050,m,e3,1,0.9988378634818802
50,2050,m,e4,1,0.9988378634818802
50,2050,m,e5,1,0.9998377011830633
50,2050,m,e6,1,0.9998377011830633
51,2050,m,e1,1,0.9988152349037116
51,2050,m,e2,1,0.9988152349037116
51,2050,m,e3,1,0.9988152349037116
51,2050,m,e4,1,0.9988152349037116
51,2050,m,e5,1,0.9998150499536652
51,2050,m,e6,1,0.9998150499536652
52,2050,m,e1,1,0.9985579120896042
52,2050,m,e2,1,0.9985579120896042
52,2050,m,e3,1,0.9985579120896042
52,2050,m,e4,1,0.9985579120896042
52,2050,m,e5,1,0.9995574695591632
52,2050,m,e6,1,0.9995574695591632
53,2050,m,e1,1,0.9994230940348044
53,2050,m,e2,1,0.9994230940348044
53,2050,m,e3,1,0.9994230940348044
53,2050,m,e4,1,0.9994230940348044
53,2050,m,e5,1,1
53,2050,m,e6,1,1
11,2055,m,e1,1,0.9979699219887568
11,2055,m,e2,1,0.9979699219887568
11,2055,m,e3,1,0.9979699219887568
11,2055,m,e4,1,0.9979699219887568
11,2055,m,e5,1,0.9989688908796364
11,2055,m,e6,1,0.9989688908796364
12,2055,m,e1,1,0.9987792349371134
12,2055,m,e2,1,0.9987792349371134
12,2055,m,e3,1,0.9987792349371134
12,2055,m,e4,1,0.9987792349371134
12,2055,m,e5,1,0.9997790139510644
12,2055,m,e6,1,0.9997790139510644
13,2055,m,e1,1,0.9980612748597592
13,2055,m,e2,1,0.9980612748597592
13,2055,m,e3,1,0.9980612748597592
13,2055,m,e4,1,0.9980612748597592
13,2055,m,e5,1,0.999060335194954
13,2055,m,e6,1,0.999060335194954
14,2055,m,e1,1,0.9987540181146012
14,2055,m,e2,1,0.9987540181146012
14,2055,m,e3,1,0.9987540181146012
14,2055,m,e4,1,0.9987540181146012
14,2055,m,e5,1,0.9997537718864876
14,2055,m,e6,1,0.9997537718864876
15,2055,m,e1,1,0.9979425371710506
15,2055,m,e2,1,0.9979425371710506
15,2055,m,e3,1,0.9979425371710506
15,2055,m,e4,1,0.9979425371710506
15,2055,m,e5,1,0.9989414786497002
15,2055,m,e6,1,0.9989414786497002
16,2055,m,e1,1,0.997934502248884
16,2055,m,e2,1,0.997934502248884
16,2055,m,e3,1,0.997934502248884
16,2055,m,e4,1,0.997934502248884
16,2055,m,e5,1,0.9989334356845684
16,2055,m,e6,1,0.9989334356845684
17,2055,m,e1,1,0.9979327466305408
17,2055,m,e2,1,0.9979327466305408
17,2055,m,e3,1,0.9979327466305408
17,2055,m,e4,1,0.9979327466305408
17,2055,m,e5,1,0.9989316783088495
17,2055,m,e6,1,0.9989316783088495
21,2055,m,e1,1,0.9985370607718006
21,2055,m,e2,1,0.9985370607718006
21,2055,m,e3,1,0.9985370607718006
21,2055,m,e4,1,0.9985370607718006
21,2055,m,e5,1,0.9995365973691696
21,2055,m,e6,1,0.9995365973691696
22,2055,m,e1,1,0.9984048437053392
22,2055,m,e2,1,0.9984048437053392
22,2055,m,e3,1,0.9984048437053392
22,2055,m,e4,1,0.9984048437053392
22,2055,m,e5,1,0.9994042479532924
22,2055,m,e6,1,0.9994042479532924
23,2055,m,e1,1,0.9986046941882072
23,2055,m,e2,1,0.9986046941882072
23,2055,m,e3,1,0.9986046941882072
23,2055,m,e4,1,0.9986046941882072
23,2055,m,e5,1,0.999604298486694
23,2055,m,e6,1,0.999604298486694
24,2055,m,e1,1,0.9988049576013056
24,2055,m,e2,1,0.9988049576013056
24,2055,m,e3,1,0.9988049576013056
24,2055,m,e4,1,0.9988049576013056
24,2055,m,e5,1,0.9998047623636692
24,2055,m,e6,1,0.9998047623636692
25,2055,m,e1,1,0.9986672919341116
25,2055,m,e2,1,0.9986672919341116
25,2055,m,e3,1,0.9986672919341116
25,2055,m,e4,1,0.9986672919341116
25,2055,m,e5,1,0.9996669588930046
25,2055,m,e6,1,0.9996669588930046
26,2055,m,e1,1,0.99905211637195
26,2055,m,e2,1,0.99905211637195
26,2055,m,e3,1,0.99905211637195
26,2055,m,e4,1,0.99905211637195
26,2055,m,e5,1,1
26,2055,m,e6,1,1
27,2055,m,e1,1,0.9987636391372948
27,2055,m,e2,1,0.9987636391372948
27,2055,m,e3,1,0.9987636391372948
27,2055,m,e4,1,0.9987636391372948
27,2055,m,e5,1,0.9997634025398346
27,2055,m,e6,1,0.9997634025398346
28,2055,m,e1,1,0.9984997709708866
28,2055,m,e2,1,0.9984997709708866
28,2055,m,e3,1,0.9984997709708866
28,2055,m,e4,1,0.9984997709708866
28,2055,m,e5,1,0.9994992702411276
28,2055,m,e6,1,0.9994992702411276
29,2055,m,e1,1,0.9985952496571232
29,2055,m,e2,1,0.9985952496571232
29,2055,m,e3,1,0.9985952496571232
29,2055,m,e4,1,0.9985952496571232
29,2055,m,e5,1,0.9995948445016246
29,2055,m,e6,1,0.9995948445016246
31,2055,m,e1,1,0.9993063171013256
31,2055,m,e2,1,0.9993063171013256
31,2055,m,e3,1,0.9993063171013256
31,2055,m,e4,1,0.9993063171013256
31,2055,m,e5,1,1
31,2055,m,e6,1,1
32,2055,m,e1,1,0.9992962721184306
32,2055,m,e2,1,0.9992962721184306
32,2055,m,e3,1,0.9992962721184306
32,2055,m,e4,1,0.9992962721184306
32,2055,m,e5,1,1
32,2055,m,e6,1,1
33,2055,m,e1,1,0.9993353399861092
33,2055,m,e2,1,0.9993353399861092
33,2055,m,e3,1,0.9993353399861092
33,2055,m,e4,1,0.9993353399861092
33,2055,m,e5,1,1
33,2055,m,e6,1,1
35,2055,m,e1,1,0.999464221762773
35,2055,m,e2,1,0.999464221762773
35,2055,m,e3,1,0.999464221762773
35,2055,m,e4,1,0.999464221762773
35,2055,m,e5,1,1
35,2055,m,e6,1,1
41,2055,m,e1,1,0.9995509422799348
41,2055,m,e2,1,0.9995509422799348
41,2055,m,e3,1,0.9995509422799348
41,2055,m,e4,1,0.9995509422799348
41,2055,m,e5,1,1
41,2055,m,e6,1,1
42,2055,m,e1,1,0.9996601363105392
42,2055,m,e2,1,0.9996601363105392
42,2055,m,e3,1,0.9996601363105392
42,2055,m,e4,1,0.9996601363105392
42,2055,m,e5,1,1
42,2055,m,e6,1,1
43,2055,m,e1,1,0.9995966822180252
43,2055,m,e2,1,0.9995966822180252
43,2055,m,e3,1,0.9995966822180252
43,2055,m,e4,1,0.9995966822180252
43,2055,m,e5,1,1
43,2055,m,e6,1,1
50,2055,m,e1,1,0.9988523203878636
50,2055,m,e2,1,0.9988523203878636
50,2055,m,e3,1,0.9988523203878636
50,2055,m,e4,1,0.9988523203878636
50,2055,m,e5,1,0.999852172560424
50,2055,m,e6,1,0.999852172560424
51,2055,m,e1,1,0.9988425391540922
51,2055,m,e2,1,0.9988425391540922
51,2055,m,e3,1,0.9988425391540922
51,2055,m,e4,1,0.9988425391540922
51,2055,m,e5,1,0.9998423815356275
51,2055,m,e6,1,0.9998423815356275
52,2055,m,e1,1,0.9985997660996347
52,2055,m,e2,1,0.9985997660996347
52,2055,m,e3,1,0.9985997660996347
52,2055,m,e4,1,0.9985997660996347
52,2055,m,e5,1,0.9995993654650998
52,2055,m,e6,1,0.9995993654650998
53,2055,m,e1,1,0.9993933727320056
53,2055,m,e2,1,0.9993933727320056
53,2055,m,e3,1,0.9993933727320056
53,2055,m,e4,1,0.9993933727320056
53,2055,m,e5,1,1
53,2055,m,e6,1,1
11,2060,m,e1,0,0.9751675170421614
11,2060,m,e2,0,0.9771576548320434
11,2060,m,e3,0,0.9781527237269844
11,2060,m,e4,0,0.9801428615168664
11,2060,m,e5,0,0.9841231370966304
11,2060,m,e6,0,0.9861132748865122
12,2060,m,e1,0,0.975800935405296
12,2060,m,e2,0,0.9777923658857148
12,2060,m,e3,0,0.9787880811259244
12,2060,m,e4,0,0.9807795116063434
12,2060,m,e5,0,0.9847623725671816
12,2060,m,e6,0,0.9867538030476004
13,2060,m,e1,0,0.9749774567217424
13,2060,m,e2,0,0.9769672066334194
13,2060,m,e3,0,0.977962081589258
13,2060,m,e4,0,0.9799518315009348
13,2060,m,e5,0,0.983931331324289
13,2060,m,e6,0,0.985921081235966
14,2060,m,e1,0,0.9768873293589894
14,2060,m,e2,0,0.978880976969926
14,2060,m,e3,0,0.9798778007753944
14,2060,m,e4,0,0.9818714483863312
14,2060,m,e5,0,0.9858587436082048
14,2060,m,e6,0,0.9878523912191411
15,2060,m,e1,0,0.9762938770528792
15,2060,m,e2,0,0.9782863135366606
15,2060,m,e3,0,0.9792825317785512
15,2060,m,e4,0,0.9812749682623326
15,2060,m,e5,0,0.9852598412298956
15,2060,m,e6,0,0.9872522777136769
16,2060,m,e1,0,0.9708417566846134
16,2060,m,e2,0,0.972823066392133
16,2060,m,e3,0,0.9738137212458928
16,2060,m,e4,0,0.9757950309534124
16,2060,m,e5,0,0.9797576503684516
16,2060,m,e6,0,0.9817389600759712
17,2060,m,e1,0,0.9775437149917108
17,2060,m,e2,0,0.9795387021651633
17,2060,m,e3,0,0.9805361957518894
17,2060,m,e4,0,0.982531182925342
17,2060,m,e5,0,0.986521157272247
17,2060,m,e6,0,0.9885161444456994
21,2060,m,e1,0,0.976678404834462
21,2060,m,e2,0,0.978671626068818
21,2060,m,e3,0,0.979668236685996
21,2060,m,e4,0,0.981661457920352
21,2060,m,e5,0,0.9856479003890644
21,2060,m,e6,0,0.9876411216234202
22,2060,m,e1,0,0.9777345755769912
22,2060,m,e2,0,0.979729952261842
22,2060,m,e3,0,0.9807276406042676
22,2060,m,e4,0,0.9827230172891186
22,2060,m,e5,0,0.9867137706588208
22,2060,m,e6,0,0.9887091473436715
23,2060,m,e1,0,0.9781052039195904
23,2060,m,e2,0,0.9801013369888142
23,2060,m,e3,0,0.981099403523426
23,2060,m,e4,0,0.9830955365926496
23,2060,m,e5,0,0.9870878027310972
23,2060,m,e6,0,0.9890839358003206
24,2060,m,e1,0,0.9763795947321092
24,2060,m,e2,0,0.9783722061499298
24,2060,m,e3,0,0.9793685118588402
24,2060,m,e4,0,0.9813611232766608
24,2060,m,e5,0,0.9853463461123022
24,2060,m,e6,0,0.9873389575301228
25,2060,m,e1,0,0.9782366248108856
25,2060,m,e2,0,0.9802330260860098
25,2060,m,e3,0,0.981231226723572
25,2060,m,e4,0,0.9832276279986962
25,2060,m,e5,0,0.9872204305489448
25,2060,m,e6,0,0.989216831824069
26,2060,m,e1,0,0.9773364164157556
26,2060,m,e2,0,0.9793309805308896
26,2060,m,e3,0,0.9803282625884568
26,2060,m,e4,0,0.9823228267035912
26,2060,m,e5,0,0.9863119549338596
26,2060,m,e6,0,0.9883065190489936
27,2060,m,e1,0,0.9771354483821004
27,2060,m,e2,0,0.9791296023583904
27,2060,m,e3,0,0.9801266793465354
27,2060,m,e4,0,0.9821208333228254
27,2060,m,e5,0,0.9861091412754056
27,2060,m,e6,0,0.9881032952516956
28,2060,m,e1,0,0.9779715671778274
28,2060,m,e2,0,0.9799674275190068
28,2060,m,e3,0,0.9809653576895964
28,2060,m,e4,0,0.9829612180307756
28,2060,m,e5,0,0.9869529387131342
28,2060,m,e6,0,0.9889487990543132
29,2060,m,e1,0,0.9773991708925472
29,2060,m,e2,0,0.979393863078042
29,2060,m,e3,0,0.9803912091707896
29,2060,m,e4,0,0.9823859013562846
29,2060,m,e5,0,0.9863752857272748
29,2060,m,e6,0,0.9883699779127696
31,2060,m,e1,0,0.9824124245104964
31,2060,m,e2,0,0.984417347825824
31,2060,m,e3,0,0.9854198094834878
31,2060,m,e4,0,0.9874247327988154
31,2060,m,e5,0,0.9914345794294706
31,2060,m,e6,0,0.993439502744798
32,2060,m,e1,0,0.9820376470550288
32,2060,m,e2,0,0.9840418055184064
32,2060,m,e3,0,0.9850438847500952
32,2060,m,e4,0,0.9870480432134728
32,2060,m,e5,0,0.9910563601402282
32,2060,m,e6,0,0.9930605186036056
33,2060,m,e1,0,0.9832836204852272
33,2060,m,e2,0,0.9852903217515236
33,2060,m,e3,0,0.9862936723846716
33,2060,m,e4,0,0.988300373650968
33,2060,m,e5,0,0.992313776183561
33,2060,m,e6,0,0.9943204774498572
35,2060,m,e1,0,0.9822091679284772
35,2060,m,e2,0,0.9842136764344538
35,2060,m,e3,0,0.985215930687442
35,2060,m,e4,0,0.9872204391934184
35,2060,m,e5,0,0.9912294562053716
35,2060,m,e6,0,0.993233964711348
41,2060,m,e1,0,0.9840111335735142
41,2060,m,e2,0,0.9860193195603988
41,2060,m,e3,0,0.9870234125538412
41,2060,m,e4,0,0.989031598540726
41,2060,m,e5,0,0.9930479705144956
41,2060,m,e6,0,0.9950561565013802
42,2060,m,e1,0,0.9838084468006838
42,2060,m,e2,0,0.9858162191410934
42,2060,m,e3,0,0.9868201053112982
42,2060,m,e4,0,0.9888278776517078
42,2060,m,e5,0,0.992843422332527
42,2060,m,e6,0,0.9948511946729364
43,2060,m,e1,0,0.983494745086827
43,2060,m,e2,0,0.9855018772196572
43,2060,m,e3,0,0.9865054432860724
43,2060,m,e4,0,0.9885125754189026
43,2060,m,e5,0,0.9925268396845632
43,2060,m,e6,0,0.9945339718173934
50,2060,m,e1,0,0.9793209976662208
50,2060,m,e2,0,0.9813196119471724
50,2060,m,e3,0,0.982318919087648
50,2060,m,e4,0,0.9843175333685996
50,2060,m,e5,0,0.9883147619305028
50,2060,m,e6,0,0.990313376211454
51,2060,m,e1,0,0.978263125566776
51,2060,m,e2,0,0.9802595809250756
51,2060,m,e3,0,0.9812578086042252
51,2060,m,e4,0,0.9832542639625248
51,2060,m,e5,0,0.987247174679124
51,2060,m,e6,0,0.9892436300374234
52,2060,m,e1,0,0.9795921017069376
52,2060,m,e2,0,0.9815912692614416
52,2060,m,e3,0,0.9825908530386936
52,2060,m,e4,0,0.9845900205931976
52,2060,m,e5,0,0.9885883557022056
52,2060,m,e6,0,0.9905875232567094
53,2060,m,e1,0,0.9815341829984704
53,2060,m,e2,0,0.9835373139841816
53,2060,m,e3,0,0.9845388794770372
53,2060,m,e4,0,0.9865420104627484
53,2060,m,e5,0,0.9905482724341708
53,2060,m,e6,0,0.992551403419882
11,2060,m,e1,1,0.9960309296117752
11,2060,m,e2,1,0.9960309296117752
11,2060,m,e3,1,0.997029957625428
11,2060,m,e4,1,0.997029957625428
11,2060,m,e5,1,0.9980289856390808
11,2060,m,e6,1,0.9980289856390808
12,2060,m,e1,1,0.9967536471256344
12,2060,m,e2,1,0.9967536471256344
12,2060,m,e3,1,0.9977534000314776
12,2060,m,e4,1,0.9977534000314776
12,2060,m,e5,1,0.9987531529373208
12,2060,m,e6,1,0.9987531529373208
13,2060,m,e1,1,0.996107705603776
13,2060,m,e2,1,0.996107705603776
13,2060,m,e3,1,0.9971068106244416
13,2060,m,e4,1,0.9971068106244416
13,2060,m,e5,1,0.9981059156451076
13,2060,m,e6,1,0.9981059156451076
14,2060,m,e1,1,0.9967485772063112
14,2060,m,e2,1,0.9967485772063112
14,2060,m,e3,1,0.9977483250269796
14,2060,m,e4,1,0.9977483250269796
14,2060,m,e5,1,0.998748072847648
14,2060,m,e6,1,0.998748072847648
15,2060,m,e1,1,0.9960032727012268
15,2060,m,e2,1,0.9960032727012268
15,2060,m,e3,1,0.9970022729747486
15,2060,m,e4,1,0.9970022729747486
15,2060,m,e5,1,0.9980012732482704
15,2060,m,e6,1,0.9980012732482704
16,2060,m,e1,1,0.995921726592178
16,2060,m,e2,1,0.995921726592178
16,2060,m,e3,1,0.9969206450742164
16,2060,m,e4,1,0.9969206450742164
16,2060,m,e5,1,0.9979195635562548
16,2060,m,e6,1,0.9979195635562548
17,2060,m,e1,1,0.9959428266999204
17,2060,m,e2,1,0.9959428266999204
17,2060,m,e3,1,0.9969417663455572
17,2060,m,e4,1,0.9969417663455572
17,2060,m,e5,1,0.9979407059911944
17,2060,m,e6,1,0.9979407059911944
21,2060,m,e1,1,0.9965845076417352
21,2060,m,e2,1,0.9965845076417352
21,2060,m,e3,1,0.9975840908991492
21,2060,m,e4,1,0.9975840908991492
21,2060,m,e5,1,0.9985836741565632
21,2060,m,e6,1,0.9985836741565632
22,2060,m,e1,1,0.9964630840043596
22,2060,m,e2,1,0.9964630840043596
22,2060,m,e3,1,0.9974625454727692
22,2060,m,e4,1,0.9974625454727692
22,2060,m,e5,1,0.9984620069411788
22,2060,m,e6,1,0.9984620069411788
23,2060,m,e1,1,0.9966252299512832
23,2060,m,e2,1,0.9966252299512832
23,2060,m,e3,1,0.9976248540535414
23,2060,m,e4,1,0.9976248540535414
23,2060,m,e5,1,0.9986244781557996
23,2060,m,e6,1,0.9986244781557996
24,2060,m,e1,1,0.9967932485139596
24,2060,m,e2,1,0.9967932485139596
24,2060,m,e3,1,0.9977930411403524
24,2060,m,e4,1,0.9977930411403524
24,2060,m,e5,1,0.9987928337667458
24,2060,m,e6,1,0.9987928337667458
25,2060,m,e1,1,0.996680230722976
25,2060,m,e2,1,0.996680230722976
25,2060,m,e3,1,0.9976799099915046
25,2060,m,e4,1,0.9976799099915046
25,2060,m,e5,1,0.9986795892600332
25,2060,m,e6,1,0.9986795892600332
26,2060,m,e1,1,0.997025076453072
26,2060,m,e2,1,0.997025076453072
26,2060,m,e3,1,0.998025101604981
26,2060,m,e4,1,0.998025101604981
26,2060,m,e5,1,0.99902512675689
26,2060,m,e6,1,0.99902512675689
27,2060,m,e1,1,0.99678637443093
27,2060,m,e2,1,0.99678637443093
27,2060,m,e3,1,0.997786160162556
27,2060,m,e4,1,0.997786160162556
27,2060,m,e5,1,0.9987859458941818
27,2060,m,e6,1,0.9987859458941818
28,2060,m,e1,1,0.9965407376184152
28,2060,m,e2,1,0.9965407376184152
28,2060,m,e3,1,0.9975402769741006
28,2060,m,e4,1,0.9975402769741006
28,2060,m,e5,1,0.9985398163297864
28,2060,m,e6,1,0.9985398163297864
29,2060,m,e1,1,0.9966248106823364
29,2060,m,e2,1,0.9966248106823364
29,2060,m,e3,1,0.997624434364064
29,2060,m,e4,1,0.997624434364064
29,2060,m,e5,1,0.9986240580457916
29,2060,m,e6,1,0.9986240580457916
31,2060,m,e1,1,0.9972908730462527
31,2060,m,e2,1,0.9972908730462527
31,2060,m,e3,1,0.998291164794544
31,2060,m,e4,1,0.998291164794544
31,2060,m,e5,1,0.9992914565428352
31,2060,m,e6,1,0.9992914565428352
32,2060,m,e1,1,0.9972740700640844
32,2060,m,e2,1,0.9972740700640844
32,2060,m,e3,1,0.9982743449588326
32,2060,m,e4,1,0.9982743449588326
32,2060,m,e5,1,0.9992746198535812
32,2060,m,e6,1,0.9992746198535812
33,2060,m,e1,1,0.997324972967228
33,2060,m,e2,1,0.997324972967228
33,2060,m,e3,1,0.9983252989180476
33,2060,m,e4,1,0.9983252989180476
33,2060,m,e5,1,0.9993256248688672
33,2060,m,e6,1,0.9993256248688672
35,2060,m,e1,1,0.9974314967593478
35,2060,m,e2,1,0.9974314967593478
35,2060,m,e3,1,0.9984319295544928
35,2060,m,e4,1,0.9984319295544928
35,2060,m,e5,1,0.9994323623496376
35,2060,m,e6,1,0.9994323623496376
41,2060,m,e1,1,0.997553088369482
41,2060,m,e2,1,0.997553088369482
41,2060,m,e3,1,0.9985536431221094
41,2060,m,e4,1,0.9985536431221094
41,2060,m,e5,1,0.9995541978747368
41,2060,m,e6,1,0.9995541978747368
42,2060,m,e1,1,0.997640571815561
42,2060,m,e2,1,0.997640571815561
42,2060,m,e3,1,0.9986412143148744
42,2060,m,e4,1,0.9986412143148744
42,2060,m,e5,1,0.999641856814188
42,2060,m,e6,1,0.999641856814188
43,2060,m,e1,1,0.9975909131944268
43,2060,m,e2,1,0.9975909131944268
43,2060,m,e3,1,0.9985915058856952
43,2060,m,e4,1,0.9985915058856952
43,2060,m,e5,1,0.9995920985769636
43,2060,m,e6,1,0.9995920985769636
50,2060,m,e1,1,0.9968702156080984
50,2060,m,e2,1,0.9968702156080984
50,2060,m,e3,1,0.9978700854331818
50,2060,m,e4,1,0.9978700854331818
50,2060,m,e5,1,0.9988699552582652
50,2060,m,e6,1,0.9988699552582652
51,2060,m,e1,1,0.9968736140758524
51,2060,m,e2,1,0.9968736140758524
51,2060,m,e3,1,0.9978734873096295
51,2060,m,e4,1,0.9978734873096295
51,2060,m,e5,1,0.9988733605434068
51,2060,m,e6,1,0.9988733605434068
52,2060,m,e1,1,0.9966519026240274
52,2060,m,e2,1,0.9966519026240274
52,2060,m,e3,1,0.997651553479217
52,2060,m,e4,1,0.997651553479217
52,2060,m,e5,1,0.9986512043344068
52,2060,m,e6,1,0.9986512043344068
53,2060,m,e1,1,0.997373342924332
53,2060,m,e2,1,0.997373342924332
53,2060,m,e3,1,0.9983737173906556
53,2060,m,e4,1,0.9983737173906556
53,2060,m,e5,1,0.9993740918569788
53,2060,m,e6,1,0.9993740918569788
11,2060,m,e1,5,0.9983658592716692
11,2060,m,e2,5,0.9983658592716692
11,2060,m,e3,5,0.9983658592716692
11,2060,m,e4,5,0.9983658592716692
11,2060,m,e5,5,0.9983658592716692
11,2060,m,e6,5,0.9983658592716692
12,2060,m,e1,5,0.998815180834985
12,2060,m,e2,5,0.998815180834985
12,2060,m,e3,5,0.998815180834985
12,2060,m,e4,5,0.998815180834985
12,2060,m,e5,5,0.998815180834985
12,2060,m,e6,5,0.998815180834985
13,2060,m,e1,5,0.99856236880463
13,2060,m,e2,5,0.99856236880463
13,2060,m,e3,5,0.99856236880463
13,2060,m,e4,5,0.99856236880463
13,2060,m,e5,5,0.99856236880463
13,2060,m,e6,5,0.99856236880463
14,2060,m,e1,5,0.9989476229515836
14,2060,m,e2,5,0.9989476229515836
14,2060,m,e3,5,0.9989476229515836
14,2060,m,e4,5,0.9989476229515836
14,2060,m,e5,5,0.9989476229515836
14,2060,m,e6,5,0.9989476229515836
15,2060,m,e1,5,0.9982156247892516
15,2060,m,e2,5,0.9982156247892516
15,2060,m,e3,5,0.9982156247892516
15,2060,m,e4,5,0.9982156247892516
15,2060,m,e5,5,0.9982156247892516
15,2060,m,e6,5,0.9982156247892516
16,2060,m,e1,5,0.998328571704338
16,2060,m,e2,5,0.998328571704338
16,2060,m,e3,5,0.998328571704338
16,2060,m,e4,5,0.998328571704338
16,2060,m,e5,5,0.998328571704338
16,2060,m,e6,5,0.998328571704338
17,2060,m,e1,5,0.9981445601489906
17,2060,m,e2,5,0.9981445601489906
17,2060,m,e3,5,0.9981445601489906
17,2060,m,e4,5,0.9981445601489906
17,2060,m,e5,5,0.9981445601489906
17,2060,m,e6,5,0.9981445601489906
21,2060,m,e1,5,0.9987025673158054
21,2060,m,e2,5,0.9987025673158054
21,2060,m,e3,5,0.9987025673158054
