region,Time,sex,edu,agest,prop_in,inmigfinal
42,2045,f,e5,65,9.690435641642412e-4,205.2802108927707
43,2045,f,e5,65,7.42313817103285e-4,92.26609891236636
50,2045,f,e5,65,8.434048124814209e-4,79.90817315151745
51,2045,f,e5,65,2.0384454244577657e-4,28.797193361730645
52,2045,f,e5,65,7.51494665910668e-4,220.71590054217893
53,2045,f,e5,65,0.00123318720452761,-950.4438553168576
11,2050,f,e5,65,2.3345463861343e-4,13.642528567149732
12,2050,f,e5,65,0.00158587178750465,23.6927569345498
13,2050,f,e5,65,2.1550498810927768e-4,10.995531148677635
14,2050,f,e5,65,7.560782519568155e-4,14.285199055263222
15,2050,f,e5,65,4.645723762081936e-4,59.66395495267746
16,2050,f,e5,65,6.511201133675162e-4,17.404272101828663
17,2050,f,e5,65,6.240805217685989e-4,86.05417809758033
21,2050,f,e5,65,7.646576486576562e-5,6.481066659636009
22,2050,f,e5,65,2.5656118048393963e-4,12.959051588379412
23,2050,f,e5,65,8.456355369582827e-4,74.31318492912689
24,2050,f,e5,65,0.00125569277191871,46.5457733959355
25,2050,f,e5,65,0.00125625915978842,75.36370910480899
26,2050,f,e5,65,7.274973534318346e-4,85.98623127772146
27,2050,f,e5,65,6.806054911986053e-4,28.05752601326338
28,2050,f,e5,65,0.0023726457373897,89.28086665040198
29,2050,f,e5,65,0.00126921775515358,223.5676280285271
31,2050,f,e5,65,9.750124555638348e-4,382.5190613756856
32,2050,f,e5,65,0.00124038551128281,117.95552616847496
33,2050,f,e5,65,0.0011077813157087,276.26971108517245
35,2050,f,e5,65,4.156303571417948e-4,244.8580478886631
41,2050,f,e5,65,6.634725522620443e-4,129.61865340199756
42,2050,f,e5,65,9.690435641642412e-4,205.2802108927707
43,2050,f,e5,65,7.42313817103285e-4,92.26609891236636
50,2050,f,e5,65,8.434048124814209e-4,79.90817315151745
51,2050,f,e5,65,2.0384454244577657e-4,28.797193361730645
52,2050,f,e5,65,7.51494665910668e-4,220.71590054217893
53,2050,f,e5,65,0.00123318720452761,-950.4438553168576
11,2055,f,e5,65,2.3345463861343e-4,13.642528567149732
12,2055,f,e5,65,0.00158587178750465,23.6927569345498
13,2055,f,e5,65,2.1550498810927768e-4,10.995531148677635
14,2055,f,e5,65,7.560782519568155e-4,14.285199055263222
15,2055,f,e5,65,4.645723762081936e-4,59.66395495267746
16,2055,f,e5,65,6.511201133675162e-4,17.404272101828663
17,2055,f,e5,65,6.240805217685989e-4,86.05417809758033
21,2055,f,e5,65,7.646576486576562e-5,6.481066659636009
22,2055,f,e5,65,2.5656118048393963e-4,12.959051588379412
23,2055,f,e5,65,8.456355369582827e-4,74.31318492912689
24,2055,f,e5,65,0.00125569277191871,46.5457733959355
25,2055,f,e5,65,0.00125625915978842,75.36370910480899
26,2055,f,e5,65,7.274973534318346e-4,85.98623127772146
27,2055,f,e5,65,6.806054911986053e-4,28.05752601326338
28,2055,f,e5,65,0.0023726457373897,89.28086665040198
29,2055,f,e5,65,0.00126921775515358,223.5676280285271
31,2055,f,e5,65,9.750124555638348e-4,382.5190613756856
32,2055,f,e5,65,0.00124038551128281,117.95552616847496
33,2055,f,e5,65,0.0011077813157087,276.26971108517245
35,2055,f,e5,65,4.156303571417948e-4,244.8580478886631
41,2055,f,e5,65,6.634725522620443e-4,129.61865340199756
42,2055,f,e5,65,9.690435641642412e-4,205.2802108927707
43,2055,f,e5,65,7.42313817103285e-4,92.26609891236636
50,2055,f,e5,65,8.434048124814209e-4,79.90817315151745
51,2055,f,e5,65,2.0384454244577657e-4,28.797193361730645
52,2055,f,e5,65,7.51494665910668e-4,220.71590054217893
53,2055,f,e5,65,0.00123318720452761,-950.4438553168576
11,2010,m,e5,65,2.920619003526669e-4,23.69231677333459
12,2010,m,e5,65,NA,NA
13,2010,m,e5,65,4.971091171554908e-4,35.134769859535375
14,2010,m,e5,65,2.692065082672265e-4,7.048024905993936
15,2010,m,e5,65,7.173011181328396e-4,127.70455013392606
16,2010,m,e5,65,3.7831232799121725e-4,14.0098684113341
17,2010,m,e5,65,5.57730442243287e-4,106.68833007046996
21,2010,m,e5,65,6.738002940869251e-4,79.14455565500178
22,2010,m,e5,65,NA,NA
23,2010,m,e5,65,0.00136758594151461,166.54099839213242
24,2010,m,e5,65,0.00156760037190202,80.46418350522343
25,2010,m,e5,65,0.00133947711673176,111.3191893065848
26,2010,m,e5,65,0.00140318760736405,229.78484909803063
27,2010,m,e5,65,0.0010221411833866,58.40207304842501
28,2010,m,e5,65,0.00209163924751614,108.876267643283
29,2010,m,e5,65,6.390994294885971e-4,155.99586894567693
31,2010,m,e5,65,0.00124374745725745,677.0698847300142
32,2010,m,e5,65,0.0011198808942213,147.49526324241236
33,2010,m,e5,65,5.316244641568088e-4,183.68319218376857
35,2010,m,e5,65,4.325873763309932e-4,353.09989388285805
41,2010,m,e5,65,6.348889076206809e-4,171.80925315241353
42,2010,m,e5,65,6.38436808127837e-4,187.39229447876116
43,2010,m,e5,65,0.00126626961643468,218.06967505570563
50,2010,m,e5,65,4.631778903580008e-4,60.84233528824016
51,2010,m,e5,65,4.01649074612754e-4,78.55423952856702
52,2010,m,e5,65,4.408694640863762e-4,179.4290280264532
53,2010,m,e5,65,3.956152185147353e-4,-422.512903144595
11,2015,m,e5,65,2.920619003526669e-4,21.854733526478864
12,2015,m,e5,65,NA,NA
13,2015,m,e5,65,4.971091171554908e-4,32.42055145391318
14,2015,m,e5,65,2.692065082672265e-4,6.503484644234837
15,2015,m,e5,65,7.173011181328396e-4,117.82779831851398
16,2015,m,e5,65,3.7831232799121725e-4,12.927446383365613
17,2015,m,e5,65,5.57730442243287e-4,98.4585615300418
21,2015,m,e5,65,6.738002940869251e-4,73.02260819691023
22,2015,m,e5,65,NA,NA
23,2015,m,e5,65,0.00136758594151461,153.65804663010903
24,2015,m,e5,65,0.00156760037190202,74.23701518723301
25,2015,m,e5,65,0.00133947711673176,102.71869627928253
26,2015,m,e5,65,0.00140318760736405,212.02460237391335
27,2015,m,e5,65,0.0010221411833866,53.883041459635855
28,2015,m,e5,65,0.00209163924751614,100.53529848397686
29,2015,m,e5,65,6.390994294885971e-4,143.93493150267793
31,2015,m,e5,65,0.00124374745725745,624.4762248354773
32,2015,m,e5,65,0.0011198808942213,136.1120519053122
33,2015,m,e5,65,5.316244641568088e-4,169.47491801612674
35,2015,m,e5,65,4.325873763309932e-4,325.8069501707655
41,2015,m,e5,65,6.348889076206809e-4,158.53974297156228
42,2015,m,e5,65,6.38436808127837e-4,172.9069766890363
43,2015,m,e5,65,0.00126626961643468,201.2145787310681
50,2015,m,e5,65,4.631778903580008e-4,56.131219619084646
51,2015,m,e5,65,4.01649074612754e-4,72.49307457966262
52,2015,m,e5,65,4.408694640863762e-4,165.5555442189977
53,2015,m,e5,65,3.956152185147353e-4,-389.85419628242954
11,2020,m,e5,65,2.920619003526669e-4,20.00752942492756
12,2020,m,e5,65,NA,NA
13,2020,m,e5,65,4.971091171554908e-4,29.706333048290983
14,2020,m,e5,65,2.692065082672265e-4,5.958427740861168
15,2020,m,e5,65,7.173011181328396e-4,107.9342206908099
16,2020,m,e5,65,3.7831232799121725e-4,11.844339711483162
17,2020,m,e5,65,5.57730442243287e-4,90.09605478734866
21,2020,m,e5,65,6.738002940869251e-4,66.90349825791859
22,2020,m,e5,65,NA,NA
23,2020,m,e5,65,0.00136758594151461,140.78699048374776
24,2020,m,e5,65,0.00156760037190202,68.04805035585603
25,2020,m,e5,65,0.00133947711673176,94.11820325198026
26,2020,m,e5,65,0.00140318760736405,194.26435564979613
27,2020,m,e5,65,0.0010221411833866,49.366233074317734
28,2020,m,e5,65,0.00209163924751614,92.10559561021006
29,2020,m,e5,65,6.390994294885971e-4,131.87334506390602
31,2020,m,e5,65,0.00124374745725745,571.9730097558922
32,2020,m,e5,65,0.0011198808942213,124.71331447864108
33,2020,m,e5,65,5.316244641568088e-4,155.30574201625487
35,2020,m,e5,65,4.325873763309932e-4,298.5154218475498
41,2020,m,e5,65,6.348889076206809e-4,145.25497170942194
42,2020,m,e5,65,6.38436808127837e-4,158.42165889931144
43,2020,m,e5,65,0.00126626961643468,184.3594824064305
50,2020,m,e5,65,4.631778903580008e-4,51.41672438345198
51,2020,m,e5,65,4.01649074612754e-4,66.43833375894997
52,2020,m,e5,65,4.408694640863762e-4,151.6820604115422
53,2020,m,e5,65,3.956152185147353e-4,-357.17117772781086
11,2025,m,e5,65,2.920619003526669e-4,18.169946178071836
12,2025,m,e5,65,NA,NA
13,2025,m,e5,65,4.971091171554908e-4,26.992114642668785
14,2025,m,e5,65,2.692065082672265e-4,5.412854195872926
15,2025,m,e5,65,7.173011181328396e-4,98.0541037129394
16,2025,m,e5,65,3.7831232799121725e-4,10.761917683514673
17,2025,m,e5,65,5.57730442243287e-4,81.88287852220363
21,2025,m,e5,65,6.738002940869251e-4,60.78296955937697
22,2025,m,e5,65,NA,NA
23,2025,m,e5,65,0.00136758594151461,127.9064178448568
24,2025,m,e5,65,0.00156760037190202,61.828522735188294
25,2025,m,e5,65,0.00133947711673176,85.51771022467798
26,2025,m,e5,65,0.00140318760736405,176.50410892567882
27,2025,m,e5,65,0.0010221411833866,44.84720148552858
28,2025,m,e5,65,0.00209163924751614,83.7468797080118
29,2025,m,e5,65,6.390994294885971e-4,119.812407620907
31,2025,m,e5,65,0.00124374745725745,519.3793498613554
32,2025,m,e5,65,0.0011198808942213,113.33010314154096
33,2025,m,e5,65,5.316244641568088e-4,141.081828581505
35,2025,m,e5,65,4.325873763309932e-4,271.22389352433413
41,2025,m,e5,65,6.348889076206809e-4,131.97783098792613
42,2025,m,e5,65,6.38436808127837e-4,143.93634110958658
43,2025,m,e5,65,0.00126626961643468,167.50438608179292
50,2025,m,e5,65,4.631778903580008e-4,46.70898828077361
51,2025,m,e5,65,4.01649074612754e-4,60.3739567459497
52,2025,m,e5,65,4.408694640863762e-4,137.80857660408668
53,2025,m,e5,65,3.956152185147353e-4,-324.52057476312984
11,2030,m,e5,65,2.920619003526669e-4,17.0673962299584
12,2030,m,e5,65,NA,NA
13,2030,m,e5,65,4.971091171554908e-4,25.36358359929547
14,2030,m,e5,65,2.692065082672265e-4,5.086336695463297
15,2030,m,e5,65,7.173011181328396e-4,92.12132229877535
16,2030,m,e5,65,3.7831232799121725e-4,10.112190609167994
17,2030,m,e5,65,5.57730442243287e-4,76.90519593726722
21,2030,m,e5,65,6.738002940869251e-4,57.10980108452203
22,2030,m,e5,65,NA,NA
23,2030,m,e5,65,0.00136758594151461,120.18140503390764
24,2030,m,e5,65,0.00156760037190202,58.10750313903942
25,2030,m,e5,65,0.00133947711673176,80.35600217627244
26,2030,m,e5,65,0.00140318760736405,165.8491451050257
27,2030,m,e5,65,0.0010221411833866,42.13711645433771
28,2030,m,e5,65,0.00209163924751614,78.70680472664387
29,2030,m,e5,65,6.390994294885971e-4,112.57480676187102
31,2030,m,e5,65,0.00124374745725745,487.9497766655658
32,2030,m,e5,65,0.0011198808942213,106.49603604872858
33,2030,m,e5,65,5.316244641568088e-4,132.58188690829272
35,2030,m,e5,65,4.325873763309932e-4,254.84784421930317
41,2030,m,e5,65,6.348889076206809e-4,124.03443817696224
42,2030,m,e5,65,6.38436808127837e-4,135.24515043575167
43,2030,m,e5,65,0.00126626961643468,157.39132828701037
50,2030,m,e5,65,4.631778903580008e-4,43.88367070587117
51,2030,m,e5,65,4.01649074612754e-4,56.74111225352209
52,2030,m,e5,65,4.408694640863762e-4,129.4844863196134
53,2030,m,e5,65,3.956152185147353e-4,-304.9091428508618
11,2035,m,e5,65,2.920619003526669e-4,17.0673962299584
12,2035,m,e5,65,NA,NA
13,2035,m,e5,65,4.971091171554908e-4,25.36358359929547
14,2035,m,e5,65,2.692065082672265e-4,5.086336695463297
15,2035,m,e5,65,7.173011181328396e-4,92.12132229877535
16,2035,m,e5,65,3.7831232799121725e-4,10.112190609167994
17,2035,m,e5,65,5.57730442243287e-4,76.90519593726722
21,2035,m,e5,65,6.738002940869251e-4,57.10980108452203
22,2035,m,e5,65,NA,NA
23,2035,m,e5,65,0.00136758594151461,120.18140503390764
24,2035,m,e5,65,0.00156760037190202,58.10750313903942
25,2035,m,e5,65,0.00133947711673176,80.35600217627244
26,2035,m,e5,65,0.00140318760736405,165.8491451050257
27,2035,m,e5,65,0.0010221411833866,42.13711645433771
28,2035,m,e5,65,0.00209163924751614,78.70680472664387
29,2035,m,e5,65,6.390994294885971e-4,112.57480676187102
31,2035,m,e5,65,0.00124374745725745,487.9497766655658
32,2035,m,e5,65,0.0011198808942213,106.49603604872858
33,2035,m,e5,65,5.316244641568088e-4,132.58188690829272
35,2035,m,e5,65,4.325873763309932e-4,254.84784421930317
41,2035,m,e5,65,6.348889076206809e-4,124.03443817696224
42,2035,m,e5,65,6.38436808127837e-4,135.24515043575167
43,2035,m,e5,65,0.00126626961643468,157.39132828701037
50,2035,m,e5,65,4.631778903580008e-4,43.88367070587117
51,2035,m,e5,65,4.01649074612754e-4,56.74111225352209
52,2035,m,e5,65,4.408694640863762e-4,129.4844863196134
53,2035,m,e5,65,3.956152185147353e-4,-304.9091428508618
11,2040,m,e5,65,2.920619003526669e-4,17.0673962299584
12,2040,m,e5,65,NA,NA
13,2040,m,e5,65,4.971091171554908e-4,25.36358359929547
14,2040,m,e5,65,2.692065082672265e-4,5.086336695463297
15,2040,m,e5,65,7.173011181328396e-4,92.12132229877535
16,2040,m,e5,65,3.7831232799121725e-4,10.112190609167994
17,2040,m,e5,65,5.57730442243287e-4,76.90519593726722
21,2040,m,e5,65,6.738002940869251e-4,57.10980108452203
22,2040,m,e5,65,NA,NA
23,2040,m,e5,65,0.00136758594151461,120.18140503390764
24,2040,m,e5,65,0.00156760037190202,58.10750313903942
25,2040,m,e5,65,0.00133947711673176,80.35600217627244
26,2040,m,e5,65,0.00140318760736405,165.8491451050257
27,2040,m,e5,65,0.0010221411833866,42.13711645433771
28,2040,m,e5,65,0.00209163924751614,78.70680472664387
29,2040,m,e5,65,6.390994294885971e-4,112.57480676187102
31,2040,m,e5,65,0.00124374745725745,487.9497766655658
32,2040,m,e5,65,0.0011198808942213,106.49603604872858
33,2040,m,e5,65,5.316244641568088e-4,132.58188690829272
35,2040,m,e5,65,4.325873763309932e-4,254.84784421930317
41,2040,m,e5,65,6.348889076206809e-4,124.03443817696224
42,2040,m,e5,65,6.38436808127837e-4,135.24515043575167
43,2040,m,e5,65,0.00126626961643468,157.39132828701037
50,2040,m,e5,65,4.631778903580008e-4,43.88367070587117
51,2040,m,e5,65,4.01649074612754e-4,56.74111225352209
52,2040,m,e5,65,4.408694640863762e-4,129.4844863196134
53,2040,m,e5,65,3.956152185147353e-4,-304.9091428508618
11,2045,m,e5,65,2.920619003526669e-4,17.0673962299584
12,2045,m,e5,65,NA,NA
13,2045,m,e5,65,4.971091171554908e-4,25.36358359929547
14,2045,m,e5,65,2.692065082672265e-4,5.086336695463297
15,2045,m,e5,65,7.173011181328396e-4,92.12132229877535
16,2045,m,e5,65,3.7831232799121725e-4,10.112190609167994
17,2045,m,e5,65,5.57730442243287e-4,76.90519593726722
21,2045,m,e5,65,6.738002940869251e-4,57.10980108452203
22,2045,m,e5,65,NA,NA
23,2045,m,e5,65,0.00136758594151461,120.18140503390764
24,2045,m,e5,65,0.00156760037190202,58.10750313903942
25,2045,m,e5,65,0.00133947711673176,80.35600217627244
26,2045,m,e5,65,0.00140318760736405,165.8491451050257
27,2045,m,e5,65,0.0010221411833866,42.13711645433771
28,2045,m,e5,65,0.00209163924751614,78.70680472664387
29,2045,m,e5,65,6.390994294885971e-4,112.57480676187102
31,2045,m,e5,65,0.00124374745725745,487.9497766655658
32,2045,m,e5,65,0.0011198808942213,106.49603604872858
33,2045,m,e5,65,5.316244641568088e-4,132.58188690829272
35,2045,m,e5,65,4.325873763309932e-4,254.84784421930317
41,2045,m,e5,65,6.348889076206809e-4,124.03443817696224
42,2045,m,e5,65,6.38436808127837e-4,135.24515043575167
43,2045,m,e5,65,0.00126626961643468,157.39132828701037
50,2045,m,e5,65,4.631778903580008e-4,43.88367070587117
51,2045,m,e5,65,4.01649074612754e-4,56.74111225352209
52,2045,m,e5,65,4.408694640863762e-4,129.4844863196134
53,2045,m,e5,65,3.956152185147353e-4,-304.9091428508618
11,2050,m,e5,65,2.920619003526669e-4,17.0673962299584
12,2050,m,e5,65,NA,NA
13,2050,m,e5,65,4.971091171554908e-4,25.36358359929547
14,2050,m,e5,65,2.692065082672265e-4,5.086336695463297
15,2050,m,e5,65,7.173011181328396e-4,92.12132229877535
16,2050,m,e5,65,3.7831232799121725e-4,10.112190609167994
17,2050,m,e5,65,5.57730442243287e-4,76.90519593726722
21,2050,m,e5,65,6.738002940869251e-4,57.10980108452203
22,2050,m,e5,65,NA,NA
23,2050,m,e5,65,0.00136758594151461,120.18140503390764
24,2050,m,e5,65,0.00156760037190202,58.10750313903942
25,2050,m,e5,65,0.00133947711673176,80.35600217627244
26,2050,m,e5,65,0.00140318760736405,165.8491451050257
27,2050,m,e5,65,0.0010221411833866,42.13711645433771
28,2050,m,e5,65,0.00209163924751614,78.70680472664387
29,2050,m,e5,65,6.390994294885971e-4,112.57480676187102
31,2050,m,e5,65,0.00124374745725745,487.9497766655658
32,2050,m,e5,65,0.0011198808942213,106.49603604872858
33,2050,m,e5,65,5.316244641568088e-4,132.58188690829272
35,2050,m,e5,65,4.325873763309932e-4,254.84784421930317
41,2050,m,e5,65,6.348889076206809e-4,124.03443817696224
42,2050,m,e5,65,6.38436808127837e-4,135.24515043575167
43,2050,m,e5,65,0.00126626961643468,157.39132828701037
50,2050,m,e5,65,4.631778903580008e-4,43.88367070587117
51,2050,m,e5,65,4.01649074612754e-4,56.74111225352209
52,2050,m,e5,65,4.408694640863762e-4,129.4844863196134
53,2050,m,e5,65,3.956152185147353e-4,-304.9091428508618
11,2055,m,e5,65,2.920619003526669e-4,17.0673962299584
12,2055,m,e5,65,NA,NA
13,2055,m,e5,65,4.971091171554908e-4,25.36358359929547
14,2055,m,e5,65,2.692065082672265e-4,5.086336695463297
15,2055,m,e5,65,7.173011181328396e-4,92.12132229877535
16,2055,m,e5,65,3.7831232799121725e-4,10.112190609167994
17,2055,m,e5,65,5.57730442243287e-4,76.90519593726722
21,2055,m,e5,65,6.738002940869251e-4,57.10980108452203
22,2055,m,e5,65,NA,NA
23,2055,m,e5,65,0.00136758594151461,120.18140503390764
24,2055,m,e5,65,0.00156760037190202,58.10750313903942
25,2055,m,e5,65,0.00133947711673176,80.35600217627244
26,2055,m,e5,65,0.00140318760736405,165.8491451050257
27,2055,m,e5,65,0.0010221411833866,42.13711645433771
28,2055,m,e5,65,0.00209163924751614,78.70680472664387
29,2055,m,e5,65,6.390994294885971e-4,112.57480676187102
31,2055,m,e5,65,0.00124374745725745,487.9497766655658
32,2055,m,e5,65,0.0011198808942213,106.49603604872858
33,2055,m,e5,65,5.316244641568088e-4,132.58188690829272
35,2055,m,e5,65,4.325873763309932e-4,254.84784421930317
41,2055,m,e5,65,6.348889076206809e-4,124.03443817696224
42,2055,m,e5,65,6.38436808127837e-4,135.24515043575167
43,2055,m,e5,65,0.00126626961643468,157.39132828701037
50,2055,m,e5,65,4.631778903580008e-4,43.88367070587117
51,2055,m,e5,65,4.01649074612754e-4,56.74111225352209
52,2055,m,e5,65,4.408694640863762e-4,129.4844863196134
53,2055,m,e5,65,3.956152185147353e-4,-304.9091428508618
11,2010,f,e6,65,2.877448747619723e-4,23.34211588205153
12,2010,f,e6,65,NA,NA
13,2010,f,e6,65,NA,NA
14,2010,f,e6,65,1.9564999707325764e-4,5.1222612005396115
15,2010,f,e6,65,5.622054999529702e-5,10.00921351429106
16,2010,f,e6,65,5.850994431346523e-5,2.1667721613480277
17,2010,f,e6,65,1.23225060271984e-4,23.57173807901324
21,2010,f,e6,65,4.738255349178151e-5,5.565552842312377
22,2010,f,e6,65,NA,NA
23,2010,f,e6,65,8.535465626509807e-4,103.94264258130244
24,2010,f,e6,65,3.93745385094879e-4,20.210763845486845
25,2010,f,e6,65,6.14938077296796e-4,51.10532116103138
26,2010,f,e6,65,7.333961674416583e-4,120.1003534953056
27,2010,f,e6,65,3.378604586848947e-4,19.3043304672585
28,2010,f,e6,65,0.00151970728727323,79.1054468618787
29,2010,f,e6,65,2.8533447489813383e-4,69.64643887651444
31,2010,f,e6,65,0.00113033959030366,615.333033765752
32,2010,f,e6,65,8.67324909474394e-4,114.232072803224
33,2010,f,e6,65,9.584318393911672e-4,331.15071186416134
35,2010,f,e6,65,3.759856319926427e-4,306.89866145446666
41,2010,f,e6,65,4.308537944612352e-4,116.59467940885006
42,2010,f,e6,65,0.0010194735254499,299.23319060287594
43,2010,f,e6,65,0.00104149646546322,179.36053495045405
50,2010,f,e6,65,4.92426034043536e-4,64.68432645776365
51,2010,f,e6,65,6.164161564406101e-4,120.55823220556408
52,2010,f,e6,65,5.064536222350837e-4,206.1210598162762
53,2010,f,e6,65,1.123412145479473e-4,-119.97923861383276
11,2015,f,e6,65,2.877448747619723e-4,21.53169432212631
12,2015,f,e6,65,NA,NA
13,2015,f,e6,65,NA,NA
14,2015,f,e6,65,1.9564999707325764e-4,4.726508136079213
15,2015,f,e6,65,5.622054999529702e-5,9.23509452131511
16,2015,f,e6,65,5.850994431346523e-5,1.999364313667276
17,2015,f,e6,65,1.23225060271984e-4,21.75345159577987
21,2015,f,e6,65,4.738255349178151e-5,5.135049167184152
22,2015,f,e6,65,NA,NA
23,2015,f,e6,65,8.535465626509807e-4,95.90205159577717
24,2015,f,e6,65,3.93745385094879e-4,18.646641489198572
25,2015,f,e6,65,6.14938077296796e-4,47.156936690740466
26,2015,f,e6,65,7.333961674416583e-4,110.81770532201224
27,2015,f,e6,65,3.378604586848947e-4,17.810601312993168
28,2015,f,e6,65,0.00151970728727323,73.04520887898009
29,2015,f,e6,65,2.8533447489813383e-4,64.2616722920236
31,2015,f,e6,65,0.00113033959030366,567.5349895318774
32,2015,f,e6,65,8.67324909474394e-4,105.41600781504208
33,2015,f,e6,65,9.584318393911672e-4,305.5355205718165
35,2015,f,e6,65,3.759856319926427e-4,283.17685344063557
41,2015,f,e6,65,4.308537944612352e-4,107.58960979204468
42,2015,f,e6,65,0.0010194735254499,276.1026351487548
43,2015,f,e6,65,0.00104149646546322,165.4973552458199
50,2015,f,e6,65,4.92426034043536e-4,59.67571949880555
51,2015,f,e6,65,6.164161564406101e-4,111.256082051332
52,2015,f,e6,65,5.064536222350837e-4,190.1837434456214
53,2015,f,e6,65,1.123412145479473e-4,-110.70528093284332
11,2020,f,e6,65,2.877448747619723e-4,19.711794115290488
12,2020,f,e6,65,NA,NA
13,2020,f,e6,65,NA,NA
14,2020,f,e6,65,1.9564999707325764e-4,4.330379594328056
15,2020,f,e6,65,5.622054999529702e-5,8.459656756630515
16,2020,f,e6,65,5.850994431346523e-5,1.8318505786698376
17,2020,f,e6,65,1.23225060271984e-4,19.905837911204028
21,2020,f,e6,65,4.738255349178151e-5,4.704745030259927
22,2020,f,e6,65,NA,NA
23,2020,f,e6,65,8.535465626509807e-4,87.86888497865962
24,2020,f,e6,65,3.93745385094879e-4,17.092114975586917
25,2020,f,e6,65,6.14938077296796e-4,43.208552220449555
26,2020,f,e6,65,7.333961674416583e-4,101.53505714871888
27,2020,f,e6,65,3.378604586848947e-4,16.31760702056168
28,2020,f,e6,65,0.00151970728727323,66.92050027924213
29,2020,f,e6,65,2.8533447489813383e-4,58.876615954703176
31,2020,f,e6,65,0.00113033959030366,519.8191431384739
32,2020,f,e6,65,8.67324909474394e-4,96.5879181871854
33,2020,f,e6,65,9.584318393911672e-4,279.990816872461
35,2020,f,e6,65,3.759856319926427e-4,259.4562756196175
41,2020,f,e6,65,4.308537944612352e-4,98.57418356843444
42,2020,f,e6,65,0.0010194735254499,252.9720796946338
43,2020,f,e6,65,0.00104149646546322,151.63417554118573
50,2020,f,e6,65,4.92426034043536e-4,54.66351956498452
51,2020,f,e6,65,6.164161564406101e-4,101.963791091752
52,2020,f,e6,65,5.064536222350837e-4,174.24642707496656
53,2020,f,e6,65,1.123412145479473e-4,-101.4244195612725
11,2025,f,e6,65,2.877448747619723e-4,17.90137255536527
12,2025,f,e6,65,NA,NA
13,2025,f,e6,65,NA,NA
14,2025,f,e6,65,1.9564999707325764e-4,3.9338755752861383
15,2025,f,e6,65,5.622054999529702e-5,7.685274009312836
16,2025,f,e6,65,5.850994431346523e-5,1.664442730989085
17,2025,f,e6,65,1.23225060271984e-4,18.091217328138463
21,2025,f,e6,65,4.738255349178151e-5,4.274341124233702
22,2025,f,e6,65,NA,NA
23,2025,f,e6,65,8.535465626509807e-4,79.82977886681591
24,2025,f,e6,65,3.93745385094879e-4,15.529911787833967
25,2025,f,e6,65,6.14938077296796e-4,39.26016775015864
26,2025,f,e6,65,7.333961674416583e-4,92.25240897542548
27,2025,f,e6,65,3.378604586848947e-4,14.823877866296348
28,2025,f,e6,65,0.00151970728727323,60.847368172975656
29,2025,f,e6,65,2.8533447489813383e-4,53.49184937021232
31,2025,f,e6,65,0.00113033959030366,472.0210989045994
32,2025,f,e6,65,8.67324909474394e-4,87.77185319900347
33,2025,f,e6,65,9.584318393911672e-4,254.3474305429203
35,2025,f,e6,65,3.759856319926427e-4,235.7356977985994
41,2025,f,e6,65,4.308537944612352e-4,89.56393564822662
42,2025,f,e6,65,0.0010194735254499,229.8415242405127
43,2025,f,e6,65,0.00104149646546322,137.77099583655152
50,2025,f,e6,65,4.92426034043536e-4,49.658505580889376
51,2025,f,e6,65,6.164161564406101e-4,92.65671134019392
52,2025,f,e6,65,5.064536222350837e-4,158.3091107043117
53,2025,f,e6,65,1.123412145479473e-4,-92.15276311047684
11,2030,f,e6,65,2.877448747619723e-4,16.81511961941014
12,2030,f,e6,65,NA,NA
13,2030,f,e6,65,NA,NA
14,2030,f,e6,65,1.9564999707325764e-4,3.696573927526204
15,2030,f,e6,65,5.622054999529702e-5,7.220275104843809
16,2030,f,e6,65,5.850994431346523e-5,1.5639556674539596
17,2030,f,e6,65,1.23225060271984e-4,16.991447277795704
21,2030,f,e6,65,4.738255349178151e-5,4.016038919156768
22,2030,f,e6,65,NA,NA
23,2030,f,e6,65,8.535465626509807e-4,75.00839402286384
24,2030,f,e6,65,3.93745385094879e-4,14.595276711131651
25,2030,f,e6,65,6.14938077296796e-4,36.89048872899062
26,2030,f,e6,65,7.333961674416583e-4,86.68343901781874
27,2030,f,e6,65,3.378604586848947e-4,13.928081290837456
28,2030,f,e6,65,0.00151970728727323,57.18543713650075
29,2030,f,e6,65,2.8533447489813383e-4,50.26052581499053
31,2030,f,e6,65,0.00113033959030366,443.45734934093394
32,2030,f,e6,65,8.67324909474394e-4,82.47900763551438
33,2030,f,e6,65,9.584318393911672e-4,239.02342782702664
35,2030,f,e6,65,3.759856319926427e-4,221.50236695173805
41,2030,f,e6,65,4.308537944612352e-4,84.17332180630919
42,2030,f,e6,65,0.0010194735254499,215.9631909680401
43,2030,f,e6,65,0.00104149646546322,129.453088013771
50,2030,f,e6,65,4.92426034043536e-4,46.6547785954597
51,2030,f,e6,65,6.164161564406101e-4,87.08133676444591
52,2030,f,e6,65,5.064536222350837e-4,148.74672088191886
53,2030,f,e6,65,1.123412145479473e-4,-86.58378604149561
11,2035,f,e6,65,2.877448747619723e-4,16.81511961941014
12,2035,f,e6,65,NA,NA
13,2035,f,e6,65,NA,NA
14,2035,f,e6,65,1.9564999707325764e-4,3.696573927526204
15,2035,f,e6,65,5.622054999529702e-5,7.220275104843809
16,2035,f,e6,65,5.850994431346523e-5,1.5639556674539596
17,2035,f,e6,65,1.23225060271984e-4,16.991447277795704
21,2035,f,e6,65,4.738255349178151e-5,4.016038919156768
